"VarName","Age","centile_5","centile_25","centile_50","centile_75","centile_95"
"MUSE_601",54,573752.375042008,625786.972295111,663698.980665168,703069.681073474,762320.349025092
"MUSE_601",55,571474.34635398,623184.237670444,660923.954686586,700171.994936833,759343.764099547
"MUSE_601",56,569221.498542163,620598.787236873,658163.289577047,697288.518779563,756387.347057091
"MUSE_601",57,566990.924784518,618029.991096094,655417.04151424,694419.216332915,753449.51181576
"MUSE_601",58,564779.110753846,615477.079509334,652685.224687822,691563.871251332,750527.785395248
"MUSE_601",59,562579.914999055,612938.696128004,649967.692088372,688721.557187328,747616.180010852
"MUSE_601",60,560386.727149066,610413.364471937,647264.258429648,685891.177339652,744707.798222214
"MUSE_601",61,558193.153442131,607899.63866541,644574.739301268,683071.640512226,741795.70318202
"MUSE_601",62,555992.538061123,605395.979731104,641898.868610346,680261.633687107,738872.122666855
"MUSE_601",63,553777.682216602,602900.685237417,639236.252479689,677459.495520893,735928.016671688
"MUSE_601",64,551541.4768535,600412.066729893,636586.491284876,674663.558691152,732954.347186972
"MUSE_601",65,549277.181774476,597928.514555295,633949.191706311,671872.239973602,729942.626495251
"MUSE_601",66,546981.441715075,595449.072396222,631323.971684653,669084.620489774,726888.781075916
"MUSE_601",67,544653.028804302,592973.207224711,628710.458405601,666300.227192454,723791.766003862
"MUSE_601",68,542290.590416907,590500.388848201,626108.284616855,663518.620396487,720650.878117005
"MUSE_601",69,539893.009027806,588030.168353039,623517.108165133,660739.494582987,717466.268221405
"MUSE_601",70,537460.725638711,585562.454599275,620936.674125487,657963.017251597,714240.658138733
"MUSE_601",71,534994.451963733,583097.240759826,618366.752680214,655189.484604936,710977.530655553
"MUSE_601",72,532494.72595728,580634.509559998,615807.117713184,652419.200709391,707680.474774245
"MUSE_601",73,529962.185170411,578174.292097718,613257.577831315,649652.585124769,704353.571022458
"MUSE_601",74,527397.757053699,575716.705958253,610717.9958012,646890.237459911,701001.592900309
"MUSE_601",75,524802.283530231,573261.868742473,608188.240933154,644132.76386348,697629.283175485
"MUSE_601",76,522176.556646852,570809.90342233,605668.185131424,641380.764259844,694241.29569043
"MUSE_601",77,519522.066290797,568361.093443013,603157.71355416,638634.913978975,690842.735618956
"MUSE_601",78,516840.817115827,565915.834228148,600656.720807503,635895.929056261,687438.880089157
"MUSE_601",79,514134.838400607,563474.522717361,598165.102959464,633164.500296736,684034.704025394
"MUSE_601",80,511406.252520519,561037.588804232,595682.774723226,630441.291779243,680634.832088403
"MUSE_601",81,508657.472647647,558605.604423356,593209.727911501,627726.944702675,677243.452562455
"MUSE_601",82,505891.084177768,556179.18401497,590745.974908023,625022.074588526,673864.410406136
"MUSE_601",83,503109.811410702,553758.9471456,588291.527910718,622327.269104417,670501.239168394
"MUSE_601",84,500315.895006182,551345.450110152,585846.433640842,619643.019314599,667156.640478062
"MUSE_601",85,497510.57337486,548939.13303352,583410.797594699,616969.676473791,663832.183574463
"MUSE_601",86,494695.053274444,546540.426740941,580984.728943536,614307.566395628,660529.215317086
"MUSE_601",87,491870.564140973,544149.752749256,578568.331832751,611656.990953182,657248.915313867
"MUSE_601",88,489037.505391718,541767.367506147,576161.670780845,609018.091908525,653991.721587887
"MUSE_601",89,486195.627509216,539393.407079417,573764.781838969,606390.899143294,650757.573917272
"MUSE_601",90,483344.650228106,537028.005418749,571377.699498492,603775.438538287,647546.392047157
"MUSE_601",91,480484.266790541,534671.288175546,569000.450421615,601171.729820522,644358.085851929
"MUSE_601",92,477614.105329219,532323.339955876,566633.0285206,598579.769765854,641192.550556906
"MUSE_601",93,474733.801762697,529984.243421459,564275.422485195,595999.550041814,638049.672244036
"MUSE_604",21,418695.76556211,472641.91549661,512097.232223339,553160.679120459,615062.190041873
"MUSE_604",22,420009.18646024,473973.026909744,513492.934479061,554668.213105135,616820.824501922
"MUSE_604",23,421273.129793598,475248.446340149,514828.295843276,556110.707831622,618508.006243321
"MUSE_604",24,422462.252541629,476439.735426993,516072.591818672,557455.039173264,620086.95932555
"MUSE_604",25,423551.736752581,477519.050366388,517195.730976335,558668.74533682,621521.593890477
"MUSE_604",26,424519.253745858,478461.276636486,518170.512433835,559722.410458821,622779.076894291
"MUSE_604",27,425342.951648559,479241.843356645,518970.316705437,560587.229270315,623827.210310904
"MUSE_604",28,426001.344678822,479836.618568706,519569.006545376,561234.914574523,624634.349863561
"MUSE_604",29,426490.900987491,480241.595621788,519962.15960838,561660.549459771,625194.718201584
"MUSE_604",30,426833.068874338,480480.728352924,520175.510036824,561891.67311745,625538.486770397
"MUSE_604",31,427051.349618585,480580.244246426,520237.237153804,561958.456914572,625698.756162556
"MUSE_604",32,427170.377420808,480567.612276016,520176.851363497,561892.505135606,625710.228859577
"MUSE_604",33,427224.750769965,480481.409699729,520035.827494846,561738.294599,625621.880816684
"MUSE_604",34,427254.875200238,480366.66251982,519862.578122105,561547.76619269,625490.978308726
"MUSE_604",35,427301.242182166,480268.446492408,519705.55451309,561372.901662257,625374.857674486
"MUSE_604",36,427404.297275496,480231.751211941,519613.108028393,561265.582601792,625330.781663124
"MUSE_604",37,427604.327491491,480301.385768347,519633.410810937,561277.528357762,625415.906494287
"MUSE_604",38,427941.691371211,480522.196798813,519814.662833822,561460.489924981,625687.453168552
"MUSE_604",39,428456.147756025,480938.302213113,520204.253646395,561865.334744771,626201.672700861
"MUSE_604",40,429146.445589052,481547.826295002,520799.864394275,562489.293003963,626955.135793746
"MUSE_604",41,429951.673562646,482282.091523322,521527.021378439,563251.750877264,627857.763603143
"MUSE_604",42,430805.910890277,483066.90509763,522305.328115805,564065.712299364,628812.331245738
"MUSE_604",43,431642.396127057,483827.222808828,523053.498473471,564843.222584997,629720.491270948
"MUSE_604",44,432390.07580841,484483.145678778,523684.930490173,565490.484691383,630477.165594592
"MUSE_604",45,432975.130320073,484951.709920063,524109.696715429,565910.063980566,630973.083538593
"MUSE_604",46,433323.439412169,485149.758580041,524237.727094298,566004.407378561,631098.830808006
"MUSE_604",47,433382.450247407,485018.500269039,524005.405271235,565704.623940491,630777.047179109
"MUSE_604",48,433181.999705151,484591.712128769,523449.375180231,565050.313166406,630051.707427569
"MUSE_604",49,432771.870735082,483925.506956313,522630.444176667,564107.213955886,628996.049362897
"MUSE_604",50,432201.988797681,483076.081168186,521609.481837464,562941.125812666,627683.410617241
"MUSE_604",51,431520.802010407,482098.041787301,520445.714617202,561616.176000255,626185.466890397
"MUSE_604",52,430774.419739202,481043.509587878,519195.805781525,560193.878152666,624571.264811297
"MUSE_604",53,430008.514822103,479964.034972017,517915.768007246,558735.029778531,622909.074552143
"MUSE_604",54,429266.753841168,478908.824223897,516659.032045948,557297.609297203,621264.013381275
"MUSE_604",55,428573.107766263,477905.014218758,515455.169638677,555913.82516978,619672.453868116
"MUSE_604",56,427939.088282608,476965.788796504,514318.671220718,554599.597910099,618152.598691659
"MUSE_604",57,427375.972789864,476104.031518259,513263.681853326,553370.459622969,616722.206739545
"MUSE_604",58,426892.043174038,475329.214704551,512300.620343204,552237.878913227,615394.447713322
"MUSE_604",59,426483.694070253,474637.403403447,511425.330341505,551197.481489321,614164.632796557
"MUSE_604",60,426144.406602343,474021.386096449,510630.097846235,550241.028390625,613023.716581412
"MUSE_604",61,425867.656371514,473473.951889667,509907.212093775,549360.28494372,611962.656152449
"MUSE_604",62,425642.9037242,472983.3034498,509243.927038346,548541.484570919,610966.06769235
"MUSE_604",63,425453.261750393,472530.407668057,508619.56140692,547762.149955355,610008.589279047
"MUSE_604",64,425281.317376236,472095.673343906,508012.844376814,546999.173025929,609064.146940146
"MUSE_604",65,425111.066791233,471661.123830423,507404.272168923,546231.372944052,608108.836542813
"MUSE_604",66,424943.262741658,471227.462059682,506794.497642557,545459.329884783,607143.070118689
"MUSE_604",67,424789.757364075,470807.73187173,506197.472196289,544697.966883613,606183.274865854
"MUSE_604",68,424662.580808868,470415.150858867,505627.320886236,543962.383756352,605246.066543395
"MUSE_604",69,424567.785353455,470056.397613207,505091.20848409,543260.271455018,604339.95559583
"MUSE_604",70,424486.411382171,469710.89474999,504567.348962471,542568.555007309,603439.845604579
"MUSE_604",71,424392.974365929,469350.994418308,504026.47052992,541856.225827487,602511.999244316
"MUSE_604",72,424262.001565381,468949.107736891,503439.392563696,541092.397781655,601522.843998657
"MUSE_604",73,424065.901170162,468475.388650935,502774.569544299,540243.701226246,600436.131427767
"MUSE_604",74,423773.607005939,467896.26638848,501996.538391197,539272.638797083,599211.148793208
"MUSE_604",75,423353.884272027,467178.044515834,501069.73933743,538141.64414635,597807.150709451
"MUSE_604",76,422775.065678791,466286.591716157,499958.170391648,536812.695488437,596182.904323117
"MUSE_604",77,421997.153861221,465178.506207129,498615.815003198,535236.926436015,594284.962347328
"MUSE_604",78,420974.712120831,463804.371357036,496990.181621073,533358.477367837,592052.0178054
"MUSE_604",79,419663.023716692,462115.648243499,495029.771081686,531122.598818451,589424.045782663
"MUSE_604",80,418024.342219519,460071.513013255,492691.366827424,528483.436174515,586350.882462604
"MUSE_604",81,416047.864628063,457660.679805749,489963.285163576,525428.838927934,582819.540386134
"MUSE_604",82,413730.868067786,454880.708732628,486843.2789118,521956.737608536,578828.147639763
"MUSE_604",83,411071.807887709,451730.443550495,483330.467208924,518066.520694495,574376.440261806
"MUSE_604",84,408084.756648073,448225.796737619,479442.161592668,513777.000142358,569485.564810169
"MUSE_604",85,404809.166121563,444410.379412172,475225.170520296,509138.457981123,564211.330042543
"MUSE_604",86,401286.51862425,440329.931753672,470728.51550821,504203.48970233,558612.039756406
"MUSE_604",87,397557.623798521,436029.371069164,466000.286821064,499023.649389439,552744.798602732
"MUSE_604",88,393662.886529267,431553.119872299,461088.020565423,493649.882922523,546666.041179226
"MUSE_604",89,389641.965096998,426944.723645107,456038.283725569,488132.075781904,540431.016933632
"MUSE_604",90,385533.254891938,422246.265864215,450896.033141875,482518.347803979,534092.97522071
"MUSE_604",91,381372.137751236,417496.456890767,445702.578551713,476852.876658124,527700.759722859
"MUSE_604",92,377185.129484334,412724.241544404,440488.767598213,471168.615127719,521290.759773147
"MUSE_604",93,372995.541544356,407955.012803891,435281.628793077,465494.406230804,514894.791705893
"MUSE_509",21,7621.56665977927,11469.6687812981,15604.5912477891,21727.7920592962,36743.7942753453
"MUSE_509",22,7608.74513983339,11446.9052056141,15566.2793833191,21659.037369715,36572.0773801056
"MUSE_509",23,7596.18987815229,11424.6675928352,15528.7570931322,21591.5647117114,36403.7846242254
"MUSE_509",24,7584.05357403766,11403.1993467815,15492.3579043412,21525.8404807996,36239.7408809082
"MUSE_509",25,7572.68333515652,11383.0376181158,15457.8141203613,21462.884227638,36081.7035430035
"MUSE_509",26,7563.10373096182,11365.7391194421,15427.2411652288,21405.6326689693,35934.6468981565
"MUSE_509",27,7556.48045107271,11353.073426388,15403.0400556226,21357.4114655745,35804.1794230034
"MUSE_509",28,7553.97940106067,11346.8116616311,15387.6103528931,21321.5364458039,35695.8745950246
"MUSE_509",29,7556.93475001758,11348.9792337925,15383.6928551094,21301.7883425303,35616.0665950047
"MUSE_509",30,7566.92119889706,11361.9646126781,15394.5163637561,21302.6145819046,35572.1847033554
"MUSE_509",31,7585.55318314429,11388.2188902861,15423.3901125047,21328.5641138894,35571.809964997
"MUSE_509",32,7614.4469168862,11430.1997933232,15473.6280921206,21384.182991532,35622.5050072027
"MUSE_509",33,7654.89479030105,11489.8816460138,15547.8855371125,21473.0974106447,35730.2825143007
"MUSE_509",34,7708.03679903544,11569.0139718187,15648.5104101312,21598.5022907714,35900.4310493155
"MUSE_509",35,7775.09543549878,11669.4761917379,15778.0242078792,21763.826794578,36138.6333208792
"MUSE_509",36,7856.84605467609,11792.4820787485,15938.0462054705,21971.2503439108,36448.4996476218
"MUSE_509",37,7952.13492468112,11936.3503539907,16126.2818518026,22217.5550458627,36824.6820025614
"MUSE_509",38,8059.34368577187,12098.7029362616,16339.4993077338,22498.2405319575,37259.7319435001
"MUSE_509",39,8176.7771160535,12277.0447553623,16574.3133937312,22808.6055816685,37745.8904775991
"MUSE_509",40,8301.08041361702,12466.3853457278,16823.9756979997,23139.3332187554,38267.7817845423
"MUSE_509",41,8426.37900866896,12657.9415609246,17076.6296970054,23474.103833999,38798.483048012
"MUSE_509",42,8546.26541134259,12842.1090851208,17319.3244952563,23795.1246733091,39308.6547525081
"MUSE_509",43,8654.27489421092,13009.1683644215,17538.9662459784,24084.4368177482,39768.6721876709
"MUSE_509",44,8746.75425125641,13153.5978985123,17728.1316457992,24331.894435074,40161.7947534456
"MUSE_509",45,8821.88994947043,13272.6147728619,17883.0910372138,24532.4305866513,40479.6049610282
"MUSE_509",46,8877.96446488369,13363.5491085784,18000.2643761629,24681.1823362104,40713.9241731967
"MUSE_509",47,8914.90567309285,13426.1854636499,18079.3761069167,24777.8174722501,40863.9813786508
"MUSE_509",48,8938.67951906444,13469.4221327799,18132.4243481819,24838.8244937291,40956.8107689807
"MUSE_509",49,8956.81007239458,13504.5266847632,18174.5824213656,24885.0088223335,41026.5472881902
"MUSE_509",50,8976.89767017058,13542.9042667098,18221.1909437859,24937.3650171483,41107.6043867527
"MUSE_509",51,9005.86039129062,13594.9845207218,18286.2689130631,25015.0526569816,41231.4675352088
"MUSE_509",52,9049.57075500264,13669.6983897392,18381.8195070132,25134.4628425558,41425.2729072118
"MUSE_509",53,9113.95773338248,13776.1139499129,18520.0249405904,25312.2135569463,41716.6399703469
"MUSE_509",54,9204.95412760758,13923.3523766624,18713.1318169556,25564.9903288847,42133.3874308477
"MUSE_509",55,9325.92176326539,14116.6066374085,18968.0789733882,25902.1759147887,42691.0431404444
"MUSE_509",56,9478.71066290287,14358.741170315,19288.6558323686,26328.8164826727,43397.7724299315
"MUSE_509",57,9665.51318968002,14653.1411886505,19679.3456041748,26850.8938634209,44263.2595717749
"MUSE_509",58,9887.9648227308,15002.3139445217,20143.436832825,27472.7336345355,45294.2886609728
"MUSE_509",59,10144.073977164,15403.0937578668,20676.5545567782,28188.1389155908,46479.603690265
"MUSE_509",60,10430.7935177471,15850.5812928242,21271.9709933598,28987.6718396051,47802.1297338752
"MUSE_509",61,10744.8512924733,16339.4128960616,21922.3153531094,29860.9953988757,49242.8909684553
"MUSE_509",62,11084.0720781319,16865.6984874258,22622.1557709442,30800.3635740411,50786.4875901678
"MUSE_509",63,11448.3748159389,17428.4816152871,23369.9388294397,31803.2319796585,52425.1646685686
"MUSE_509",64,11837.8450006196,18026.884269928,24164.1757834701,32867.0877682627,54150.5967246999
"MUSE_509",65,12252.5997299629,18659.9264962681,25003.2072122201,33989.1399443261,55953.5068047464
"MUSE_509",66,12693.9528902157,19328.319081318,25887.6089003037,35169.5960606684,57829.1666888466
"MUSE_509",67,13164.1153994254,20034.0670704448,26819.67129776,36410.9694640333,59776.5139696664
"MUSE_509",68,13665.3665327395,20779.2940569701,27801.843679634,37715.9933431599,61795.0869795139
"MUSE_509",69,14199.0551596537,21564.9097096479,28834.9981312028,39085.3357108415,63882.0272380106
"MUSE_509",70,14762.318095735,22386.0429106476,29912.434053542,40509.6391447173,66020.6687843941
"MUSE_509",71,15350.3318931111,23235.270461421,31024.1576796143,41975.2685393446,68189.15913213
"MUSE_509",72,15957.1720173089,24103.8661532001,32158.5428596371,43466.5481496275,70363.828288929
"MUSE_509",73,16577.6512118677,24984.7844088941,33306.367293086,44971.2972380665,72528.8184974393
"MUSE_509",74,17209.0232172953,25875.2458017237,34464.2592142396,46485.4773066413,74683.4625036105
"MUSE_509",75,17848.611544009,26772.7011295566,35629.1924856101,48005.5693686191,76828.1365079527
"MUSE_509",76,18493.7182438438,27674.5698825302,36798.1064028793,49528.0135154304,78962.8820567446
"MUSE_509",77,19142.9635650503,28580.2411726049,37970.5645531255,51052.7846055042,81093.1000021052
"MUSE_509",78,19796.1725474606,29490.7618557977,39148.298178062,52582.7145547168,83227.9701670935
"MUSE_509",79,20453.5959885226,30407.5550632522,40333.4692579756,54121.1067378144,85376.2909351937
"MUSE_509",80,21115.0488793143,31331.1260174595,41526.9494292949,55669.4217702499,87542.8558719239
"MUSE_509",81,21776.7648230134,32256.4058141322,42722.1556561117,57219.0281216112,89715.6095577081
"MUSE_509",82,22433.6688167113,33176.228228712,43909.6960380535,58757.4907633732,91875.9952147872
"MUSE_509",83,23080.3553369825,34082.8238955059,45079.3642267433,60271.2671451519,94003.3840433469
"MUSE_509",84,23713.1546808162,34970.8485959935,46224.1384217511,61751.0452151786,96083.3432461917
"MUSE_509",85,24331.9155624621,35840.0123705567,47343.6491198385,63196.3625620821,98114.8130780947
"MUSE_509",86,24937.0387045999,36690.797592912,48438.5357611073,64608.0877494806,100098.696812911
"MUSE_509",87,25529.1854695396,37524.0451069249,49509.9027324611,65987.6974885629,102036.783418935
"MUSE_509",88,26109.9736224106,38341.9673735184,50560.6522676295,67339.0470733938,103934.44705242
"MUSE_509",89,26681.8264882481,39147.9438289363,51595.2159521692,68668.0133872175,105800.13845529
"MUSE_509",90,27247.4619198239,39945.7879573043,52618.5909216654,69981.214223707,107643.455280648
"MUSE_509",91,27809.7972289283,40739.6078283625,53636.1552274253,71285.7609957122,109474.754706008
"MUSE_509",92,28371.6536016988,41533.3715551617,54653.0948602731,72588.4957904896,111303.972639052
"MUSE_509",93,28935.9809054384,42331.2412936504,55674.8448568648,73896.5796439145,113141.540516401
"MUSE_501",21,9942.63384663521,11252.1689423108,12223.173614198,13245.2453691885,14807.3890585217
