VarName,Age,centile_1,centile_2.5,centile_5,centile_10,centile_25,centile_50,centile_75,centile_95,centile_97.5,centile_99
CCL-NMF1,50.0068446269679,-0.228366519939772,-0.146522884129203,-0.0761328421932491,0.0050223681068732,0.140629166204858,0.291298164091817,0.441967161978777,0.658729170376883,0.729119212312837,0.810962848123407
CCL-NMF1,51.0068446269679,-0.228820828694357,-0.147079884045656,-0.0767781621741627,0.004275220747998,0.139711869762109,0.290191819663878,0.440671769565648,0.657161801501919,0.727463523373413,0.809204468022114
CCL-NMF1,52.0068446269679,-0.229304070637944,-0.147658338042411,-0.0774385037892875,0.0035204679532939,0.13879936002586,0.289104030512248,0.439408700998636,0.655646564813783,0.725866399066907,0.80751213166244
CCL-NMF1,53.0068446269679,-0.229827577865935,-0.148265543818683,-0.0781176949345516,0.0027582822878051,0.137898494156035,0.288049080867073,0.438199667578111,0.654215856668697,0.724363705552829,0.805925739600081
CCL-NMF1,54.0068446269679,-0.230396831975926,-0.148903118834923,-0.0788140296992851,0.0019942012962616,0.137021212189878,0.287046024399608,0.437070836609337,0.6529060784985,0.722995167634139,0.804488880775141
CCL-NMF1,55.0068446269679,-0.231000893693253,-0.149559143157017,-0.0795147447281441,0.001241960744669,0.136182874748975,0.286112027063953,0.43604117937893,0.651738798856049,0.721783197284922,0.803224947821158
CCL-NMF1,56.0068446269679,-0.231695744849256,-0.150282587997602,-0.0802627817149212,0.0004655705883082,0.135359107689406,0.285235620825306,0.435112133961206,0.650734023365533,0.720753829648214,0.802166986499868
CCL-NMF1,57.0068446269679,-0.23255907851231,-0.151150083260921,-0.0811338561840562,-0.0004096304759053,0.13447701126575,0.284345863156699,0.434214715047647,0.649825582497453,0.719841809574318,0.801250804825707
CCL-NMF1,58.0068446269679,-0.233686796303896,-0.152251970692387,-0.0822135280808122,-0.0014636892839103,0.133465750806022,0.283382154769113,0.433298558732204,0.648977837619038,0.719016280230613,0.800451105842123
CCL-NMF1,59.0068446269679,-0.235180774469822,-0.153691673677858,-0.083606551416847,-0.0028028939736911,0.132216474714412,0.282232795878983,0.432249117043554,0.648072143174812,0.718157265435823,0.799646366227787
CCL-NMF1,60.0068446269679,-0.23714927135434,-0.155581396718843,-0.0854285246066077,-0.0045467559239545,0.1306031332205,0.280764472088003,0.430925810955507,0.646957468782614,0.71711034089485,0.798678215530347
CCL-NMF1,61.0068446269679,-0.239576767006176,-0.157911808304182,-0.0876754385388389,-0.0066974024096667,0.128613345417,0.278953409958955,0.429293474500911,0.645582258456749,0.715818628222092,0.797483586924086
CCL-NMF1,62.0068446269679,-0.242419139435084,-0.160650962556534,-0.0903258194650261,-0.009245433376175,0.126236336745501,0.276766419473616,0.42729650220173,0.643858658412257,0.714183801503765,0.795951978382315
CCL-NMF1,63.0068446269679,-0.245577560228937,-0.163712159781149,-0.0933033990564784,-0.0121266071917895,0.123516252754325,0.274225317972686,0.424934383191047,0.64175403500185,0.71216279572652,0.794028196174309
CCL-NMF1,64.0068446269679,-0.248884081462186,-0.166939855765278,-0.0964633009777445,-0.0152083469003694,0.12056511867606,0.271419296231812,0.422273473787563,0.639301893441368,0.709778448228902,0.79172267392581
CCL-NMF1,65.0068446269679,-0.25211598225085,-0.170114393454533,-0.099588503236907,-0.0182766685682688,0.117591841982188,0.268551621404451,0.419511400826714,0.636691746045809,0.707217636263435,0.789219225059752
CCL-NMF1,66.0068446269679,-0.255405258604462,-0.173422751629617,-0.10291327283116,-0.0216203594777734,0.114216534384518,0.265141185370824,0.416065836357131,0.633195643572809,0.703705122371266,0.785687629346111
CCL-NMF1,67.0068446269679,-0.258464851592597,-0.176560328375026,-0.106117919910022,-0.0249023343556618,0.110805348144954,0.261586435927555,0.412367523710155,0.629290791765131,0.699733200230135,0.781637723447706
CCL-NMF1,68.0068446269679,-0.261275681684912,-0.179527516005681,-0.109219583649563,-0.0281590404363742,0.107289573110097,0.257782816475956,0.408276059841815,0.624785216601474,0.695093148957593,0.776841314636823
CCL-NMF1,69.0068446269679,-0.263852232810053,-0.1823467977515,-0.112247627120095,-0.0314277728055881,0.103618660144378,0.253665051668774,0.403711443193171,0.619577730457644,0.689676901089049,0.771182336147602
CCL-NMF1,70.0068446269679,-0.266201113712384,-0.185023660565394,-0.115206572471997,-0.0347119412581493,0.0997910581502751,0.249233655556156,0.398676252962037,0.613673883584308,0.683490971677706,0.764668424824695
CCL-NMF1,71.0068446269679,-0.268321028717208,-0.187544641208265,-0.118072491689523,-0.037975552561046,0.0958629208098445,0.244567181542717,0.393271442275589,0.607206854774956,0.676679004293698,0.757455391802641
CCL-NMF1,72.0068446269679,-0.270205302406086,-0.189887613169658,-0.120809969470686,-0.0411678702867151,0.0919105854797169,0.239770411475936,0.387630237472155,0.600350792422558,0.669428436121531,0.749746125357958
CCL-NMF1,73.0068446269679,-0.271950443257601,-0.192140550983058,-0.123499640685381,-0.0443610671429993,0.0878760193538123,0.234801023007165,0.381726026660518,0.593101686699711,0.661742596997388,0.741552489271931
CCL-NMF1,74.0068446269679,-0.273536392719268,-0.194264903997302,-0.126087050457418,-0.0474823517008161,0.0838626534371149,0.22979648993468,0.375730326432246,0.585680030326779,0.653857883866663,0.733129372588629
CCL-NMF1,75.0068446269679,-0.2750400807529,-0.1963341083379,-0.128642630020335,-0.0505986907457063,0.0798093098847841,0.224702066347043,0.369594822809303,0.578046762714422,0.645738241031987,0.724444213446986
CCL-NMF1,76.0068446269679,-0.276427863470396,-0.198294453184084,-0.131095409884223,-0.0536192166475519,0.0758401052467784,0.219678810758062,0.363517516269346,0.570453031400347,0.637652074700208,0.71578548498652
CCL-NMF1,77.0068446269679,-0.277858195683731,-0.200320723259902,-0.133634219398397,-0.0567489513091318,0.0717229605734573,0.214464581874663,0.357206203175868,0.562563383147722,0.629249887009227,0.706787359433056
CCL-NMF1,78.0068446269679,-0.279099867637063,-0.202152416969796,-0.135973364369176,-0.0596731550845601,0.0678211491878209,0.209476577458716,0.351132005729611,0.554926519286608,0.621105571887228,0.698053022554495
CCL-NMF1,79.0068446269679,-0.280448717761059,-0.20411142337098,-0.138457138829764,-0.0627619535094523,0.0637213822463237,0.204253551097864,0.344785719949404,0.546964241025491,0.612618525566708,0.688955819956786
CCL-NMF1,80.0068446269679,-0.281547422395048,-0.205807716670316,-0.140667391348989,-0.0655647680932627,0.059928422433937,0.199360468050915,0.338792513667893,0.539388327450819,0.604528652772146,0.680268358496879
CCL-NMF1,81.0068446269679,-0.282679893482975,-0.207544577648953,-0.142924060976539,-0.0684207438024415,0.0560710325393989,0.194390434292691,0.332709836045982,0.53170492956192,0.596325446234334,0.671460762068356
CCL-NMF1,82.0068446269679,-0.283755288022007,-0.209221619445409,-0.145118552605975,-0.071211821949805,0.0522830844783808,0.189494891383769,0.326706698289158,0.524108335373513,0.588211402212947,0.662745070789545
CCL-NMF1,83.0068446269679,-0.284785672510925,-0.210850650124477,-0.147262452034606,-0.0739493320724841,0.048553676913271,0.184663413747293,0.320773150581314,0.516589279529191,0.580177477619062,0.654112500005511
CCL-NMF1,84.0068446269679,-0.285784033148711,-0.212444569139253,-0.14936858410928,-0.0766460130011035,0.0448702147427838,0.179883565975706,0.314896917208627,0.50913571606069,0.572211701090664,0.645551165100122
CCL-NMF1,85.0068446269679,-0.286762860012597,-0.214015513964114,-0.151448783046464,-0.0793133493151829,0.0412217976154092,0.175145096837233,0.309068396059056,0.501738976720929,0.564305707638579,0.637053053687063
CCL-NMF1,86.0068446269679,-0.287734347918887,-0.215575239234289,-0.153514424901381,-0.0819622805914428,0.0375982152908657,0.170438606437327,0.303278997583788,0.494391637776034,0.556452452108942,0.62861156079354
CCL-NMF1,87.0068446269679,-0.288709791195891,-0.217134825405159,-0.155576406186895,-0.0846034912688024,0.0339891376964956,0.165754158429974,0.297519179163452,0.487084723046842,0.548643142265107,0.620218108055838
CCL-NMF1,88.0068446269679,-0.289699518580609,-0.218704641231713,-0.157645130075669,-0.0872474242013041,0.0303840556724141,0.161081169984684,0.291778284296954,0.479807470045037,0.540866981201081,0.611861858549977
CCL-NMF1,89.0068446269679,-0.290712963594278,-0.220294140653762,-0.159730068068618,-0.0899035711366892,0.0267734436393211,0.15641007793284,0.286046712226359,0.472550223934298,0.533114296519442,0.603533119459958
CCL-NMF1,90.0068446269679,-0.291756813860642,-0.221909925832498,-0.161837748824423,-0.0925783759899493,0.0231509992852121,0.151734737293636,0.28031847530206,0.465307223411695,0.52537940041977,0.595226288447914
CCL-NMF1,91.0068446269679,-0.292836699824317,-0.223557529832732,-0.163973621655892,-0.0952771915131959,0.0195115312066656,0.147050135933759,0.274588740660853,0.45807389352341,0.51765780170025,0.586936971691835
