VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
GM,51,579763.541610352,623295.922907798,653554.824429291,683813.725950783,727346.10724823
GM,52,577639.666398888,621110.112499923,651325.96351618,681541.814532438,725012.260633472
GM,53,575549.646871329,618958.233737068,649131.087047866,679303.940358664,722712.527224403
GM,54,573494.402710321,616841.206454248,646971.11496527,677101.023476292,720447.827220219
GM,55,571468.503019429,614753.599833367,644840.616504749,674927.633176131,718212.72999007
GM,56,569462.47774807,612685.943855128,642730.121668754,672774.29948238,715997.765589438
GM,57,567466.792085556,610628.703738828,640630.095697424,670631.487656019,713793.399309292
GM,58,565470.931279155,608571.364730451,638530.02383585,668488.682941249,711589.116392546
GM,59,563460.460804505,606499.492181285,636415.471348885,666331.450516485,709370.481893264
GM,60,561419.966193564,604397.671468629,634271.023506328,664144.375544027,707122.080819092
GM,61,559334.080207693,602250.535202038,632081.312812212,661912.090422386,704828.545416731
GM,62,557190.381364462,600045.661894129,629833.917775717,659622.173657304,702477.454186971
GM,63,554981.079663002,597775.26176855,627521.048776545,657266.835784539,700061.017890088
GM,64,552698.79127413,595431.951239095,625135.32239738,654838.693555666,697571.85352063
GM,65,550336.724214583,593008.938599734,622669.9471249,652330.955650065,695003.170035216
GM,66,547895.239988568,590506.586064857,620125.285667131,649743.985269404,692355.331345693
GM,67,545379.448441916,587930.004474304,617506.449554838,647082.894635373,689633.450667761
GM,68,542794.544774304,585284.390020856,614818.635671101,644352.881321345,686842.726567897
GM,69,540146.558105201,582575.772902798,612067.874964075,641559.977025352,683989.191822949
GM,70,537445.017244683,579813.683387138,609263.698713471,638713.714039804,681082.380182259
GM,71,534700.368944804,577008.569774864,606416.55629692,635824.542818976,678132.743649035
GM,72,531923.012252998,574170.832649771,603536.849366129,632902.866082488,675150.686479261
GM,73,529119.988387446,571307.514528609,600631.621340467,629955.728152325,672143.254293487
GM,74,526292.827777773,568420.146757102,597702.404202431,626984.661647759,669111.980627088
GM,75,523442.549136463,565509.748923352,594750.218148755,623990.687374157,666057.887161047
GM,76,520569.650053905,562576.819429159,591775.56214524,620974.30486132,662981.474236574
GM,77,517667.943878296,559615.171677461,588772.249632878,617929.327588295,659876.55538746
GM,78,514726.614334665,556613.988927418,585729.463547004,614844.938166591,656732.312759343
GM,79,511734.752394213,553562.361676054,582636.294055052,611710.22643405,653537.835715891
GM,80,508682.659029856,550450.59037414,579483.04124485,608515.49211556,650283.423459843
GM,81,505565.9632112,547274.303251159,576265.332831433,605256.362411707,646964.702451665
GM,82,502381.759950504,544030.594522369,572980.262476071,601929.930429772,643578.765001637
GM,83,499127.199256932,540716.613406758,569624.978848506,598533.344290255,640122.75844008
GM,84,495803.824331109,537333.902543524,566201.0241977,595068.145851876,636598.224064292
GM,85,492420.705997255,533891.532582744,562717.469052679,591543.405522614,633014.232108102
GM,86,488987.654496915,530399.313630014,559184.123424547,587968.93321908,629380.592352179
GM,87,485514.363932855,526866.939658217,555610.681195903,584354.422733588,625706.99845895
GM,88,482008.945666033,523302.521977501,552005.253641579,580707.985305658,622001.561617126
GM,89,478478.36738303,519713.028280314,548374.808458103,577036.588635891,618271.249533176
GM,90,474929.571362443,516105.400851839,544726.287935232,573347.175018625,614523.004508021
GM,91,471368.89170823,512485.973781899,541066.026152966,569646.078524033,610763.160597702
GM,92,467799.370509579,508857.802662166,537397.088088413,565936.37351466,606994.805667247
GM,93,464225.166776247,505225.00553774,533723.563312567,562222.121087395,603221.959848887
WM,21,418943.586075931,459162.487150485,488814.495458584,519911.803837559,567282.891327053
WM,22,421124.584877631,461495.304045591,491247.061060333,522438.241920817,569931.93759453
WM,23,423177.262817975,463686.948835465,493528.9317863,524803.970332495,572404.993010415
WM,24,425034.76326082,465664.227428449,495582.25878011,526926.274088178,574611.959287823
WM,25,426630.457056007,467354.231399153,497329.529189684,528722.83350624,576463.236024987
WM,26,427901.137444416,468687.837261599,498697.289243882,530115.681450635,577874.033583374
WM,27,428784.402744819,469596.837609264,499613.089791378,531027.954075838,578760.826786788
WM,28,429219.615845092,470014.991195729,500006.602763524,531385.076532075,579042.645359887
WM,29,429205.748271244,469941.355876574,499876.987418743,531186.347281066,578719.061330717
WM,30,428824.140264836,469465.165186618,499319.31323104,530532.9703145,577900.649482791
WM,31,428162.874637567,468682.988876051,498436.412295261,529534.349524182,576706.83184583
WM,32,427312.398010022,467693.935817297,497333.774379905,528302.661425014,575259.960468601
WM,33,426385.377509006,466621.383058229,496142.649555143,526977.39234567,573712.02872123
WM,34,425506.772616489,465602.097079574,495008.469367695,525713.026108345,572231.24306104
WM,35,424800.703030631,464771.857686712,494075.557250756,524662.799672265,570984.330451543
WM,36,424375.069695524,464248.634614788,493469.246919577,523959.717641876,570115.882469454
WM,37,424281.323170061,464088.592032544,493249.132067466,523666.930494539,569694.392523756
WM,38,424558.742750927,464334.554737633,493460.606372366,523832.486691271,569771.87927903
WM,39,425246.168476542,465028.846098893,494148.512670689,524503.829012682,570399.666702756
WM,40,426311.163766193,466135.833369026,495274.846597316,525640.452823769,571533.417233772
WM,41,427616.812439388,467505.67554324,496680.283844683,527073.128295048,572988.887155614
WM,42,429016.872804608,468978.411594003,498194.814082325,528621.363081595,574569.723905643
WM,43,430367.747555832,470397.049823121,499651.649453263,530108.164453357,576083.518279102
WM,44,431571.607549753,471654.69418398,500937.274341258,531413.131076391,577399.485314664
WM,45,432558.684292781,472675.163880605,501970.837119753,532450.561889889,578424.628051877
WM,46,433259.266733753,473382.378363873,502671.624789979,533134.940512116,579066.214979958
WM,47,433627.86099138,473726.751178248,502987.086963917,533410.654050622,579264.052989118
WM,48,433711.677382162,473759.984869794,502972.22867529,533336.162291988,579081.847340621
WM,49,433580.546389213,473558.462357675,502708.232371113,532997.653515253,578613.359295535
WM,50,433304.471601969,473198.717966113,502276.408682202,532481.413648347,577952.389853098
WM,51,432945.563325401,472748.629977124,501748.8491502,531863.918524227,577182.028825962
WM,52,432553.887853138,472262.894509405,501183.627815194,531206.753774215,576369.15283109
WM,53,432178.366394424,471794.930804196,500637.440760659,530570.017762921,575578.978696881
WM,54,431864.839879497,471394.769642128,500163.366377617,530009.949097409,574872.491820475
WM,55,431625.821122779,471076.043158004,499775.84604834,529541.823949702,574266.213942731
WM,56,431452.713673745,470829.341124921,499464.871814202,529155.009348204,573748.563259163
WM,57,431336.629183187,470644.939449537,499220.106799481,528838.528603122,573307.593519398
WM,58,431264.724130307,470508.803641262,499026.646529193,528576.571724149,572926.127908072
WM,59,431208.222854873,470389.525918602,498851.167673972,528333.827917035,572565.867665823
WM,60,431134.381815253,470251.385910395,498655.78686143,528070.172534005,572183.324029438
WM,61,431010.444490333,470058.666572106,498402.639086133,527745.517599033,571735.077366123
WM,62,430801.375923767,469773.183233288,498051.257586879,527317.037245321,571174.771045186
WM,63,430468.590564309,469352.897708349,497557.105685935,526737.61461535,570451.431411093
WM,64,429973.389877409,468755.669097603,496875.555074762,525960.055765746,569514.035115556
WM,65,429282.874975005,467945.699087314,495968.717158352,524944.320137369,568319.336967052
WM,66,428430.485781753,466959.511907839,494875.364356895,523731.515327182,566911.959090693
WM,67,427493.252636576,465881.118901982,493684.57516791,522415.965211296,565394.087914198
WM,68,426548.41576257,464794.71908907,492485.592280911,521092.127301007,563867.986310739
WM,69,425661.206804144,463771.386996865,491353.718931819,519839.671788083,562419.851158597
WM,70,424848.80212903,462829.812486959,490308.735349,518679.500526536,561072.252366503
WM,71,424115.834084125,461975.01288845,489355.931513071,517617.179824222,559831.159341982
WM,72,423466.776366592,461211.830298835,488500.409817254,516658.075354409,558702.320859556
WM,73,422894.429693428,460532.392694069,487733.805742911,515793.309062687,557676.081978696
WM,74,422372.512570931,459908.054065503,487025.759292127,514990.748387904,556717.655812114
WM,75,421873.120403771,459308.415236641,486344.065831602,514216.323925597,555790.184899571
WM,76,421363.971199981,458698.326511465,485651.503414894,513430.676168474,554851.118891521
WM,77,420755.082706528,457979.849531886,484844.392137932,512524.209468408,553782.044238963
WM,78,419917.048498896,457012.186161913,483773.721867006,511339.46006513,552412.910087137
WM,79,418720.971664166,455655.16099356,482291.198383519,509719.785754894,550574.661942146
WM,80,417052.235263016,453784.204053161,480265.099788512,507526.121507508,548117.335748355
WM,81,414852.290226879,451335.803669813,477628.368832959,504687.78672923,544964.903476408
WM,82,412080.259290545,448265.702182286,474334.346929084,501155.681157317,541064.682748999
WM,83,408699.408525313,444534.169776998,470341.183428282,496885.803165319,536369.526791515
WM,84,404723.368553923,440156.269616113,465665.011525792,491895.418363667,530898.44220718
WM,85,400246.727369354,435235.091905868,460415.077606274,486300.132650882,524776.542872038
WM,86,395370.302477926,429880.45008832,454707.697792388,480222.970439777,518136.866170082
WM,87,390190.823193835,424197.659904009,448654.386883971,473781.835208754,511106.839959016
WM,88,384783.3597634,418268.442358125,442341.664711207,467068.189985572,503785.292158679
WM,89,379207.028898193,412157.139254714,435837.640644836,460154.022803846,496249.985422594
WM,90,373518.09887605,405924.96572036,429207.092264948,453107.77498088,488574.808916532
WM,91,367768.421513019,399628.30824379,422509.667592652,445992.445351906,480827.737787752
WM,92,362008.70598514,393322.302173424,415803.681534209,438869.612117074,473075.190628228
WM,93,356248.315725636,387017.069206896,409099.797028337,431750.490531229,465329.195709819
GM_L,21,326443.383228762,348899.639328138,364508.747343837,380117.855359537,402574.111458913
GM_L,22,324795.880403002,347220.17109474,362807.060290954,378393.949487168,400818.240178906
GM_L,23,323147.035025109,345539.405769437,361104.107745092,376668.809720747,399061.180465075
GM_L,24,321496.371279547,343856.867446681,359399.41373814,374941.9600296,397302.456196734
GM_L,25,319843.711628353,342172.378481623,357692.800550952,373213.222620281,395541.889473551
GM_L,26,318189.912000534,340486.794637498,355985.123831536,371483.453025573,393780.335662537
GM_L,27,316536.051997707,338801.195338023,354277.462879952,369753.730421881,392018.873762197
GM_L,28,314883.244057225,337116.692843049,352570.929832673,368025.166822297,390258.615608121
GM_L,29,313234.078634344,335435.877415696,350868.114819266,366300.352222836,388502.151004188
GM_L,30,311593.191625732,333763.384740073,349173.653376093,364583.922012113,386754.115126454
GM_L,31,309965.369017082,332104.000588701,347492.331127501,362880.661666302,385019.29323792
GM_L,32,308355.467071955,330462.581022098,345829.003992877,361195.426963656,383302.540913799
GM_L,33,306769.057531084,328844.697672186,344189.243528507,359533.789384828,381609.42952593
GM_L,34,305212.129695207,327256.339785644,342579.038943495,357901.738101346,379945.948191784
GM_L,35,303690.678067373,325703.50181219,341004.384650489,356305.267488788,378318.091233605
GM_L,36,302209.979419073,324191.460442993,339470.557284828,354749.654126662,376731.135150582
GM_L,37,300772.702099595,322722.883849113,337980.224893686,353237.565938259,375187.747687777
GM_L,38,299380.922076314,321299.847798205,336535.463105895,351771.078413586,373690.004135477
GM_L,39,298036.651381366,319924.3641229,335138.283615415,350352.20310793,372239.915849465
GM_L,40,296738.710795441,318595.253372205,333787.506810209,348979.760248212,370836.302824976
GM_L,41,295481.31357014,317306.72851943,332477.345470151,347647.962420872,369473.377370162
GM_L,42,294258.313733064,316052.643311512,331201.653147092,346350.662982671,368144.992561119
GM_L,43,293063.649436945,314826.935597138,329954.36747838,345081.799359621,366845.085519815
GM_L,44,291892.164802151,313624.448928179,328730.331620729,343836.214313279,365568.498439307
GM_L,45,290739.255969923,312440.57871856,327524.940482516,342609.302246471,364310.624995109
GM_L,46,289600.326924518,311270.728226841,326333.596817874,341396.465408908,363066.86671123
GM_L,47,288471.778558026,310111.297635958,325152.700316818,340194.102997677,361833.622075609
GM_L,48,287353.812582958,308962.488001207,323982.451577817,339002.415154426,360611.090572676
GM_L,49,286247.536373516,307825.406054564,322823.956886441,337822.507718318,359400.377399365
GM_L,50,285154.060633841,306701.161865095,321678.325870327,336655.489875559,358202.591106813
GM_L,51,284074.681660294,305591.051302666,320546.854102885,335502.656903104,357019.026545475
GM_L,52,283010.975354297,304496.650153058,319431.117289517,334365.584425977,355851.259224737
GM_L,53,281964.540749937,303419.557360701,318332.714312333,333245.871263964,354700.887874729
GM_L,54,280936.661189788,302361.056179703,317252.928363949,332144.800548194,353569.19553811
GM_L,55,279925.020240496,301318.830098311,316189.442878117,331060.055657922,352453.865515737
GM_L,56,278925.011905803,300288.273048323,315137.651736628,329987.030424932,351350.291567452
GM_L,57,277931.993479766,299264.742252193,314092.912112166,328921.081972138,350253.830744565
GM_L,58,276940.721008118,298242.99367031,313049.979905798,327856.966141285,349159.238803477
GM_L,59,275943.545544192,297215.378215158,312001.205932104,326787.03364905,348058.866320016
GM_L,60,274932.216892254,296173.645536849,310938.339734047,325703.033931246,346944.462575841
GM_L,61,273898.510182111,295109.570613524,309853.156184345,324596.741755167,345807.802186579
GM_L,62,272835.780175484,294016.508166222,308739.009975762,323461.511785303,344642.239776041
GM_L,63,271739.865220009,292890.296675122,307591.739680604,322293.182686086,343443.614141198
GM_L,64,270606.821468953,291726.992440268,306407.40170094,321087.810961611,342207.981932927
GM_L,65,269433.027896309,290522.974600119,305182.375289544,319841.775978969,340931.722682779
GM_L,66,268218.765325401,289278.524366895,303916.941928958,318555.359491021,339615.118532515
GM_L,67,266966.90454883,287996.513069205,302613.97332036,317231.433571516,338261.04209189
GM_L,68,265680.362915097,286679.858590985,301276.387719866,315872.916848747,336872.412524635
GM_L,69,264362.505704009,285331.926797536,299907.551399743,314483.176001951,335452.597095478
GM_L,70,263018.578017814,283957.96359644,298512.710827356,313067.458058272,334006.843636898
GM_L,71,261654.318021949,282563.70801216,297097.605624267,311631.503236374,332540.893226585
GM_L,72,260275.436886318,281154.872066992,295667.94840526,310181.024743528,331060.459924202
GM_L,73,258885.745644269,279735.267536221,294227.551461333,308719.835386444,329569.357278396
GM_L,74,257485.936871234,278305.587560082,292777.108325308,307248.629090534,328068.279779382
GM_L,75,256076.413571343,276866.235688017,291317.022925671,305767.810163324,326557.632279999
GM_L,76,254657.282339112,275417.319026074,289847.402724027,304277.48642198,325037.523108941
GM_L,77,253224.847827024,273955.142345671,288364.552574467,302773.962803264,323504.257321911
GM_L,78,251772.781396482,272473.376856884,286862.143581881,301250.910306878,321951.50576728
GM_L,79,250294.701652282,270965.641008388,285333.794086425,299701.947164462,320372.886520568
GM_L,80,248784.893319026,269426.219346784,283773.788510973,298121.357675162,318762.68370292
GM_L,81,247240.574241399,267852.329440543,282179.344232003,296506.359023463,317118.114222607
GM_L,82,245659.769337441,266241.995905616,280548.485655488,294854.97540536,315437.201973535
GM_L,83,244040.534746355,264593.274581903,278879.268413285,293165.262244667,313718.002080214
GM_L,84,242383.420527292,262906.715335824,277172.242237849,291437.769139875,311961.063948407
GM_L,85,240693.250007536,261187.141482641,275432.230436085,289677.319389529,310171.210864634
GM_L,86,238975.266266158,259439.796106857,273664.476096272,287889.156085686,308353.685926385
GM_L,87,237234.65668997,257669.866601556,271874.166615854,286078.466630152,306513.676541738
GM_L,88,235475.849681576,255881.78139063,270065.73043352,284249.679476409,304655.611185463
GM_L,89,233702.725208646,254079.420473703,268243.047571102,282406.674668501,302783.369933558
GM_L,90,231919.151055055,252266.651666408,266409.985866312,280553.320066215,300900.820677568
GM_L,91,230128.666139278,250447.013905954,264570.08426938,278693.154632805,299011.502399482
GM_L,92,228333.005915741,248622.249387433,262725.089660761,276827.929934089,297117.17340578
GM_L,93,226534.603137876,246794.770466709,260877.400218188,274960.029969666,295220.1972985
WM_L,21,204021.460525247,223730.738430011,238299.580518696,253612.223676794,277002.762522615
WM_L,22,204964.991925498,224739.585775727,239349.376012237,254698.534732135,278132.350594912
WM_L,23,205854.531301777,225689.00100257,240335.695416639,255717.110140224,279187.700319337
WM_L,24,206662.275772757,226548.526534131,241226.127976921,256633.494352617,280131.248059646
WM_L,25,207360.547221821,227287.85557848,241988.436784797,257413.433277178,280925.680200465
WM_L,26,207923.083770164,227878.247494692,242592.065422236,258024.476575689,281535.680992091
WM_L,27,208323.941194147,228291.322990314,243006.854573264,258434.611603784,281926.440041346
WM_L,28,208537.865931209,228499.472622805,243203.476565303,258612.72513412,282064.155175267
WM_L,29,208564.275314006,228502.129094491,243181.395030669,258558.330422052,281948.447610231
WM_L,30,208436.711284829,228336.107998616,242979.854092384,258313.231550852,281625.045495245
WM_L,31,208191.493718831,228041.250811687,242641.301287048,257922.61750943,281143.329373232
WM_L,32,207866.054319743,227658.598392488,242209.442734345,257432.993218464,280554.074046981
WM_L,33,207508.242942786,227240.581605464,241740.083434967,256903.699175448,279921.999347545
WM_L,34,207171.75369664,226846.00648343,241295.786884498,256401.229274981,279319.566632336
WM_L,35,206910.018666815,226533.365134739,240938.757239813,255991.66419907,278818.730231398
WM_L,36,206769.706273075,226353.718414765,240723.2703825,255732.63091753,278482.18254189
WM_L,37,206773.725483707,226332.096634621,240675.899872979,255652.303180344,278340.500155201
WM_L,38,206939.850196884,226487.898398968,240817.220588262,255772.470526714,278417.287032074
WM_L,39,207285.622014872,226840.25918245,241167.519481272,256114.606825678,278735.786025726
WM_L,40,207796.888195467,227373.625230801,241710.198893801,256661.010069192,279276.594860895
WM_L,41,208413.069074642,228021.654733917,242374.682926884,257336.6763193,279957.987743042
WM_L,42,209069.441110893,228713.503119482,243085.638497495,258061.58647495,280692.847289132
WM_L,43,209702.384981018,229379.566160598,243769.081000815,258757.190031044,281395.720182274
WM_L,44,210267.602632561,229971.40303663,244373.544033539,259368.872509385,282007.243127636
WM_L,45,210732.631598694,230453.53812069,244861.357374136,259856.685431251,282484.040554522
WM_L,46,211065.020295229,230790.523976017,245194.895748322,260180.746245927,282782.841034368
WM_L,47,211243.347701332,230958.989539818,245349.377654478,260314.817728312,282875.233244166
WM_L,48,211288.434366376,230981.753327284,245349.094056071,260284.734250804,282789.400526501
WM_L,49,211231.40637558,230892.888188943,245230.279307456,260128.987135696,282567.253172922
WM_L,50,211103.497185002,230726.568695935,245029.261271327,259886.149120855,282250.758026489
WM_L,51,210933.641291821,230514.441663382,244779.66932145,259591.913665476,281878.724090834
WM_L,52,210747.22824659,230284.266249537,244510.991913037,259277.567236408,281485.147277842
WM_L,53,210569.280329494,230063.387627002,244252.266289513,258973.903685742,281103.463501193
WM_L,54,210423.270920328,229877.446314319,244030.708588845,258709.772287075,280764.973604176
