VarName,Age,centile_2.5,centile_50,centile_97.5
male_AF_left,35.82602602602603,20661.568134911984,37647.61701188285,49062.0261117729
male_AF_left,35.91601601601602,20646.86846569705,37633.95470203895,49048.62343511123
male_AF_left,36.00600600600601,20632.17333847643,37620.29564102363,49035.22420174965
male_AF_left,36.095995995996,20617.48284162145,37606.6399869274,49021.82861824773
male_AF_left,36.185985985986,20602.79706229669,37592.9878958587,49008.43688865548
male_AF_left,36.27597597597598,20588.116086474376,37579.33952196713,48995.049214542814
male_AF_left,36.36596596596597,20573.439998949605,37565.69501746784,48981.66579503013
male_AF_left,36.455955955955964,20558.768883354533,37552.05453266435,48968.28682681706
male_AF_left,36.54594594594595,20544.10282217269,37538.41821597149,48954.91250421149
male_AF_left,36.63593593593594,20529.441896753076,37524.78621393805,48941.54301915792
male_AF_left,36.72592592592593,20514.78618732406,37511.15867126916,48928.1785612657
male_AF_left,36.81591591591592,20500.13577300718,37497.53573084834,48914.81931783696
male_AF_left,36.90590590590591,20485.490731830563,37483.91753375917,48901.46547389364
male_AF_left,36.9958958958959,20470.851140742438,37470.30421930696,48888.11721220499
male_AF_left,37.08588588588589,20456.21707562399,37456.69592503937,48874.77471331348
male_AF_left,37.17587587587588,20441.58861130277,37443.09278676798,48861.43815556197
male_AF_left,37.26586586586587,20426.965821565314,37429.49493858861,48848.1077151193
male_AF_left,37.35585585585586,20412.348779169766,37415.90251290156,48834.78356600583
male_AF_left,37.44584584584585,20397.737555858374,37402.31564043164,48821.46588011859
male_AF_left,37.53583583583584,20383.132222370023,37388.7344502485,48808.15482725701
male_AF_left,37.62582582582583,20368.532848452145,37375.15906978556,48794.85057514668
male_AF_left,37.71581581581582,20353.93950287285,37361.589624859655,48781.55328946413
male_AF_left,37.80580580580581,20339.35225343274,37348.02623968999,48768.26313386073
male_AF_left,37.8957957957958,20324.77116697672,37334.46903691714,48754.98026998662
male_AF_left,37.985785785785794,20310.196309405208,37320.91813762107,48741.70485751338
male_AF_left,38.07577577577578,20295.62774568598,37307.37366134017,48728.437054158094
male_AF_left,38.16576576576577,20281.065539865067,37293.83572608884,48715.17701570542
male_AF_left,38.25575575575576,20266.50975507804,37280.30444837557,48701.92489603048
male_AF_left,38.34574574574575,20251.96045356079,37266.77994322039,48688.680847120726
male_AF_left,38.43573573573574,20237.41769666043,37253.26232417226,48675.44501909796
male_AF_left,38.52572572572573,20222.88154484615,37239.75170332675,48662.21756024061
male_AF_left,38.61571571571572,20208.35205771932,37226.24819134206,48648.99861700382
male_AF_left,38.70570570570571,20193.829294024305,37212.75189745661,48635.78833404174
male_AF_left,38.7956956956957,20179.31331165852,37199.26292950518,48622.58685422781
male_AF_left,38.885685685685694,20164.80416768253,37185.78139393513,48609.39431867519
male_AF_left,38.97567567567568,20150.30191833015,37172.307395822696,48596.210866757385
male_AF_left,39.06566566566567,20135.806619018294,37158.84103888885,48583.03663612815
male_AF_left,39.155655655655664,20121.318324356704,37145.38242551496,48569.87176274121
male_AF_left,39.24564564564565,20106.837088157565,37131.93165675833,48556.71638087002
male_AF_left,39.33563563563564,20092.36296344485,37118.488832367104,48543.570623126325
male_AF_left,39.42562562562563,20077.89600246427,37105.05405079655,48530.43462048087
male_AF_left,39.51561561561562,20063.436256691544,37091.62740922206,48517.3085022797
male_AF_left,39.60560560560561,20048.98377684269,37078.209003556105,48504.19239626557
male_AF_left,39.6955955955956,20034.538612882,37064.798928460696,48491.08642859362
male_AF_left,39.78558558558559,20020.10081403168,37051.39727736331,48477.99072385152
male_AF_left,39.87557557557558,20005.670428780308,37038.004142470185,48464.9054050762
male_AF_left,39.96556556556557,19991.247504891573,37024.61961478067,48451.83059377189
male_AF_left,40.05555555555557,19976.832089412936,37011.24378410099,48438.7664099276
male_AF_left,40.14554554554555,19962.42422868393,36997.87673905779,48425.7129720341
male_AF_left,40.23553553553554,19948.023968344787,36984.51856711195,48412.67039710138
male_AF_left,40.32552552552553,19933.631353344463,36971.1693545716,48399.63880067504
male_AF_left,40.41551551551552,19919.24642794878,36957.82918660514,48386.6182968528
