VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
dlmuse-vol_604,50,445070.764937341,495309.767219874,533468.049026761,574507.747684827,639036.72836158
dlmuse-vol_604,51,444372.385251236,494338.742775351,532331.921585348,573235.16806726,637636.386148769
dlmuse-vol_604,52,443624.021834951,493314.01446821,531137.809784914,571898.780903453,636160.9623518
dlmuse-vol_604,53,442875.601300642,492291.364900465,529945.893102116,570563.428894984,634682.462909739
dlmuse-vol_604,54,442174.440322753,491323.604348024,528813.113190574,569290.440319795,633268.961116533
dlmuse-vol_604,55,441541.535415914,490434.471240979,527765.13810853,568107.390973434,631950.641285961
dlmuse-vol_604,56,440981.264026883,489629.358927386,526807.909597056,567020.572869572,630733.794745418
dlmuse-vol_604,57,440497.768310141,488913.375322335,525947.054277987,566035.936246937,629624.332390284
dlmuse-vol_604,58,440092.076181153,488288.117655582,525184.404072371,565155.345781671,628623.646950473
dlmuse-vol_604,59,439752.67045307,487741.128838703,524506.629656331,564364.352270059,627715.082307451
dlmuse-vol_604,60,439464.966690889,487256.529337766,523896.71802446,563644.549837737,626877.611281082
dlmuse-vol_604,61,439214.434354344,486818.512314584,523337.743198612,562977.635055124,626090.332265956
dlmuse-vol_604,62,438985.604984688,486410.116500357,522811.505268989,562343.948045331,625330.958624863
dlmuse-vol_604,63,438761.49198412,486012.514921149,522297.743704307,561721.630201051,624574.947702631
dlmuse-vol_604,64,438525.007032272,485606.775112834,521776.092258603,561088.721934157,623797.679099009
dlmuse-vol_604,65,438260.883655682,485175.99553686,521228.378514727,560425.639291909,622977.213781064
dlmuse-vol_604,66,437975.45973682,484727.091835575,520662.008193031,559740.354332713,622122.468891302
dlmuse-vol_604,67,437689.361256497,484282.709816635,520101.265356944,559059.00903295,621262.693989552
dlmuse-vol_604,68,437423.412707001,483865.695412094,519570.63397365,558407.946688724,620427.353144303
dlmuse-vol_604,69,437190.983160267,483490.632582057,519085.726302139,557803.988815035,619635.385858665
dlmuse-vol_604,70,436974.367379496,483137.739227483,518625.310569746,557224.472503664,618862.155849328
dlmuse-vol_604,71,436747.754564201,482778.299078501,518158.594257036,556636.505051218,618071.760906514
dlmuse-vol_604,72,436485.339332248,482383.634282386,517654.845498648,556007.27717988,617228.419841268
dlmuse-vol_604,73,436158.304090548,481921.794422185,517079.85072934,555300.262702177,616292.245379067
dlmuse-vol_604,74,435732.893453497,481355.446361876,516393.659804399,554472.803017968,615216.564304343
dlmuse-vol_604,75,435175.067098007,480646.975815994,515556.045636033,553481.969204405,613954.450035181
dlmuse-vol_604,76,434450.302708241,479758.258040037,514526.253324642,552284.290696294,612458.424549874
dlmuse-vol_604,77,433514.786959114,478640.87204147,513252.474080489,550824.434435887,610667.890554159
dlmuse-vol_604,78,432318.662983299,477239.711762674,511675.735590285,549039.398045337,608513.805324077
dlmuse-vol_604,79,430812.916625765,475500.631718353,509738.126341891,546867.358090893,605928.512470139
dlmuse-vol_604,80,428956.178481136,473377.91941449,507390.7909273,544256.241459887,602855.248638351
dlmuse-vol_604,81,426736.391466321,470858.090825581,504619.382121537,541190.999996537,599278.373009685
dlmuse-vol_604,82,424150.323498936,467937.365953513,501419.942062889,537667.728511382,595194.605493998
dlmuse-vol_604,83,421196.092904496,464613.456854053,497790.112509421,533684.235395157,590602.550972476
dlmuse-vol_604,84,417889.695863033,460903.816031841,493748.677905097,529260.966251539,585525.768883581
dlmuse-vol_604,85,414276.126390658,456857.900675113,489348.684623565,524455.029446296,580028.196619276
dlmuse-vol_604,86,410402.598341376,452527.597760678,484645.753135907,519326.246406455,574176.665250666
dlmuse-vol_604,87,406315.383206265,447963.740909746,479694.349831334,513933.158594773,568036.487255243
dlmuse-vol_604,88,402059.3988233,443215.721666369,474547.390962708,508332.599572593,561670.927543141
dlmuse-vol_604,89,397678.071075268,438331.317218792,469256.053000435,502579.495406456,555141.007841707
dlmuse-vol_604,90,393213.314432723,433356.622099218,463869.686303224,496726.777949891,548505.460437341
dlmuse-vol_604,91,388703.389546758,428333.693405423,458433.297232371,490822.689773965,541817.750864349
dlmuse-vol_604,92,384175.659173706,423292.590739921,452979.036983737,484901.672981253,535116.007634788
dlmuse-vol_604,93,379653.658566481,418259.154415835,447534.528588133,478993.297809108,528432.921699864
dlmuse-vol_606,40,303653.76725994,330805.437266348,350493.621348044,370858.671059891,401358.626097879
dlmuse-vol_606,41,302416.027720528,329449.376979029,349065.919315402,369369.049092008,399798.78326722
dlmuse-vol_606,42,301185.675121092,328100.502713436,347645.322994461,367886.540560361,398246.295791975
dlmuse-vol_606,43,299961.900313385,326758.602401547,346231.732970857,366410.885207422,396700.147563552
dlmuse-vol_606,44,298744.198196709,325423.511563634,344825.039648691,364941.861546961,395159.632313174
dlmuse-vol_606,45,297532.248156903,324095.095069975,343425.127902078,363479.272552592,393624.233750931
dlmuse-vol_606,46,296325.737327113,322773.219891499,342031.883989198,362022.923834715,392093.442012335
dlmuse-vol_606,47,295124.538117341,321457.8098346,340645.227947792,360572.691624421,390566.985709057
