time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-20 00:00:00+00:00,5,4,1,1
2026-08-21 00:00:00+00:00,2,2,11,11
2026-08-22 00:00:00+00:00,10,4,0,0
2026-08-23 00:00:00+00:00,20,9,0,0
2026-08-24 00:00:00+00:00,12,6,6,6
2026-08-25 00:00:00+00:00,11,6,0,0
2026-08-26 00:00:00+00:00,16,5,0,0
2026-08-27 00:00:00+00:00,16,6,0,0
2026-08-28 00:00:00+00:00,5,5,1,1
2026-08-29 00:00:00+00:00,8,3,0,0
2026-08-30 00:00:00+00:00,13,4,0,0
2026-08-31 00:00:00+00:00,20,10,1,1
2026-09-01 00:00:00+00:00,14,5,32,10
2026-09-02 00:00:00+00:00,8,6,6,1
