referrer,views_total,views_unique
neuroimagingchart.com,9,3
github.com,7,2
umc.webex.com,7,2
linkedin.com,5,4
chatgpt.com,5,2
Bing,3,3
lnkd.in,3,2
youtube.com,3,2
Google,2,2
neurostars.org,1,1
