url_path,views_total,views_unique
/CBICA/NiChart_Project,36,12
/CBICA/NiChart_Project/tree/main/src,10,3
/CBICA/NiChart_Project/tree/main/src/viewer,7,2
/CBICA/NiChart_Project/blob/main/src/viewer/pages/prep_sMRI_dicomtonifti.py,5,2
/CBICA/NiChart_Project/blob/main/src/workflows/w_sMRI/w_mlscores.py,5,2
/CBICA/NiChart_Project/issues,5,2
/CBICA/NiChart_Project/tree/main/src/viewer/pages,5,2
/CBICA/NiChart_Project/tree/ag-dev,5,1
/CBICA/NiChart_Project/blob/main/src/viewer/NiChartProject.py,4,3
/CBICA/NiChart_Project/blob/main/resources/MUSE/list_MUSE_all.csv,3,2
