referrer,views_total,views_unique
neuroimagingchart.com,91,6
umc.webex.com,7,2
com.linkedin.android,7,1
linkedin.com,6,5
chatgpt.com,5,2
youtube.com,3,2
Google,2,2
github.com,1,1
Bing,1,1
DuckDuckGo,1,1
