referrer,views_total,views_unique
github.com,16,4
neurostars.org,14,4
Bing,13,10
linkedin.com,7,6
umc.webex.com,7,2
neuroimagingchart.com,6,2
lnkd.in,5,2
Google,3,3
youtube.com,3,2
cn.bing.com,1,1
