referrer,views_total,views_unique
github.com,56,8
linkedin.com,23,18
neuroimagingchart.com,16,5
Google,14,5
Bing,13,1
t.co,10,3
cbica.github.io,9,2
statics.teams.cdn.office.net,1,1
mail.nwu.edu.cn,1,1
