time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,8,4,0,0
2026-02-15 00:00:00+00:00,7,3,0,0
2026-02-16 00:00:00+00:00,11,7,2,2
2026-02-17 00:00:00+00:00,15,7,1,1
2026-02-18 00:00:00+00:00,4,3,5,4
2026-02-19 00:00:00+00:00,9,5,5,2
2026-02-20 00:00:00+00:00,3,3,20,9
2026-02-21 00:00:00+00:00,11,7,0,0
2026-02-22 00:00:00+00:00,15,7,0,0
2026-02-23 00:00:00+00:00,28,9,0,0
2026-02-24 00:00:00+00:00,4,4,0,0
2026-02-25 00:00:00+00:00,8,4,0,0
2026-02-26 00:00:00+00:00,10,6,10,10
2026-02-27 00:00:00+00:00,13,5,0,0
