referrer,views_total,views_unique
github.com,41,7
linkedin.com,23,18
Google,14,5
neuroimagingchart.com,13,5
Bing,13,1
t.co,10,3
cbica.github.io,9,2
statics.teams.cdn.office.net,1,1
mail.nwu.edu.cn,1,1
