referrer,views_total,views_unique
neuroimagingchart.com,92,7
umc.webex.com,7,2
com.linkedin.android,7,1
linkedin.com,5,4
chatgpt.com,5,2
github.com,1,1
Bing,1,1
DuckDuckGo,1,1
Google,1,1
youtube.com,1,1
