url_path,views_total,views_unique
/CBICA/NiChart_Project,41,13
/CBICA/NiChart_Project/tree/main/test_data,13,1
/CBICA/NiChart_Project/tree/main/test_data/processed/IXI,13,1
/CBICA/NiChart_Project/blob/main/Dockerfile,11,3
/CBICA/NiChart_Project/tree/main/test_data/processed,10,1
/CBICA/NiChart_Project/tree/main/test_data/processed/IXI/Nifti/T1,10,1
/CBICA/NiChart_Project/tree/main/test_data/IXI_Small,7,1
/CBICA/NiChart_Project/tree/main/src,6,2
/CBICA/NiChart_Project/tree/main/resources/pipelines/spare-ad,5,2
/CBICA/NiChart_Project/tree/main/src/viewer,5,2
