referrer,views_total,views_unique
github.com,62,8
neuroimagingchart.com,56,11
Bing,24,13
neurostars.org,15,4
linkedin.com,14,6
lnkd.in,4,1
cn.bing.com,3,2
Google,2,2
cbica.github.io,2,1
t.co,2,1
