time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-09 00:00:00+00:00,21.0,7.0,66,6
2024-12-10 00:00:00+00:00,15.0,5.0,16,7
2024-12-11 00:00:00+00:00,13.0,8.0,166,11
2024-12-12 00:00:00+00:00,19.0,5.0,62,4
2024-12-13 00:00:00+00:00,50.0,9.0,144,5
2024-12-14 00:00:00+00:00,6.0,3.0,2,1
2024-12-15 00:00:00+00:00,14.0,6.0,23,3
2024-12-16 00:00:00+00:00,12.0,3.0,65,6
2024-12-17 00:00:00+00:00,4.0,1.0,131,8
2024-12-18 00:00:00+00:00,11.0,5.0,43,6
2024-12-19 00:00:00+00:00,7.0,5.0,141,30
2024-12-20 00:00:00+00:00,11.0,5.0,90,16
2024-12-21 00:00:00+00:00,6.0,3.0,14,3
2024-12-22 00:00:00+00:00,,,7,7
