time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-07 00:00:00+00:00,6,4,16.0,3.0
2025-11-08 00:00:00+00:00,16,6,7.0,5.0
2025-11-09 00:00:00+00:00,11,3,2.0,2.0
2025-11-10 00:00:00+00:00,24,18,13.0,3.0
2025-11-11 00:00:00+00:00,16,5,1.0,1.0
2025-11-12 00:00:00+00:00,16,5,29.0,4.0
2025-11-13 00:00:00+00:00,3,3,1.0,1.0
2025-11-14 00:00:00+00:00,34,28,3.0,2.0
2025-11-15 00:00:00+00:00,23,3,4.0,1.0
2025-11-16 00:00:00+00:00,33,31,,
2025-11-17 00:00:00+00:00,24,24,1.0,1.0
2025-11-18 00:00:00+00:00,10,10,20.0,2.0
2025-11-19 00:00:00+00:00,4,4,6.0,1.0
2025-11-20 00:00:00+00:00,1,1,9.0,3.0
