url_path,views_total,views_unique
/CBICA/NiChart_Project,30,12
/CBICA/NiChart_Project/tree/report-page/resources/images,9,1
/CBICA/NiChart_Project/blob/main/README.rst,3,1
/CBICA/NiChart_Project/tree/spiros-dev,3,1
/CBICA/NiChart_Project/discussions/72,2,2
/CBICA/NiChart_Project/pulse,2,2
/CBICA/NiChart_Project/blob/report-page/resources/images/sparead%2Bage.png,2,1
/CBICA/NiChart_Project/commit/9b270fb054c6975f7a24be3d56f26a83231054f0,2,1
/CBICA/NiChart_Project/tree/report-page/resources,2,1
/CBICA/NiChart_Project/blob/main/requirements.txt,1,1
