referrer,views_total,views_unique
github.com,10,2
linkedin.com,7,6
umc.webex.com,7,2
neuroimagingchart.com,6,2
Bing,5,5
chatgpt.com,5,2
neurostars.org,4,2
youtube.com,3,2
lnkd.in,3,2
Google,2,2
