referrer,views_total,views_unique
neuroimagingchart.com,47,9
github.com,39,6
Bing,22,15
neurostars.org,19,5
linkedin.com,15,7
lnkd.in,5,1
cbica.github.io,3,2
cn.bing.com,3,2
t.co,2,1
m.facebook.com,1,1
