time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-23 00:00:00+00:00,1,1,1.0,1.0
2024-11-24 00:00:00+00:00,3,2,,
2024-11-25 00:00:00+00:00,1,1,31.0,2.0
2024-11-26 00:00:00+00:00,1,1,2.0,2.0
2024-11-27 00:00:00+00:00,6,6,46.0,3.0
2024-11-28 00:00:00+00:00,2,2,4.0,2.0
2024-11-29 00:00:00+00:00,8,4,24.0,1.0
2024-11-30 00:00:00+00:00,9,4,9.0,2.0
2024-12-01 00:00:00+00:00,8,6,4.0,2.0
2024-12-02 00:00:00+00:00,5,3,27.0,3.0
2024-12-03 00:00:00+00:00,4,3,47.0,6.0
2024-12-04 00:00:00+00:00,2,1,34.0,6.0
2024-12-05 00:00:00+00:00,6,4,41.0,4.0
2024-12-06 00:00:00+00:00,4,2,73.0,4.0
