time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-26 00:00:00+00:00,9,4,2,2
2026-07-27 00:00:00+00:00,9,5,6,6
2026-07-28 00:00:00+00:00,4,4,7,6
2026-07-29 00:00:00+00:00,1,1,2,2
2026-07-30 00:00:00+00:00,15,10,2,2
2026-07-31 00:00:00+00:00,14,5,3,3
2026-08-01 00:00:00+00:00,7,2,3,3
2026-08-02 00:00:00+00:00,15,7,3,3
2026-08-03 00:00:00+00:00,11,8,3,3
2026-08-04 00:00:00+00:00,10,5,6,6
2026-08-05 00:00:00+00:00,10,5,4,4
2026-08-06 00:00:00+00:00,8,4,7,5
2026-08-07 00:00:00+00:00,19,6,1,1
2026-08-08 00:00:00+00:00,7,6,1,1
