referrer,views_total,views_unique
github.com,81,7
neuroimagingchart.com,26,9
linkedin.com,21,16
Google,20,9
cbica.github.io,16,4
t.co,10,3
Bing,5,1
statics.teams.cdn.office.net,1,1
