referrer,views_total,views_unique
github.com,41,6
neuroimagingchart.com,37,7
Bing,21,16
neurostars.org,19,5
linkedin.com,11,5
lnkd.in,7,2
cbica.github.io,3,2
cn.bing.com,3,2
t.co,2,1
m.facebook.com,1,1
