referrer,views_total,views_unique
github.com,25,4
neuroimagingchart.com,2,2
xfinderr.org,2,2
Bing,2,1
cbica-nichart-hosting.s3-website-us-east-1.amazonaws.com,1,1
yandex.ru,1,1
