referrer,views_total,views_unique
github.com,51,6
neuroimagingchart.com,48,10
Bing,23,15
neurostars.org,18,5
linkedin.com,15,7
lnkd.in,4,1
cn.bing.com,3,2
Google,2,2
cbica.github.io,2,1
t.co,2,1
