time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-08 00:00:00+00:00,19,4,3,2
2024-12-09 00:00:00+00:00,21,7,66,6
2024-12-10 00:00:00+00:00,15,5,16,7
2024-12-11 00:00:00+00:00,13,8,166,11
2024-12-12 00:00:00+00:00,19,5,62,4
2024-12-13 00:00:00+00:00,50,9,144,5
2024-12-14 00:00:00+00:00,6,3,2,1
2024-12-15 00:00:00+00:00,14,6,23,3
2024-12-16 00:00:00+00:00,12,3,65,6
2024-12-17 00:00:00+00:00,4,1,131,8
2024-12-18 00:00:00+00:00,11,5,43,6
2024-12-19 00:00:00+00:00,7,5,141,30
2024-12-20 00:00:00+00:00,11,5,90,16
2024-12-21 00:00:00+00:00,6,3,14,3
