url_path,views_total,views_unique
/CBICA/NiChart_Project,28,9
/CBICA/NiChart_Project/blob/main/Dockerfile,8,2
/CBICA/NiChart_Project/tree/main,5,3
/CBICA/NiChart_Project/branches,5,1
/CBICA/NiChart_Project/tree/main/src/viewer/utils,4,3
/CBICA/NiChart_Project/compare/main...gurayerus:NiChart_Project:dev-visualization,4,1
/CBICA/NiChart_Project/tree/generic-pipeline-def,3,3
/CBICA/NiChart_Project/tree/main/src,3,3
/CBICA/NiChart_Project/tree/main/test_data,3,1
/CBICA/NiChart_Project/tree/main/test_data/processed,3,1
