time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-31 00:00:00+00:00,5,5,1,1
2026-04-01 00:00:00+00:00,16,12,2,2
2026-04-02 00:00:00+00:00,11,7,2,2
2026-04-03 00:00:00+00:00,11,7,4,4
2026-04-04 00:00:00+00:00,14,10,1,1
2026-04-05 00:00:00+00:00,6,6,3,3
2026-04-06 00:00:00+00:00,4,4,2,2
2026-04-07 00:00:00+00:00,10,6,18,18
2026-04-08 00:00:00+00:00,20,8,13,7
2026-04-09 00:00:00+00:00,13,5,16,3
2026-04-10 00:00:00+00:00,32,11,1,1
2026-04-11 00:00:00+00:00,18,9,1,1
2026-04-12 00:00:00+00:00,13,4,2,2
2026-04-13 00:00:00+00:00,16,8,4,3
