time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-06 00:00:00+00:00,1.0,1.0,3.0,3.0
2025-09-07 00:00:00+00:00,,,2.0,1.0
2025-09-08 00:00:00+00:00,1.0,1.0,46.0,7.0
2025-09-09 00:00:00+00:00,1.0,1.0,84.0,5.0
2025-09-10 00:00:00+00:00,,,3.0,1.0
2025-09-11 00:00:00+00:00,6.0,3.0,,
2025-09-12 00:00:00+00:00,11.0,10.0,66.0,2.0
2025-09-14 00:00:00+00:00,,,2.0,2.0
2025-09-15 00:00:00+00:00,17.0,15.0,10.0,2.0
2025-09-16 00:00:00+00:00,7.0,5.0,17.0,2.0
2025-09-17 00:00:00+00:00,6.0,5.0,,
2025-09-18 00:00:00+00:00,7.0,7.0,,
2025-09-19 00:00:00+00:00,3.0,2.0,,
