time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-29 00:00:00+00:00,4,4,10,2
2026-01-30 00:00:00+00:00,7,3,6,5
2026-01-31 00:00:00+00:00,16,8,0,0
2026-02-01 00:00:00+00:00,13,9,0,0
2026-02-02 00:00:00+00:00,14,6,4,3
2026-02-03 00:00:00+00:00,9,5,2,2
2026-02-04 00:00:00+00:00,6,6,0,0
2026-02-05 00:00:00+00:00,14,10,1,1
2026-02-06 00:00:00+00:00,14,10,0,0
2026-02-07 00:00:00+00:00,21,8,1,1
2026-02-08 00:00:00+00:00,3,3,0,0
2026-02-09 00:00:00+00:00,16,8,2,2
2026-02-10 00:00:00+00:00,4,4,1,1
2026-02-11 00:00:00+00:00,8,4,6,1
