referrer,views_total,views_unique
github.com,84,7
neuroimagingchart.com,25,9
linkedin.com,20,15
Google,20,9
cbica.github.io,16,4
t.co,10,3
Bing,4,1
statics.teams.cdn.office.net,1,1
