url_path,views_total,views_unique
/CBICA/NiChart_Project,20,9
/CBICA/NiChart_Project/blob/main/resources/MUSE/list_MUSE_all.csv,4,2
/CBICA/NiChart_Project/issues,3,2
/CBICA/NiChart_Project/blob/github-repo-stats/CBICA/NiChart_Project/latest-report/report.pdf,3,1
/CBICA/NiChart_Project/tree/github-repo-stats,3,1
/CBICA/NiChart_Project/tree/github-repo-stats/CBICA/NiChart_Project,3,1
/CBICA/NiChart_Project/tree/github-repo-stats/CBICA/NiChart_Project/latest-report,3,1
/CBICA/NiChart_Project/blob/main/resources/MUSE/list_MUSE_short.csv,2,1
/CBICA/NiChart_Project/tree/main/src,2,1
/CBICA/NiChart_Project/blob/github-repo-stats/CBICA/NiChart_Project/latest-report/report.html,1,1
