time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-16 00:00:00+00:00,12.0,3.0,65,6
2024-12-17 00:00:00+00:00,4.0,1.0,131,8
2024-12-18 00:00:00+00:00,11.0,5.0,43,6
2024-12-19 00:00:00+00:00,7.0,5.0,141,30
2024-12-20 00:00:00+00:00,11.0,5.0,90,16
2024-12-21 00:00:00+00:00,6.0,3.0,14,3
2024-12-22 00:00:00+00:00,1.0,1.0,7,7
2024-12-23 00:00:00+00:00,7.0,3.0,59,6
2024-12-24 00:00:00+00:00,1.0,1.0,5,2
2024-12-25 00:00:00+00:00,3.0,1.0,3,3
2024-12-26 00:00:00+00:00,2.0,1.0,10,3
2024-12-27 00:00:00+00:00,2.0,1.0,11,4
2024-12-28 00:00:00+00:00,2.0,2.0,2,1
2024-12-29 00:00:00+00:00,,,2,2
