url_path,views_total,views_unique
/CBICA/NiChart_Project,13,6
/CBICA/NiChart_Project/tree/generic-pipeline-def,6,2
/CBICA/NiChart_Project/branches,3,1
/CBICA/NiChart_Project/compare/generic-pipeline-def,2,1
/CBICA/NiChart_Project/pull/90,2,1
/CBICA/NiChart_Project/tree/generic-pipeline-def/resources/pipelines,2,1
/CBICA/NiChart_Project/compare/generic-pipeline-def...main,1,1
/CBICA/NiChart_Project/pulls,1,1
/CBICA/NiChart_Project/tree/generic-pipeline-def/resources,1,1
/CBICA/NiChart_Project/tree/generic-pipeline-def/resources/pipelines/spare-ad,1,1
