time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-18 00:00:00+00:00,62,23,39,10
2026-06-19 00:00:00+00:00,72,19,6,6
2026-06-20 00:00:00+00:00,66,20,0,0
2026-06-21 00:00:00+00:00,55,13,0,0
2026-06-22 00:00:00+00:00,40,11,1,1
2026-06-23 00:00:00+00:00,30,7,1,1
2026-06-24 00:00:00+00:00,46,16,4,4
2026-06-25 00:00:00+00:00,31,7,4,4
2026-06-26 00:00:00+00:00,13,4,2,2
2026-06-27 00:00:00+00:00,8,3,1,1
2026-06-28 00:00:00+00:00,15,6,4,4
2026-06-29 00:00:00+00:00,8,3,1,1
2026-06-30 00:00:00+00:00,9,5,5,4
2026-07-01 00:00:00+00:00,17,7,7,4
