referrer,views_total,views_unique
github.com,62,8
linkedin.com,23,18
neuroimagingchart.com,23,7
Google,18,7
cbica.github.io,14,4
Bing,11,1
t.co,10,3
statics.teams.cdn.office.net,1,1
mail.nwu.edu.cn,1,1
