time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-04 00:00:00+00:00,31,10,9,1
2026-05-05 00:00:00+00:00,22,7,6,3
2026-05-06 00:00:00+00:00,16,7,12,3
2026-05-07 00:00:00+00:00,11,5,0,0
2026-05-08 00:00:00+00:00,36,11,12,4
2026-05-09 00:00:00+00:00,10,5,7,6
2026-05-10 00:00:00+00:00,29,8,6,6
2026-05-11 00:00:00+00:00,99,46,9,5
2026-05-12 00:00:00+00:00,37,14,5,5
2026-05-13 00:00:00+00:00,19,7,7,7
2026-05-14 00:00:00+00:00,9,4,8,8
2026-05-15 00:00:00+00:00,29,11,2,2
2026-05-16 00:00:00+00:00,10,5,7,7
2026-05-17 00:00:00+00:00,29,8,5,5
