referrer,views_total,views_unique
neuroimagingchart.com,45,9
github.com,43,6
Bing,22,17
neurostars.org,19,5
linkedin.com,14,6
lnkd.in,7,2
cbica.github.io,3,2
cn.bing.com,3,2
t.co,2,1
m.facebook.com,1,1
