time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-13 00:00:00+00:00,17,2,,
2025-05-14 00:00:00+00:00,1,1,9.0,2.0
2025-05-15 00:00:00+00:00,21,3,20.0,4.0
2025-05-16 00:00:00+00:00,17,2,3.0,2.0
2025-05-17 00:00:00+00:00,22,4,1.0,1.0
2025-05-18 00:00:00+00:00,19,3,,
2025-05-19 00:00:00+00:00,19,3,4.0,3.0
2025-05-20 00:00:00+00:00,20,3,1.0,1.0
2025-05-21 00:00:00+00:00,18,3,1.0,1.0
2025-05-22 00:00:00+00:00,17,2,,
2025-05-23 00:00:00+00:00,22,4,1.0,1.0
2025-05-24 00:00:00+00:00,17,2,,
2025-05-25 00:00:00+00:00,17,2,,
2025-05-26 00:00:00+00:00,16,1,2.0,1.0
