time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-02 00:00:00+00:00,5,3,27,3
2024-12-03 00:00:00+00:00,4,3,47,6
2024-12-04 00:00:00+00:00,2,1,34,6
2024-12-05 00:00:00+00:00,6,4,41,4
2024-12-06 00:00:00+00:00,8,4,75,4
2024-12-07 00:00:00+00:00,7,5,2,2
2024-12-08 00:00:00+00:00,19,4,3,2
2024-12-09 00:00:00+00:00,21,7,66,6
2024-12-10 00:00:00+00:00,15,5,16,7
2024-12-11 00:00:00+00:00,13,8,166,11
2024-12-12 00:00:00+00:00,19,5,62,4
2024-12-13 00:00:00+00:00,50,9,144,5
2024-12-14 00:00:00+00:00,6,3,2,1
2024-12-15 00:00:00+00:00,14,6,23,3
