,Unnamed: 0,ROI_Name,Age,centile_5,centile_10,centile_25,centile_50,centile_75,centile_90,centile_95
2003,2003,ThalamusProper_L_PercICV,77.6,0.431781684785383,0.445502903815019,0.466506379317599,0.488394961711244,0.510258746541807,0.531191809711817,0.544842323972689
2004,2004,ThalamusProper_L_PercICV,78.6,0.430550149909131,0.444103965777776,0.464778432343167,0.486285188071935,0.50781029662127,0.528537130663007,0.542143877522354
2005,2005,ThalamusProper_L_PercICV,79.6,0.429061832874937,0.442557042125287,0.46306291711206,0.484349873784755,0.505696744540849,0.526374472862176,0.54004460667894
2006,2006,ThalamusProper_L_PercICV,80.6,0.427220481143441,0.440776619141583,0.46128934263931,0.482533946933745,0.503880469293277,0.52468717242011,0.538544803406403
2007,2007,ThalamusProper_L_PercICV,81.6,0.425047444452964,0.438771065546896,0.459444660174297,0.480801583701489,0.502304669089398,0.523402403714509,0.537564518818446
2008,2008,ThalamusProper_L_PercICV,82.6,0.422717147980718,0.436666152547974,0.457579200197969,0.479123973075585,0.50086190224261,0.522339070935998,0.536876317877672
2009,2009,ThalamusProper_L_PercICV,83.6,0.420653684405384,0.434777254252082,0.455842949549551,0.477478487798861,0.49935408469069,0.521125701725043,0.535992144342158
2010,2010,ThalamusProper_L_PercICV,84.6,0.419222265736847,0.433378218565211,0.454372483060392,0.4758588558486,0.497627082990923,0.519456258464219,0.534499432943634
2011,2011,ThalamusProper_L_PercICV,85.6,0.418639615678111,0.432633657072941,0.453256342148241,0.474275416049586,0.495607734385261,0.517165592918726,0.532163786795948
2012,2012,ThalamusProper_L_PercICV,86.6,0.418733199705002,0.43241334970341,0.452431158159897,0.472735960075789,0.493373974316695,0.514394918042221,0.529164220155863
2013,2013,ThalamusProper_L_PercICV,87.6,0.419128758475767,0.432434572565076,0.451753581624745,0.471243245030879,0.491077826049556,0.511444538067191,0.525901465081355
2014,2014,ThalamusProper_L_PercICV,88.6,0.41959704372993,0.432520485168273,0.451125974143447,0.469782597357891,0.488790255365342,0.508472282694371,0.52259359530449
2015,2015,ThalamusProper_L_PercICV,89.6,0.420002287525976,0.432564534190098,0.450485223141003,0.468336159467763,0.486540696560521,0.505556953560629,0.519354840479178
2016,2016,WM_R,54.6,196656.14895453,205307.453181939,220790.676455716,239605.379022012,260777.145177573,282632.230445077,297174.712175118
2017,2017,WM_R,55.6,198065.659115332,206563.266800031,221835.955506623,240523.169262789,261605.237592351,283313.212512774,297736.433033669
2018,2018,WM_R,56.6,199422.155450939,207779.096420165,222861.871597104,241442.474334891,262456.291683035,284038.555283184,298355.863356765
2019,2019,WM_R,57.6,200664.88819649,208902.532632243,223831.127494069,242344.46382856,263331.200146096,284827.345306042,299062.929065251
2020,2020,WM_R,58.6,201711.329975992,209860.605981579,224687.981148588,243194.281129032,264216.666811789,285684.835056942,299873.115024323
2021,2021,WM_R,59.6,202496.449444471,210591.640356215,225376.41789266,243941.893895602,265066.235806688,286563.356737126,300735.270031279
2022,2022,WM_R,60.6,202971.647304611,211046.946055859,225846.696956175,244534.271026495,265818.602656597,287387.04627392,301560.664485628
2023,2023,WM_R,61.6,203129.720002589,211216.437298843,226081.811615355,244942.198260331,266424.18536328,288077.938722958,302248.74432136
2024,2024,WM_R,62.6,203036.145936591,211154.87278984,226113.747983131,245162.612791099,266830.487239361,288523.881902179,302643.670927478
2025,2025,WM_R,63.6,202923.409628561,211063.765245418,226081.280709707,245243.623618999,266968.608302879,288527.104040634,302458.945590685
2026,2026,WM_R,64.6,202997.242012487,211124.130924489,226117.710239355,245253.825118109,266831.851496757,288010.194132895,301575.645389917
2027,2027,WM_R,65.6,203362.174382664,211433.086912765,226311.213549327,245279.413116514,266521.383318976,287113.492697815,300173.824350752
2028,2028,WM_R,66.6,203981.856050593,211968.259797028,226673.009661351,245389.408088189,266194.144244475,286106.656925066,298609.330492474
2029,2029,WM_R,67.6,204702.041740444,212608.002552909,227149.766323601,245632.728167382,266033.335834763,285321.841245062,297317.458719535
2030,2030,WM_R,68.6,205411.312458587,213264.948565984,227701.238594413,246034.021733433,266140.038351956,284934.329274094,296519.456667399
2031,2031,WM_R,69.6,206024.004786947,213870.623634616,228289.976710713,246593.861750623,266552.201403525,285009.52427946,296293.058117168
2032,2032,WM_R,70.6,206452.167883894,214346.195205126,228850.062291733,247255.413539759,267211.01446571,285472.866771824,296546.930535582
2033,2033,WM_R,71.6,206616.388713158,214611.859237136,229295.552412844,247914.937524169,267978.959565576,286141.17709227,297063.335795085
2034,2034,WM_R,72.6,206479.081834042,214606.630484337,229515.796435482,248386.953075584,268574.979935388,286634.108173042,297396.961085669
2035,2035,WM_R,73.6,206004.774937383,214270.96600714,229404.382519254,248501.643190929,268758.145947518,286646.720458579,297205.402136936
2036,2036,WM_R,74.6,205148.654735823,213542.863848609,228873.223051601,248148.719891755,268409.781961106,286068.241177618,296389.766592655
2037,2037,WM_R,75.6,204006.903955022,212495.198758785,227963.761235173,247350.467809533,267557.173865068,284951.560091465,295026.656844279
2038,2038,WM_R,76.6,202823.164668164,211341.069541884,226849.896361804,246260.220280499,266364.515662918,283494.102406259,293341.457250383
