"ROI_Name","Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
"M4_GM_R_PercICV",70.1,19.4758689143564,19.9380698840899,20.6624423668968,21.4237795293463,22.1681685101654,22.8462127366342,23.264223379679
"M4_GM_R_PercICV",71.1,19.3799482620567,19.8494487194097,20.5776854264105,21.3375511611878,22.0808434259159,22.7633190539019,23.1885691099817
"M4_GM_R_PercICV",72.1,19.2692306541166,19.7466553821038,20.4789568808165,21.2370703395269,21.9789865684654,22.6660773984517,23.0991336348858
"M4_GM_R_PercICV",73.1,19.1489332675442,19.6343249716341,20.3704714122558,21.1264885247658,21.8666917018045,22.5582066998039,22.9991367807181
"M4_GM_R_PercICV",74.1,19.0232161669938,19.5156337437773,20.2546563837043,21.0080162620108,21.7459624659949,22.4410322734452,22.8890489942238
"M4_GM_R_PercICV",75.1,18.8948128563648,19.3919496610751,20.1318235112986,20.8815990125006,21.6163913700936,22.3131805222417,22.7662984925464
"M4_GM_R_PercICV",76.1,18.7672810788295,19.2653984261808,20.0030289117824,20.7479500621596,21.4783603217312,22.1740472186288,22.6290115484435
"M4_GM_R_PercICV",77.1,18.6447386174696,19.1392064969845,19.8708815619956,20.6095349932651,21.3341950788044,22.0253769466846,22.4781214112157
"M4_GM_R_PercICV",78.1,18.5332750292315,19.0201833200694,19.7428959123359,20.4743057253457,21.1922700447533,21.8761736728883,22.3232314736861
"M4_GM_R_PercICV",79.1,18.4381198372511,18.9146999218205,19.6264466250598,20.3501650186122,21.0609989773393,21.7357594759524,22.1746411003169
"M4_GM_R_PercICV",80.1,18.3626028693673,18.8268261618975,19.526229407566,20.24212909694,20.9457084419711,21.6100260350086,22.0388721093099
"M4_GM_R_PercICV",81.1,18.3105852231852,18.7610205797493,19.447214353866,20.1554499181561,20.8519244332393,21.5049641325824,21.9224271129191
"M4_GM_R_PercICV",82.1,18.2860632081746,18.7219589653068,19.3946622990347,20.0957038013634,20.7855308260762,21.4269953409108,21.8323218241179
"M4_GM_R_PercICV",83.1,18.2861311563089,18.708236657371,19.3683643603656,20.06311145418,20.7471646588308,21.3778643654229,21.7716457386376
"M4_GM_R_PercICV",84.1,18.3037636487111,18.7140348815322,19.3634394151134,20.0530417062676,20.7324363468581,21.3540582076697,21.737986728171
"M4_GM_R_PercICV",85.1,18.3265988836863,18.7272225343942,19.3678039998135,20.0531728756754,20.7287893172865,21.343068827995,21.7190632610864
"M4_GM_R_PercICV",86.1,18.3429147421125,18.7357623487789,19.3690070245775,20.0506318662823,20.7229364938776,21.3312259135632,21.7009350945906
"M4_GM_R_PercICV",87.1,18.3479290750463,18.734408056086,19.3613537057248,20.0394355724553,20.7086131666651,21.3118503832492,21.6765147808214
"M4_GM_R_PercICV",88.1,18.3406663661932,18.7218033397368,19.3431577109108,20.0177398709588,20.6838217924958,21.2826406627786,21.6431640961741
"M4_GM_R_PercICV",89.1,18.3243157366184,18.7008978683587,19.3172181573563,19.9883522912505,20.6513799973072,21.2462796764484,21.6033565182807
"M4_cort_CSF_PercICV",55.1,12.2048848760522,12.7249515286759,13.9100600073132,15.7560661565227,17.6346565598095,18.8763332662175,19.4304859783993
"M4_cort_CSF_PercICV",56.1,12.0694741337568,12.6170356190626,13.7938543737846,15.5548634969554,17.3570361551381,18.6094234395583,19.2061085639733
"M4_cort_CSF_PercICV",57.1,11.9453216153767,12.5229990947964,13.6974402128684,15.3706532613266,17.091875346325,18.3606118921412,19.0043951108831
"M4_cort_CSF_PercICV",58.1,11.8476496060462,12.4534281293488,13.6276728488023,15.2176442122757,16.8611446606434,18.148184682683,18.8386244711843
"M4_cort_CSF_PercICV",59.1,11.7929970091299,12.419332863369,13.5916493885705,15.1129543696188,16.6927237526794,17.995868425789,18.7257608850271
"M4_cort_CSF_PercICV",60.1,11.7891257861241,12.4269697992226,13.5952144678648,15.0685206544087,16.6047487841121,17.9198371139093,18.6780678444784
"M4_cort_CSF_PercICV",61.1,11.8442496613616,12.4860673902942,13.6502992786627,15.0991137693675,16.6146524226897,17.9379396176263,18.7124182534141
"M4_cort_CSF_PercICV",62.1,11.9829972852148,12.6242903644272,13.7885463957769,15.2391195219537,16.7595016223747,18.0902850660632,18.8705452184614
"M4_cort_CSF_PercICV",63.1,12.2229309066322,12.8619799180165,14.0332378091994,15.5120395906711,17.0628371533862,18.402958497153,19.1809980310224
"M4_cort_CSF_PercICV",64.1,12.5546524553836,13.1911078107501,14.376272433283,15.9051627396217,17.5071111880731,18.8586839230481,19.6288226151897
"M4_cort_CSF_PercICV",65.1,12.9330088969697,13.5682452733895,14.7724049304459,16.3619127038564,18.0235806040577,19.3868158121612,20.1463279650811
"M4_cort_CSF_PercICV",66.1,13.2727632455979,13.9098700327306,15.1341591014327,16.7770703220006,18.4881758780224,19.8589910908633,20.6080146982476
"M4_cort_CSF_PercICV",67.1,13.5178158646165,14.1563313408949,15.3960405781583,17.0788733676777,18.8230820267618,20.1920193967325,20.9274469989974
"M4_cort_CSF_PercICV",68.1,13.6458243387823,14.2803375567484,15.5258418487318,17.2360092712358,18.9987563095809,20.3526867849262,21.0669538157355
"M4_cort_CSF_PercICV",69.1,13.6933525025905,14.3236432923211,15.5707712910205,17.2959170176831,19.0635467305008,20.3968975300739,21.089653182229
"M4_cort_CSF_PercICV",70.1,13.7114817349079,14.3451261861072,15.5976314218869,17.3257039925617,19.0856671650496,20.4026945855146,21.0829465669133
"M4_cort_CSF_PercICV",71.1,13.7300254643743,14.3809576534796,15.6480889767306,17.3650431684472,19.1036867192074,20.415451351274,21.0991632588975
"M4_cort_CSF_PercICV",72.1,13.7689907028784,14.4571139375451,15.7525204838354,17.4399827459569,19.1403703146444,20.4636018130941,21.1730367284599
"M4_cort_CSF_PercICV",73.1,13.8405195010044,14.5911498371403,15.9311158427773,17.5632667676036,19.202134206299,20.5578027023961,21.3213480178997
"M4_cort_CSF_PercICV",74.1,13.9659804715234,14.8036147530393,16.2012543648156,17.7500159167733,19.3026971811789,20.7106821238412,21.5576824950821
"M4_cort_CSF_PercICV",75.1,14.1724377657613,15.1087395992113,16.5652823679441,18.0134573055305,19.4662572215894,20.9369006347432,21.8873929027797
"M4_cort_CSF_PercICV",76.1,14.4445193917958,15.4646054258324,16.9645491834676,18.3212575843069,19.6860830761814,21.214240215155,22.2654260561202
"M4_cort_CSF_PercICV",77.1,14.7278324891333,15.7906070824701,17.3111326629751,18.6186229946575,19.9403152133847,21.514098134726,22.6386378387864
"M4_cort_CSF_PercICV",78.1,14.9699365910718,16.0364930326074,17.5598602555353,18.8586498394075,20.1806482246057,21.7929684818039,22.9641115148623
"M4_cort_CSF_PercICV",79.1,15.1550918106394,16.1994978427234,17.712339851019,19.0254135979063,20.3740906432441,22.0218301227438,23.2234889206559
"M4_cort_CSF_PercICV",80.1,15.3251198100089,16.3391567773419,17.8355762282485,19.1677917844696,20.551283636656,22.2383166910629,23.4716212139545
"M4_cort_CSF_PercICV",81.1,15.5016493391019,16.4798997630745,17.9563356917503,19.3137736708785,20.7420641806006,22.4752513817131,23.7438415017411
"M4_cort_CSF_PercICV",82.1,15.674123294534,16.5963635633576,18.0419404589022,19.4530388109292,20.9626931688156,22.7448447817452,24.0329531437326
"M4_cort_CSF_PercICV",83.1,15.8259948412607,16.6576257747125,18.0476178467337,19.5572652651862,21.2092935173063,23.0320174326604,24.2980688398098
"M4_cort_CSF_PercICV",84.1,15.9487374910143,16.6508392785664,17.9455764528724,19.5956483587103,21.4585044521285,23.2941034626685,24.4729716904351
"M4_cort_CSF_PercICV",85.1,16.0649048085527,16.6192529783925,17.7881503868699,19.5871773032563,21.7006436672821,23.5200225986905,24.5557627949359
"M4_cort_CSF_PercICV",86.1,16.1795718811193,16.6030168167378,17.6577883063093,19.5670912644648,21.912575462697,23.733980745686,24.6221088547973
"M4_cort_CSF_PercICV",87.1,16.2808903694701,16.6181327745309,17.6085432633476,19.5633759959438,22.0730248771694,23.9805258443899,24.7857930022419
"M4_cort_CSF_PercICV",88.1,16.3895270585162,16.6860957682977,17.6452917738955,19.6046886372068,22.2297119500341,24.2988734700701,25.1192452556291
"M4_cort_CSF_PercICV",89.1,16.5502145633464,16.8319409197205,17.7669250662959,19.7216316961681,22.4559690963415,24.7279113336231,25.6456268453377
"M2_limbic_GM_PercICV",55.1,2.14049300074905,2.18631036637929,2.29345044487274,2.45576207728917,2.60988277750169,2.70330904571314,2.74140810643407
"M2_limbic_GM_PercICV",56.1,2.15225390751233,2.21389439792092,2.33010455901953,2.48010610770546,2.62317489083448,2.72517818220377,2.77641138297205
"M2_limbic_GM_PercICV",57.1,2.16199073802582,2.24630051131021,2.37501051890853,2.5014926984494,2.62306842036324,2.73741650873329,2.80763193882239
"M2_limbic_GM_PercICV",58.1,2.17792737974449,2.28234247930687,2.41639850644154,2.51605731569382,2.61267694868672,2.73367048512162,2.8213900711236
"M2_limbic_GM_PercICV",59.1,2.19000719804873,2.30285608532445,2.43511055764575,2.51908346593763,2.60092659560765,2.72162926009499,2.81739012718446
"M2_limbic_GM_PercICV",60.1,2.18211853169878,2.29537643970377,2.42700342053765,2.5093498970903,2.58965234598628,2.7099321318647,2.80617270756789
"M2_limbic_GM_PercICV",61.1,2.15646265373243,2.2651891742106,2.39788739926705,2.48832205545183,2.5762560869366,2.69676409869119,2.78859964728931
"M2_limbic_GM_PercICV",62.1,2.12461401445139,2.22281047534365,2.35488565599639,2.46102777184837,2.56369671114289,2.68238956491595,2.76467792481219
"M2_limbic_GM_PercICV",63.1,2.09762618155113,2.18147345787727,2.30861847996871,2.43229267446564,2.55123685370666,2.66434005985478,2.7342649589807
"M2_limbic_GM_PercICV",64.1,2.07556370268254,2.14912790288325,2.27079716470653,2.40490788977842,2.53343132386855,2.64104801053762,2.70231560534091
"M2_limbic_GM_PercICV",65.1,2.05546766847133,2.12568007342242,2.24497722686132,2.38127022663175,2.51176054217066,2.61713045945428,2.67560516301321
"M2_limbic_GM_PercICV",66.1,2.038171155003,2.1113032334699,2.23166864556828,2.36346166117575,2.48980040063875,2.59632547942693,2.65726167262384
"M2_limbic_GM_PercICV",67.1,2.02506514305155,2.10734576995227,2.23156560698358,2.35158214387958,2.46705279604952,2.57765100623545,2.64633419507897
"M2_limbic_GM_PercICV",68.1,2.01995883158357,2.11598777322644,2.24361514787532,2.34415172676,2.44148180708054,2.55639959623728,2.63703040770947
"M2_limbic_GM_PercICV",69.1,2.02160285650005,2.12649817967564,2.25307349148629,2.33762224284536,2.41991114907935,2.53512883351271,2.62398733126841
"M2_limbic_GM_PercICV",70.1,2.01282698489182,2.11717636890763,2.24370393746047,2.3289325871745,2.41186294966608,2.52698236840064,2.61534732897623
