"ROI_Name","Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
"M4_GM_L_PercICV",52.29,18.5607933501677,19.1461805313226,20.0613878764634,21.0012688550749,21.8744940923541,22.6125865664168,23.0353625837072
"M4_GM_L_PercICV",53.29,18.553479361464,19.122087243842,20.0143623516878,20.9344078563231,21.7921711248299,22.51918309746,22.9363646766196
"M4_GM_L_PercICV",54.29,18.524945698534,19.0824760955123,19.9599796752893,20.8677798979613,21.7165497572348,22.4375856081514,22.8519670342215
"M4_GM_L_PercICV",55.29,18.4691375487356,19.0227219615492,19.8958921473165,20.801394633498,21.6498232151895,22.3718177487188,22.7872333086753
"M4_GM_L_PercICV",56.29,18.3806824739534,18.9387139591596,19.8200051767571,20.735258422913,21.5939593601927,22.3255040923636,22.7467346093981
"M4_GM_L_PercICV",57.29,18.2584867760428,18.8295598914345,19.7318234651633,20.669369569152,21.5494788874209,22.2996470026026,22.7317636808491
"M4_GM_L_PercICV",58.29,18.1078360123062,18.6991655597835,19.6332387929471,20.6037185806684,21.5147436418,22.2913262154749,22.7387021589151
"M4_GM_L_PercICV",59.29,17.9369673552558,18.5536619839714,19.5272531244736,20.5382890768109,21.4870967460137,22.2957668207663,22.7616060117757
"M4_GM_L_PercICV",60.29,17.7595475577609,18.4032196562916,19.4188487581871,20.4730542945341,21.4621162068496,22.3050065519146,22.7905514831178
"M4_GM_L_PercICV",61.29,17.5906019300485,18.2589997361196,19.3134823130748,20.4079859736265,21.4349707099683,22.31034707375,22.8146970650906
"M4_GM_L_PercICV",62.29,17.4443887075321,18.1315886671828,19.2163278710595,20.3430548007498,21.401068066289,22.3035146611853,22.8237246981762
"M4_GM_L_PercICV",63.29,17.3335173144051,18.0303890926629,19.1320118796603,20.2782376445012,21.3562599511832,22.2769996240636,22.808245477071
"M4_GM_L_PercICV",64.29,17.2655119259326,17.9611082393853,19.0634115386868,20.2135233820045,21.2978712244864,22.2258913332907,22.7620754958211
"M4_GM_L_PercICV",65.29,17.2434854125052,17.9262702076097,19.0119117816946,20.1489065995385,21.2244500188903,22.1474243982946,22.6816664376327
"M4_GM_L_PercICV",66.29,17.2641095482418,17.9236593266557,18.9766114851554,20.0843907886298,21.1365141521126,22.0423518294694,22.5678366060932
"M4_GM_L_PercICV",67.29,17.3163604188284,17.9452732988142,18.9537293562623,20.0199811543448,21.0371705663154,21.9161410104822,22.4273131886092
"M4_GM_L_PercICV",68.29,17.3778658109173,17.9744199971935,18.9350442322269,19.9556843043598,20.9336963366347,21.78197495504,22.2765777187134
"M4_GM_L_PercICV",69.29,17.4310205958859,17.9977984751361,18.913887187777,19.8915126243822,20.8322064489136,21.6510697532491,22.1297551853187
"M4_GM_L_PercICV",70.29,17.4675568709159,18.0090763551462,18.8870233146302,19.8274920368928,20.7358427983418,21.5292948304773,21.9943312533535
"M4_GM_L_PercICV",71.29,17.4848730067783,18.0062323741958,18.8533945760672,19.7636488738962,20.6457838108584,21.4189805559719,21.8734018645293
"M4_GM_L_PercICV",72.29,17.4891583899491,17.9940380391366,18.8154517410916,19.7000057706037,20.5598961217816,21.316392523622,21.7624715757485
"M4_GM_L_PercICV",73.29,17.4856229027214,17.9766836757131,18.7754510077861,19.6365772171806,20.4761473602006,21.2180686037794,21.6575049777212
"M4_GM_L_PercICV",74.29,17.4755578583509,17.9555862090964,18.7343554750258,19.5733570679797,20.3936465092367,21.1228666442252,21.5576436836938
"M4_GM_L_PercICV",75.29,17.4572290295466,17.9301755336693,18.6922912335467,19.5103356700935,20.3122776582993,21.0314162906478,21.4646863612656
"M4_GM_L_PercICV",76.29,17.4246091610968,17.8969872431862,18.6480950608392,19.4475033886463,20.2331664543427,20.9470684686727,21.3844310286284
"M4_GM_L_PercICV",77.29,17.3718406684501,17.8528815464445,18.600812685352,19.3848560636205,20.1572672454915,20.8729883206708,21.3227624477874
"M4_GM_L_PercICV",78.29,17.3036312916813,17.801062944727,18.5517154106423,19.322407074563,20.0834139434791,20.8064274817584,21.2759114886993
"M4_GM_L_PercICV",79.29,17.2424623999718,17.7539198122925,18.5045134603324,19.2601730079362,20.0080337653721,20.7357226327689,21.2231088680252
"M4_GM_L_PercICV",80.29,17.2182222942018,17.7269401626517,18.4634654759461,19.1981674917021,19.9269424262086,20.6457968459573,21.1355689448897
"M4_GM_L_PercICV",81.29,17.2442308746729,17.7263501968014,18.4298968980739,19.1364006555402,19.8387741552298,20.5300812186545,20.9991842150109
"M4_GM_L_PercICV",82.29,17.2946250697807,17.7369081833294,18.3982074087816,19.0748761056758,19.7490090089488,20.4029592107501,20.8376571577286
"M4_GM_L_PercICV",83.29,17.333211936578,17.737797114356,18.3611131967388,19.0135986309498,19.6649041721365,20.2848943035173,20.6861726593224
"M4_GM_L_PercICV",84.29,17.3325695308421,17.7118492599787,18.3118290417592,18.9525919470569,19.5933646812845,20.1933715071738,20.5726772575008
"M4_GM_L_PercICV",85.29,17.2817536244821,17.6508246708326,18.2462852657275,18.8918809524597,19.5386634539457,20.1373325837774,20.509417763386
"M4_GM_L_PercICV",86.29,17.1893269965271,17.5600631206117,18.1666221805061,18.8314738372358,19.4988451259994,20.1121351497829,20.4890922864521
"M4_GM_L_PercICV",87.29,17.066233479005,17.4470110231985,18.0761730773237,18.771368440098,19.4707124664699,20.1108706672857,20.5017028666567
"M4_GM_L_PercICV",88.29,16.9222960645619,17.318593623514,17.9781597320618,18.7115354669819,19.4510975007249,20.1269762684553,20.5380849843663
"M4_GM_L_PercICV",89.29,16.7663751875906,17.1812846472085,17.8757264786734,18.6519400481633,19.4368642818337,20.154197073495,20.5897936726954
"M4_WM_L_PercICV",50.29,16.1416404728271,16.2994485379491,16.5932931692573,16.9763866509619,17.4425138454951,17.9668512061385,18.3502960819513
"M4_WM_L_PercICV",51.29,16.0932774762199,16.2616172949666,16.5750849900569,16.9837082645124,17.4806431807102,18.0390037187048,18.446694455457
"M4_WM_L_PercICV",52.29,16.0413033614262,16.2209875384967,16.5554412645898,16.9910261015954,17.5198701106358,18.112464007869,18.543735899475
"M4_WM_L_PercICV",53.29,15.986508200362,16.1782804667399,16.5348665987321,16.998373323508,17.5593356576275,18.1849173121197,18.6377268383136
"M4_WM_L_PercICV",54.29,15.9301531077237,16.1346329670448,16.5141527269432,17.0058579853329,17.5979486271858,18.2534563765909,18.7241548472689
"M4_WM_L_PercICV",55.29,15.8735183605672,16.0912021147926,16.4941044549145,17.0135905310028,17.6346507192509,18.31539247569,18.7990391023353
"M4_WM_L_PercICV",56.29,15.8182285624047,16.0494436835553,16.4757278010991,17.0217564582802,17.6683702473658,18.3681215029952,18.8587611987988
"M4_WM_L_PercICV",57.29,15.7662818305327,16.0111186545295,16.4601989916229,17.0305571843275,17.6979762044154,18.4091514612312,18.9001565638026
"M4_WM_L_PercICV",58.29,15.719712123043,15.9779782347997,16.4486106128011,17.0400830883698,17.7223798439591,18.4365165672018,18.9211370415479
"M4_WM_L_PercICV",59.29,15.6808101303164,15.9519126008407,16.4420343088579,17.0503595503818,17.7406773043375,18.4490873575353,18.9210859621267
"M4_WM_L_PercICV",60.29,15.6521093276143,15.9348826912841,16.4414210556885,17.0613139639094,17.7522743727876,18.4468212626778,18.9010897109803
"M4_WM_L_PercICV",61.29,15.6345937396354,15.9274571206169,16.4467869328074,17.0728077511114,17.7578119584613,18.432374484406,18.865817287624
"M4_WM_L_PercICV",62.29,15.62571857059,15.9272367834055,16.4563635571206,17.0845980245298,17.7598064526034,18.412091071516,18.824558273735
"M4_WM_L_PercICV",63.29,15.6212326272853,15.9304896459048,16.467683245425,17.0963379484232,17.7608963805775,18.3919912593632,18.7855541560163
"M4_WM_L_PercICV",64.29,15.6147491143165,15.9318975899652,16.4774959304633,17.1074995129428,17.7636402288472,18.3775015800719,18.7558206881255
"M4_WM_L_PercICV",65.29,15.6010166551842,15.9272221006645,16.4833536200073,17.1177121219404,17.769684433394,18.3717917549668,18.7391635476327
"M4_WM_L_PercICV",66.29,15.5786129393903,15.9154334314833,16.4848035162249,17.1269825863866,17.7791651916712,18.3746472669799,18.7348489890455
"M4_WM_L_PercICV",67.29,15.548532828319,15.8973723436441,16.4823139893884,17.1351558459542,17.7909943372654,18.3837618413801,18.7396134877557
"M4_WM_L_PercICV",68.29,15.51679895315,15.877636618607,16.4780520373938,17.1416015458943,17.801586505028,18.3926850804741,18.745164974226
"M4_WM_L_PercICV",69.29,15.4916267576744,15.8623371797762,16.4747692162226,17.1455297273554,17.806745314344,18.3942026119399,18.7424761024455
"M4_WM_L_PercICV",70.29,15.4833321450736,15.8589574519123,16.4756613281597,17.14592291355,17.8016957836321,18.3804476266951,18.7219255575607
"M4_WM_L_PercICV",71.29,15.4977716294927,15.8714390846388,16.4820165545448,17.1417610381208,17.7836126557678,18.3472791805336,18.6786859755896
"M4_WM_L_PercICV",72.29,15.5275586220802,15.8936626618364,16.4900661450181,17.1321055709401,17.7544975854338,18.2993616332375,18.6189996882812
"M4_WM_L_PercICV",73.29,15.5608432866582,15.916355348922,16.4947334273543,17.1163456556344,17.7179705735842,18.2439082192337,18.552130276459
"M4_WM_L_PercICV",74.29,15.5815555973836,15.9273369628869,16.4899666123506,17.0947431061215,17.680138825979,18.1919257828291,18.4918659906759
"M4_WM_L_PercICV",75.29,15.577757023613,15.9177412525419,16.4716986639594,17.0681373957136,17.6463656963865,18.1525668840207,18.4495131587054
"M4_WM_L_PercICV",76.29,15.5481305495878,15.8870861963316,16.4407355254372,17.0386414404158,17.6199724484298,18.130176534552,18.4300066421809
"M4_WM_L_PercICV",77.29,15.4952072196981,15.8377737110632,16.3993348738376,17.0084681412803,17.6032565615224,18.1272420588637,18.4359992534349
"M4_WM_L_PercICV",78.29,15.4291876404968,15.7779757549823,16.3524927758343,16.9794031361339,17.5951287611856,18.1403707876913,18.4628467557382
"M4_WM_L_PercICV",79.29,15.363491904988,15.7182658313551,16.3061940970403,16.9526165337578,17.5922784409974,18.1625271739676,18.5014301120265
"M4_WM_L_PercICV",80.29,15.3168913600974,15.6731530435014,16.2677651402991,16.927451920525,17.586158565916,18.1782097308253,18.5321752102214
"M4_WM_L_PercICV",81.29,15.30386691664,15.6539968976826,16.2428294319583,16.902509162566,17.5677954992978,18.1712671445845,18.5345106073209
"M4_WM_L_PercICV",82.29,15.3183240938525,15.6559832831858,16.2280250786927,16.8750746772265,17.5341762660957,18.1376755590778,18.5035005834701
"M4_WM_L_PercICV",83.29,15.3479398881795,15.6692327992491,16.2171478368905,16.8423756295286,17.485228327398,18.0791484735191,18.4416343944781
"M4_WM_L_PercICV",84.29,15.3775231092396,15.6814812925869,16.2028853434628,16.8026157062102,17.4246053894099,18.004132305884,18.3601593409054
"M4_WM_L_PercICV",85.29,15.3954487362806,15.6832279331462,16.1795426306117,16.7546628922998,17.3560427051474,17.9209692247686,18.270267372273
"M4_WM_L_PercICV",86.29,15.40101761266,15.6739847489842,16.1470983461619,16.6991528029253,17.2809438288112,17.8318220073796,18.1745982584903
"M4_WM_L_PercICV",87.29,15.3959484145922,15.6553294504669,16.1069533524886,16.6373525053176,17.2004762737922,17.7377702670285,18.0741700596647
"M4_WM_L_PercICV",88.29,15.3810022869917,15.6282159471638,16.0604804769415,16.5712331799179,17.1173353557363,17.6422554546894,17.9729089842827
"M4_WM_L_PercICV",89.29,15.3572665430579,15.5938609503557,16.0092097146853,16.5028176127313,17.0341909123943,17.5486638814525,17.8746928345065
"M4_GM_R_PercICV",50.29,19.1663792871136,19.6747545578057,20.5027762155493,21.394070600187,22.2581216674093,23.0146451320168,23.4585186810652
"M4_GM_R_PercICV",51.29,19.098965657184,19.6065088504288,20.4335009365003,21.3241125245066,22.1878965222167,22.9444869791883,23.388524638778
"M4_GM_R_PercICV",52.29,19.0289711826717,19.5363471703671,20.3633653721737,21.2543970524648,22.1189542363705,22.8765019386896,23.3212180013316
"M4_GM_R_PercICV",53.29,18.9537791442999,19.462266585554,20.2913436269236,21.1849214892059,22.0522587648708,22.8124818929405,23.2588690466968
"M4_GM_R_PercICV",54.29,18.8700104010643,19.3816828609911,20.216118028692,21.1156962180164,21.989076728506,22.7547706566025,23.2044445400334
"M4_GM_R_PercICV",55.29,18.7743131731813,19.2920325075964,20.1363815596151,21.0467325647331,21.9306675776066,22.7056989042396,23.1608951148468
"M4_GM_R_PercICV",56.29,18.6636845961752,19.1910200719516,20.0509641997836,20.9780392964354,21.8781548209842,22.6673463520382,23.1308537841749
"M4_GM_R_PercICV",57.29,18.5378420562362,19.0784325082185,19.9597599164045,20.9096193405821,21.8316430692174,22.6399047801506,23.1145630394511
"M4_GM_R_PercICV",58.29,18.400727591393,18.9572879012736,19.8643126043906,20.8414700105491,21.7896675792124,22.6206574742787,23.1085831540497
"M4_GM_R_PercICV",59.29,18.2593584652157,18.8329505346182,19.7673588717159,20.7735810430493,21.7496278750351,22.6047892760742,23.1068208897595
"M4_GM_R_PercICV",60.29,18.1256381535054,18.714507047409,19.6735237014979,20.7059303147665,21.7071317086754,22.5841781527468,23.0990038930434
"M4_GM_R_PercICV",61.29,18.0106373073583,18.6103999387954,19.5870973598004,20.6384939379606,21.6581052767245,22.5512974934264,23.0756159464293
"M4_GM_R_PercICV",62.29,17.9213192684843,18.5259382236151,19.5107741717301,20.5712467581064,21.5999665558295,22.5013815735122,23.0306312040502
"M4_GM_R_PercICV",63.29,17.8606339354041,18.4633808423967,19.4457049364152,20.5041666618912,21.5315723603681,22.4323162288618,22.9613697052239
"M4_GM_R_PercICV",64.29,17.8246974372425,18.4197822372173,19.3903981253855,20.4372375039441,21.4542603385687,22.3465705203851,22.87094330009
"M4_GM_R_PercICV",65.29,17.8082010420979,18.3911129225768,19.3428139184319,20.370448207661,21.3698904471429,22.2475755496388,22.7636788823969
"M4_GM_R_PercICV",66.29,17.8053732133199,18.3729858145181,19.3007297005769,20.3037966932129,21.2805202321413,22.1391267787417,22.6443661419963
"M4_GM_R_PercICV",67.29,17.8094782070998,18.3602642215895,19.2615326710427,20.2372882846979,21.188608102703,22.0257700271987,22.5187519514411
"M4_GM_R_PercICV",68.29,17.811866305441,18.3463282181534,19.2218411439738,20.170942352818,21.0973961220176,21.9135152612721,22.3944489572673
"M4_GM_R_PercICV",69.29,17.80618330014,18.326298543905,19.1791528384427,20.1047820434896,21.0093251336521,21.8068972829091,22.2772112409524
"M4_GM_R_PercICV",70.29,17.790671358797,18.2988148778192,19.1327685716407,20.0388352705706,20.9251400430983,21.7072966466476,22.1687951932807
"M4_GM_R_PercICV",71.29,17.7647908848747,18.2634516855162,19.082468828217,19.9731284491882,20.8451259700764,21.6152390721349,22.0698731354964
"M4_GM_R_PercICV",72.29,17.729331611615,18.2208061939549,19.0285600019382,19.9076827501641,20.7690516190215,21.5302893367814,21.9798969280462
"M4_GM_R_PercICV",73.29,17.6851216022127,18.1715076735426,18.9713659225354,19.8425159837355,20.6966580616118,21.4519605833366,21.8982516877772
"M4_GM_R_PercICV",74.29,17.6327709051932,18.1160187669773,18.9111232666984,19.7776393101658,20.6277535385592,21.3798948422732,21.8244865165393
"M4_GM_R_PercICV",75.29,17.5735159137741,18.0552848944072,18.848316327229,19.7130568810977,20.5618912714677,21.3132612222955,21.757549469746
"M4_GM_R_PercICV",76.29,17.5107720372505,17.9919285036548,18.7842897948489,19.6487555066837,20.4977573872399,21.2496185529877,21.6943425883313
"M4_GM_R_PercICV",77.29,17.4497190075813,17.9299357681401,18.7210971290568,19.584722489588,20.4333487812603,21.1852301182015,21.6301155935648
"M4_GM_R_PercICV",78.29,17.3999890639734,17.8767339580048,18.662583028473,19.5209568534765,20.3649452331857,21.1131252505619,21.5559928630379
"M4_GM_R_PercICV",79.29,17.3698476731577,17.8387095651592,18.6120647897711,19.4574602503355,20.289322476593,21.0272458852238,21.4642496098446
"M4_GM_R_PercICV",80.29,17.3602387535278,17.8166139213691,18.5699511389249,19.3942353005341,20.2060553082734,20.926766598037,21.3538150723215
"M4_GM_R_PercICV",81.29,17.3670433610635,17.8072933927284,18.5346286219771,19.3312851565862,20.1166765641179,20.8145316101234,21.228291540357
"M4_GM_R_PercICV",82.29,17.3753324139967,17.7992332647511,18.5001352595754,19.2686142682099,20.0269656135513,20.7013702853755,21.1014690397427
"M4_GM_R_PercICV",83.29,17.3703910710439,17.7810554280952,18.4605569207918,19.206228019475,19.9427016792419,20.5981441457982,20.9872023020184
"M4_GM_R_PercICV",84.29,17.3421713620751,17.7449695693519,18.4118286678546,19.1441344963416,19.8678998736724,20.5124213128345,20.8951626561103
"M4_GM_R_PercICV",85.29,17.2843227758119,17.6860380572796,18.3513622586636,19.0823380040742,19.8051375975415,20.4490781355742,20.8315945867094
"M4_GM_R_PercICV",86.29,17.2015260408419,17.6078595580293,18.2810072827723,19.02082362196,19.7526100596463,20.4047566044273,20.7922346737959
"M4_GM_R_PercICV",87.29,17.1008192037144,17.5158656683381,18.2035729737694,18.9595708050478,19.7075474790066,20.3742756605796,20.7704854686172
"M4_GM_R_PercICV",88.29,16.9889208122938,17.4152460409574,18.1217463052795,18.898556619677,19.6672852919273,20.3526469324505,20.7599906726364
"M4_GM_R_PercICV",89.29,16.8720996518199,17.3108454153022,18.0380377634185,18.8377595115678,19.6293291835111,20.3351971687624,20.7547927814618
"M4_cort_CSF_PercICV",50.29,13.6976672675981,14.331316239013,15.5202919236398,17.0744719653722,18.9444846233664,20.9822097963893,22.4071405534907
"M4_cort_CSF_PercICV",51.29,13.7615635502223,14.4018522506767,15.6004009142078,17.1610317289888,19.0290716441253,21.0518457953474,22.4580765119792
"M4_cort_CSF_PercICV",52.29,13.8256677039437,14.4726837357471,15.6808927616869,17.2480055644317,19.1141508172346,21.1223838583828,22.5105804586673
"M4_cort_CSF_PercICV",53.29,13.8898991368864,14.5437353992853,15.7617014076542,17.3353405145582,19.1996863557268,21.1937970780823,22.564610859096
"M4_cort_CSF_PercICV",54.29,13.9541481594941,14.6149074473668,15.8427453497253,17.4229806771917,19.2856551716335,21.266089106087,22.6201706855931
"M4_cort_CSF_PercICV",55.29,14.0183016266595,14.6860977368562,15.9239425066005,17.5108711939545,19.3720359260717,21.3392648646049,22.6772640887005
"M4_cort_CSF_PercICV",56.29,14.0822176886829,14.7571777988426,16.0051887219884,17.598940140882,19.458795179724,21.413321553301,22.7358908670445
"M4_cort_CSF_PercICV",57.29,14.1457345392976,14.8280040087377,16.086373575358,17.6871205501488,19.5459170622401,21.4882868336524,22.7960906437697
"M4_cort_CSF_PercICV",58.29,14.2087052328745,14.8984524471455,16.1674150786348,17.7753844645662,19.633436038022,21.5642497057689,22.8579721417216
"M4_cort_CSF_PercICV",59.29,14.2710590393422,14.9684751899734,16.2483051536422,17.8637720729204,19.7214437385819,21.6413405760721,22.9216733588279
"M4_cort_CSF_PercICV",60.29,14.332861958234,15.0381584625038,16.3291627650398,17.9524374858633,19.8101253161861,21.7197572902803,22.9873805727388
"M4_cort_CSF_PercICV",61.29,14.3942548910768,15.1076555937308,16.4101568755772,18.0415585602092,19.899653912905,21.7996439113386,23.0551969084889
"M4_cort_CSF_PercICV",62.29,14.4554955896875,15.17722113433,16.4915250223258,18.1313341937212,19.9901619585828,21.8810341950253,23.1250669850385
"M4_cort_CSF_PercICV",63.29,14.5168930248328,15.2471522468028,16.5735303792593,18.2219664039536,20.0817592495884,21.963914835598,23.1968745825462
"M4_cort_CSF_PercICV",64.29,14.5788283714749,15.317804713904,16.6564685955769,18.3136557626507,20.1745157327854,22.0481957328123,23.2704047756183
"M4_cort_CSF_PercICV",65.29,14.6417039383948,15.3895455723563,16.7406315515114,18.4065867965989,20.2684814087588,22.1337750980643,23.3454438672102
"M4_cort_CSF_PercICV",66.29,14.7059370929251,15.4627412810271,16.8262886071653,18.5009065735272,20.363668892431,22.2205323185607,23.4217817519829
"M4_cort_CSF_PercICV",67.29,14.7719213893349,15.5377296127138,16.9136794062513,18.5967448842637,20.4601046180779,22.3084088723412,23.499310558998
"M4_cort_CSF_PercICV",68.29,14.8399721433175,15.6147686604468,17.0029751549684,18.6942000903893,20.5578523704521,22.3974782400065,23.5781283675049
"M4_cort_CSF_PercICV",69.29,14.910408312824,15.6941194349774,17.09435231654,18.7933831278786,20.6569990372543,22.4878465835174,23.6583703914625
"M4_cort_CSF_PercICV",70.29,14.9835698175192,15.7760678980136,17.1880196658032,18.8944445549055,20.7576739075889,22.5796568651649,23.7401997386114
"M4_cort_CSF_PercICV",71.29,15.0598235284921,15.8609315355123,17.2842262882848,18.9975850265642,20.8600631967203,22.6731093944683,23.8238332513202
"M4_cort_CSF_PercICV",72.29,15.1395842240059,15.9490912126405,17.3833097147322,19.1031178905167,20.9644824412517,22.7685385621687,23.9096187155923
"M4_cort_CSF_PercICV",73.29,15.2233188190784,16.0409759291636,17.4856483108872,19.2113869113194,21.0712626996657,22.8662754043423,23.9978864012682
"M4_cort_CSF_PercICV",74.29,15.3116080728526,16.1371114505964,17.5916856798016,19.3227601987416,21.1807103593327,22.966573828781,24.0888540286633
"M4_cort_CSF_PercICV",75.29,15.4050466824497,16.2380284528833,17.7018529249946,19.4375692258104,21.2930642895135,23.0695856066393,24.1826132713233
"M4_cort_CSF_PercICV",76.29,15.5041865030002,16.3442008370829,17.816492573176,19.556006765479,21.4083562324895,23.1751762610589,24.2789138416212
"M4_cort_CSF_PercICV",77.29,15.6094935344342,16.4560134660467,17.9358508591462,19.6781578213847,21.5264947410447,23.2830712365856,24.3773543848691
"M4_cort_CSF_PercICV",78.29,15.7211535304565,16.5735756727438,18.0599017948137,19.8038311296004,21.6470990796483,23.3926872008247,24.477209861497
"M4_cort_CSF_PercICV",79.29,15.8391523484634,16.6968249784655,18.1884985679479,19.9327776406529,21.7698015039695,23.5035256389961,24.57788758276
"M4_cort_CSF_PercICV",80.29,15.9629744071079,16.8252989647817,18.3212774781335,20.0647549525717,21.8944866000286,23.615581766044,24.6794429943679
"M4_cort_CSF_PercICV",81.29,16.0919254357019,16.9584002942647,18.4578182299387,20.1995588302107,22.0211805728709,23.7290938948897,24.7822397196707
"M4_cort_CSF_PercICV",82.29,16.2251021675357,17.0953907853055,18.5976883370771,20.3371381218184,22.1502526022482,23.8448365832306,24.8873040760391
