"ROI_Name","Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
"M4_GM_L_PercICV",87.6,17.4559357579204,17.8321185166957,18.4189864261623,19.0011645950958,19.5965795550458,20.224842247274,20.6433076871391
"M4_GM_L_PercICV",88.6,17.3297772724179,17.7065191424278,18.2990175136363,18.8950331926575,19.5035682796543,20.1343979157531,20.5497112863926
"M4_GM_L_PercICV",89.6,17.2008220344409,17.579346197561,18.1788142790273,18.7894675299593,19.4107621890815,20.0421139722149,20.4522314336703
"M4_WM_L_PercICV",54.6,16.4008227624095,16.7030451182194,17.2080454236028,17.7691374264516,18.3302294293005,18.8352297346839,19.1374520904938
"M4_WM_L_PercICV",55.6,16.3631860028374,16.6668108710387,17.1741547131337,17.7378505554126,18.3015463976914,18.8088902397865,19.1125151079877
"M4_WM_L_PercICV",56.6,16.325475649305,16.6305094260711,17.1402074926034,17.7065190491512,18.272830605699,18.7825286722313,19.0875624489974
"M4_WM_L_PercICV",57.6,16.2875828733789,16.594031813181,17.1060945550974,17.6750334376751,18.2439723202527,18.7560350621691,19.0624840019712
"M4_WM_L_PercICV",58.6,16.2493342793786,16.5572044010573,17.0716418755769,17.6432192584847,18.2147966413925,18.7292341159121,19.0371042375909
"M4_WM_L_PercICV",59.6,16.2105778422142,16.519874835324,17.0366965494425,17.6109229956431,18.1851494418438,18.7019711559623,19.0112681490721
"M4_WM_L_PercICV",60.6,16.1711879596163,16.4819171327348,17.0011319568529,17.5780173220054,18.154902687158,18.6741175112761,18.9848466843946
"M4_WM_L_PercICV",61.6,16.1311065946895,16.443272868545,16.9648890249837,17.5444424446838,18.1239958643839,18.6456120208226,18.9577782946781
"M4_WM_L_PercICV",62.6,16.0902643678512,16.4038723720966,16.9278975968032,17.5101276662497,18.0923577356963,18.6163829604028,18.9299909646483
"M4_WM_L_PercICV",63.6,16.0485068916629,16.3635612442751,16.890003253686,17.4749185464004,18.0598338391147,18.5862758485257,18.9013302011378
"M4_WM_L_PercICV",64.6,16.0057073263546,16.322212838469,16.851079671781,17.4386891198943,18.0262985680076,18.5551654013196,18.871670913434
"M4_WM_L_PercICV",65.6,15.9618127051045,16.279774626262,16.8110750552276,17.4013884047938,17.99170175436,18.5230021833256,18.8409641044832
"M4_WM_L_PercICV",66.6,15.9169393664362,16.2363632490339,16.7701065514651,17.3631341108068,17.9561616701485,18.4899049725798,18.8093288551774
"M4_WM_L_PercICV",67.6,15.8713621340814,16.1922536634077,16.7284493391723,17.3242016633324,17.9199539874926,18.4561496632572,18.7770411925835
"M4_WM_L_PercICV",68.6,15.825400312786,16.1477651253154,16.6864225927153,17.2849101461109,17.8833976995065,18.4220551669064,18.7444199794358
"M4_WM_L_PercICV",69.6,15.7793898232033,16.1032333605072,16.6443617121694,17.2455945973693,17.8468274825691,18.3879558342314,18.7117993715353
"M4_WM_L_PercICV",70.6,15.7336401089357,16.0589673806811,16.6025749875396,17.2065625052591,17.8105500229786,18.3541576298371,18.6794849015825
"M4_WM_L_PercICV",71.6,15.6883447151177,16.0151601458699,16.5612544011793,17.1680047658611,17.7747551305429,18.3208493858523,18.6476648166045
"M4_WM_L_PercICV",72.6,15.643385055009,15.9716922723821,16.5202792377264,17.1297991842304,17.7393191307345,18.2879060960788,18.6162133134519
"M4_WM_L_PercICV",73.6,15.5987018983118,15.9285038372265,16.4795884167296,17.0918833938935,17.7041783710575,18.2552629505606,18.5850648894752
"M4_WM_L_PercICV",74.6,15.5544453522573,15.8857445098977,16.4393308762447,17.0544055202248,17.6694801642048,18.2230665305519,18.5543656881923
"M4_WM_L_PercICV",75.6,15.5110699020334,15.8438684023341,16.3999601045268,17.0178183585213,17.6356766125159,18.1917683147085,18.5245668150092
"M4_WM_L_PercICV",76.6,15.4693054428656,15.8036050376177,16.3622050028219,16.982850119125,17.6034952354281,18.1620952006323,18.4963947953845
"M4_WM_L_PercICV",77.6,15.4297456719716,15.7655473090726,16.3266571211836,16.9500908596177,17.5735245980519,18.1346344101629,18.4704360472639
"M4_WM_L_PercICV",78.6,15.3928320743183,15.7301355553053,16.2937548827002,16.9199768748082,17.5461988669162,18.109818194311,18.447121675298
"M4_WM_L_PercICV",79.6,15.3586542139119,15.6974577842307,16.2635836951266,16.8925906834849,17.5215976718432,18.0877235827391,18.4265271530579
"M4_WM_L_PercICV",80.6,15.3271472126014,15.6674477458095,16.2360750160579,16.8678611962581,17.4996473764584,18.0682746467068,18.4085751799149
"M4_WM_L_PercICV",81.6,15.2981487050808,15.639942791152,16.2110657227485,16.8456247638944,17.4801838050403,18.0513067366369,18.3931008227081
"M4_WM_L_PercICV",82.6,15.271491568606,15.6147762482166,16.1883898962614,16.8257163042099,17.4630427121585,18.0366563602032,18.3799410398139
"M4_WM_L_PercICV",83.6,15.247030927667,15.5918046538003,16.167906433296,16.8079973359276,17.4480882385592,18.024190018055,18.3689637441883
"M4_WM_L_PercICV",84.6,15.2245131932375,15.5707760330528,16.1493660562198,16.7922215782193,17.4350771002188,18.0136671233858,18.3599299632011
"M4_WM_L_PercICV",85.6,15.2035550797377,15.5513088166037,16.1323900633727,16.7780135156596,17.4236369679466,18.0047182147156,18.3524719515816
"M4_WM_L_PercICV",86.6,15.18366862034,15.5329166885425,16.1164948974547,16.7648926559649,17.4132904144751,17.9968686233874,18.3461166915898
"M4_WM_L_PercICV",87.6,15.1643339493602,15.5150812950247,16.1011647308389,16.7523459783193,17.4035272257997,17.9896106616139,18.3403580072783
"M4_WM_L_PercICV",88.6,15.1452307646492,15.4974832350175,16.0860816682184,16.7400572603871,17.3940328525557,17.9826312857567,18.334883756125
"M4_WM_L_PercICV",89.6,15.1261582941652,15.4799222823859,16.0710463956447,16.7278282017247,17.3846100078047,17.9757341210635,18.3294981092842
"M4_GM_R_PercICV",54.6,19.0855919334326,20.1430494387074,21.5311150362647,22.7280189450739,23.7007172660918,24.4472430594398,24.8500186553891
"M4_GM_R_PercICV",55.6,19.2381456617914,20.2091698348367,21.4964803821428,22.6186389606351,23.5378708564852,24.2470614532058,24.6308371350806
"M4_GM_R_PercICV",56.6,19.3749798975017,20.2654226684612,21.4589306952354,22.5109920985954,23.3796855110965,24.0533891045638,24.4190494875847
"M4_GM_R_PercICV",57.6,19.494006511324,20.3108486580029,21.4183636324872,22.4055453267065,23.2270663411423,23.8674620609974,24.2160686404036
"M4_GM_R_PercICV",58.6,19.5939318263534,20.3448970857407,21.3748951227519,22.3029755562612,23.0811793728712,23.6908393649243,24.023670341696
"M4_GM_R_PercICV",59.6,19.6725560392826,20.3654500331835,21.3264943806325,22.2014518376909,22.9404441534107,23.5221741369418,23.8406453107887
"M4_GM_R_PercICV",60.6,19.7271759965744,20.3696255727597,21.2701883501786,22.0981059940314,22.8021823661922,23.3589808473598,23.6646251223376
"M4_GM_R_PercICV",61.6,19.7549348917683,20.3547415781321,21.2037123115574,21.9911992887527,22.665162330217,23.2004474553655,23.4950313187719
"M4_GM_R_PercICV",62.6,19.7556994320375,20.320725476986,21.1273534617911,21.8815441221927,22.5307262151343,23.0483644362709,23.333906812983
"M4_GM_R_PercICV",63.6,19.7356258325137,20.2736163054933,21.0473399589184,21.7757943314395,22.4060086295332,22.9102960233696,23.1890647037972
"M4_GM_R_PercICV",64.6,19.7011600163738,20.2195183224253,20.9696531637743,21.6800794895353,22.2973968268158,22.7928926513513,23.0673167771704
"M4_GM_R_PercICV",65.6,19.6571273690389,20.1626871144145,20.8980682338467,21.5979760305103,22.2084282270853,22.699723280921,22.9722679657972
"M4_GM_R_PercICV",66.6,19.603123193126,20.101953957964,20.8306061799163,21.5269683008778,22.1362488750454,22.6277263404003,22.9007614481484
"M4_GM_R_PercICV",67.6,19.5341424974807,20.0313305774521,20.7601094269405,21.4590002848051,22.0721454648159,22.5677260781535,22.8433863131698
"M4_GM_R_PercICV",68.6,19.4469699488791,19.945919720021,20.6795525660125,21.3853027523184,22.0060069031588,22.5086317289339,22.7885419008308
"M4_GM_R_PercICV",69.6,19.3408078351293,19.8427911193195,20.5832351511936,21.2978461551673,21.9279764781857,22.4392342993114,22.7243095107872
"M4_GM_R_PercICV",70.6,19.2211816587653,19.7250148548098,20.4709972021007,21.1937264272515,21.8329848034703,22.3528576174008,22.6431690144422
"M4_GM_R_PercICV",71.6,19.0956640409074,19.5979415629955,20.3452045069385,21.0727270350067,21.7187544501599,22.2456855995944,22.5404940427423
"M4_GM_R_PercICV",72.6,18.971369400328,19.4674669460023,20.210055701307,20.9375490097732,21.5867920853271,22.1183452630711,22.4164558432679
"M4_GM_R_PercICV",73.6,18.8536086863404,19.3388757198205,20.0706629208194,20.7930715477607,21.4417713278515,21.9753666740133,22.2755186004246
"M4_GM_R_PercICV",74.6,18.7451842791678,19.2164163707454,19.9330971700106,20.6468858673534,21.2925093465658,21.826521867865,22.1279808039676
"M4_GM_R_PercICV",75.6,18.6466976201906,19.1025415514688,19.8022400736685,20.505965005551,21.1476897487377,21.6818300810798,21.9845966160572
"M4_GM_R_PercICV",76.6,18.5572144342464,18.9981480262724,19.6815094816588,20.376001702919,21.0149317619589,21.5504514990915,21.855386494676
"M4_GM_R_PercICV",77.6,18.4758749692925,18.9028892665421,19.5713470476916,20.2582574920794,20.8963054255814,21.4352000048292,21.7436226259903
"M4_GM_R_PercICV",78.6,18.4018228146627,18.8157166996621,19.4704926235298,20.1513858663373,20.7905368094241,21.3350045746823,21.6484170551029
"M4_GM_R_PercICV",79.6,18.3349385673731,18.7361704580917,19.3779726253624,20.05394873416,20.6958729855284,21.2479810088427,21.5678815746886
"M4_GM_R_PercICV",80.6,18.273923094278,18.6627869880616,19.2919998206631,19.9637879612682,20.6098534714536,21.1715124392203,21.4993747120071
"M4_GM_R_PercICV",81.6,18.2133277380033,18.5904740539373,19.2078953804628,19.8764903643546,20.5282376740819,21.1015242280469,21.4389557977521
"M4_GM_R_PercICV",82.6,18.145929582347,18.5122900065772,19.1190621601819,19.785681185367,20.4447831652028,21.0319013224978,21.3806231254532
"M4_GM_R_PercICV",83.6,18.0626742168476,18.4192459525734,19.0165525136537,19.6823410627803,20.3503201804054,20.9533471099451,21.315043910788
"M4_GM_R_PercICV",84.6,17.9588079358128,18.3063668084586,18.8950311787619,19.5607060782221,20.238644559906,20.8593180431407,21.2355358225117
"M4_GM_R_PercICV",85.6,17.834535576439,18.1734457812516,18.7536346811591,19.4191842376533,20.1074502959278,20.746949796682,21.1389854598804
"M4_GM_R_PercICV",86.6,17.6933108792413,18.0238097968419,18.5954977631299,19.2606838260386,19.9594188656547,20.6188012996832,21.0279741215224
"M4_GM_R_PercICV",87.6,17.5407246991392,17.8630722196795,18.426300915714,19.0909653703136,19.8004120104183,20.4809393957257,20.9088180919986
"M4_GM_R_PercICV",88.6,17.3836228762626,17.69802015064,18.2527585038563,18.916666685214,19.637015547946,20.3400397285063,20.7884066240017
"M4_GM_R_PercICV",89.6,17.2276977823553,17.5342962510952,18.0804473194383,18.7432856158693,19.4746641772576,20.201630507276,20.6725194904519
"M4_cort_CSF_PercICV",54.6,11.7787040751166,12.9918130109563,14.3510445397111,15.1841007980347,15.9617619365603,16.9405494360392,17.6298495115246
"M4_cort_CSF_PercICV",55.6,11.5043881681024,12.7009997994705,14.1776825950725,15.2877236398375,16.2654915578557,17.2392856904932,17.8492335671381
"M4_cort_CSF_PercICV",56.6,11.5650043543965,12.6276010253884,14.0859767086075,15.3866815882539,16.518204562245,17.4752178980673,18.0235780742851
"M4_cort_CSF_PercICV",57.6,11.8497529122282,12.7257387567975,14.0854562485192,15.4952639522323,16.7410492156382,17.689921054902,18.1981930856453
"M4_cort_CSF_PercICV",58.6,12.1736518862738,12.88840986224,14.1368904010531,15.612832066755,16.9536653513098,17.9065646250439,18.3890225605999
"M4_cort_CSF_PercICV",59.6,12.4750826209368,13.0696373484787,14.2193433114821,15.7363330361317,17.1631876262584,18.1349641477,18.6038813106452
"M4_cort_CSF_PercICV",60.6,12.7520786115005,13.2599224689824,14.3275169035103,15.8662110436739,17.3724668913077,18.3804313970591,18.8494823761408
"M4_cort_CSF_PercICV",61.6,12.9989875774053,13.4525561400121,14.4592404726211,16.0018625633378,17.5767352542154,18.6406480313243,19.1298305514402
"M4_cort_CSF_PercICV",62.6,13.2127240527221,13.6412333071511,14.6094115424654,16.1419158933336,17.7704973604184,18.9091863706526,19.4438867729144
"M4_cort_CSF_PercICV",63.6,13.3930332836974,13.8185755921415,14.7692843395945,16.2840114456027,17.949884624015,19.1766387104965,19.7805030672527
"M4_cort_CSF_PercICV",64.6,13.5418042294907,13.982642825601,14.9362980476393,16.4267084319082,18.1087475815106,19.4320922147921,20.1272794847301
"M4_cort_CSF_PercICV",65.6,13.6659049449823,14.1383802860001,15.113929282541,16.5704170943669,18.2414785963712,19.6659103154354,20.4737863933136
"M4_cort_CSF_PercICV",66.6,13.7714651741871,14.2934773716337,15.3098430763256,16.7167752717529,18.3412078443166,19.8660821326061,20.8080654329972
"M4_cort_CSF_PercICV",67.6,13.8664219287204,14.4595514422343,15.5351600121268,16.868499258155,18.4011814774288,20.017024869344,21.1125251479562
"M4_cort_CSF_PercICV",68.6,13.9654801535683,14.6334733909167,15.7693439783784,17.028644266288,18.4601558591291,20.1341094611362,21.3576058042627
"M4_cort_CSF_PercICV",69.6,14.0696698535287,14.780645435074,15.9570344177181,17.2001481147762,18.5990262461715,20.288755822729,21.5491116896231
"M4_cort_CSF_PercICV",70.6,14.1766728779015,14.8792782591636,16.0692151871545,17.3842180703075,18.8556782442015,20.5250675988381,21.7137749037954
"M4_cort_CSF_PercICV",71.6,14.3072224164175,14.9606731053135,16.1371751905004,17.5817065845313,19.1909703717215,20.8003851418,21.8448545030258
"M4_cort_CSF_PercICV",72.6,14.4638973393636,15.0900775926269,16.263182919402,17.7940714930779,19.4835097287422,21.0352596937606,21.9782259989322
"M4_cort_CSF_PercICV",73.6,14.6334224369631,15.2835709942686,16.484954850525,18.0212218934562,19.6953029796051,21.2295607082427,22.1605443576198
"M4_cort_CSF_PercICV",74.6,14.8237636843141,15.5277068507694,16.7718801176589,18.2600070259096,19.86408423778,21.410524212826,22.3850243990979
"M4_cort_CSF_PercICV",75.6,15.041056669655,15.8104561786586,17.0969825728657,18.5049365514145,20.011576250097,21.5856872743849,22.6346079499976
"M4_cort_CSF_PercICV",76.6,15.2809755860792,16.112263285417,17.4306856618473,18.7483891622947,20.1532659556727,21.7582088998309,22.8927574987534
"M4_cort_CSF_PercICV",77.6,15.5214526465654,16.37463288738,17.7022229693665,18.9833726877562,20.3508619111313,21.9770224595873,23.1575973391533
"M4_cort_CSF_PercICV",78.6,15.734213160029,16.5326965285414,17.8364827152059,19.2038195836023,20.6753959132133,22.3039340927203,23.4337392614155
"M4_cort_CSF_PercICV",79.6,15.9359963942793,16.6277317448842,17.873491317717,19.4067052766381,21.0773819615554,22.6727224469426,23.671707183143
"M4_cort_CSF_PercICV",80.6,16.1240543942591,16.7126237155228,17.8958780091485,19.5911946822673,21.4579154844816,23.0013995782556,23.8598032282759
"M4_cort_CSF_PercICV",81.6,16.2613772869777,16.8023104869569,17.965509113365,19.7599625323987,21.7436437356703,23.2693473561267,24.0577747536257
"M4_cort_CSF_PercICV",82.6,16.3343300930341,16.8929147335123,18.0870012104912,19.9167063346647,21.9335331724049,23.4880890139866,24.2942653894338
"M4_cort_CSF_PercICV",83.6,16.355463254106,16.9855318290879,18.2526033786469,20.0655785951501,22.0474548602811,23.6671201926309,24.5595840039076
"M4_cort_CSF_PercICV",84.6,16.3471070248047,17.0894225777245,18.4599570842816,20.2100249373985,22.1008540866169,23.8084148372439,24.8329424727898
"M4_cort_CSF_PercICV",85.6,16.3450630340797,17.1973700235025,18.6654635817352,20.3526362226483,22.1555817207762,23.9387506819507,25.0822377742386
"M4_cort_CSF_PercICV",86.6,16.3641232227664,17.2828258771727,18.8172262194883,20.4961445872584,22.2776969135192,24.1079633947289,25.3118330965249
"M4_cort_CSF_PercICV",87.6,16.4065179107705,17.331359633225,18.8954099493974,20.643007540808,22.4937362846074,24.3459954884199,25.5423786723313
"M4_cort_CSF_PercICV",88.6,16.4701122862129,17.3673165379126,18.9384081947671,20.7930939482991,22.7592970197541,24.6201663598305,25.7759326646726
"M4_cort_CSF_PercICV",89.6,16.5448394921472,17.4145795044291,18.9898227645267,20.9453722975747,23.0225095921056,24.8938794600291,26.0148629419802
"M2_limbic_GM_PercICV",54.6,2.1714879580088,2.23137198473917,2.34124130325799,2.47966931239939,2.61665592421247,2.72336054611333,2.78077853305708
"M2_limbic_GM_PercICV",55.6,2.16010204488738,2.22043390010327,2.33011138372557,2.46677450727231,2.60228299143748,2.7093836079415,2.76767891176213
"M2_limbic_GM_PercICV",56.6,2.14878613071354,2.20956955081709,2.3190593312889,2.45394606386778,2.58795610554792,2.69545628057635,2.75464475198116
"M2_limbic_GM_PercICV",57.6,2.13755008188853,2.19878344501377,2.30808381021897,2.44118349896674,2.57367845927477,2.68158272585626,2.74168081478322
"M2_limbic_GM_PercICV",58.6,2.12640906015443,2.18808425030035,2.29718583816182,2.4284865281044,2.55945322722343,2.6677701641789,2.72879807941378
"M2_limbic_GM_PercICV",59.6,2.11537632841384,2.1774825765995,2.28637074558513,2.4158543670745,2.5452780902838,2.6540230014843,2.71600935412525
"M2_limbic_GM_PercICV",60.6,2.10446423906314,2.1669906760991,2.27564709283578,2.40328611339519,2.53114688812031,2.6403435156948,2.70332873509857
"M2_limbic_GM_PercICV",61.6,2.09368583681623,2.1566234606471,2.26502717090265,2.39078153189257,2.51705075964048,2.62673288917589,2.69077260852063
"M2_limbic_GM_PercICV",62.6,2.08305536930072,2.14639516704759,2.25452184450213,2.37834179316355,2.50298406594226,2.6131936394941,2.6783569322845
"M2_limbic_GM_PercICV",63.6,2.07258902820842,2.13631483628256,2.24413374872167,2.36597127944834,2.48895415940624,2.5997348832757,2.66609498217887
"M2_limbic_GM_PercICV",64.6,2.06229350735499,2.12637463286148,2.23384744605075,2.35367393086792,2.47498173482386,2.58636741023365,2.6539849217027
"M2_limbic_GM_PercICV",65.6,2.05215906565038,2.11653993982322,2.22361951115147,2.34145201608958,2.46110756352873,2.57310545916473,2.64200201478102
