ROI,Age,centile_5,centile_10,centile_25,centile_50,centile_75,centile_90,centile_95
MUSE_TBR,48,1033266.35137416,1063008.61009878,1120362.21767228,1198483.48405288,1285462.69273874,1363008.11369856,1409029.97898697
MUSE_TBR,49,1031493.50648621,1061311.87343004,1118724.45694179,1196756.98790991,1283580.33122944,1361073.3075424999,1407109.18760274
MUSE_TBR,50,1029696.24062111,1059599.6224249,1117083.21863607,1195032.7132735,1281692.46438414,1359113.2159787,1405145.34981069
MUSE_TBR,51,1027876.58856422,1057873.29417467,1115439.02700182,1193310.66980881,1279799.80361408,1357130.3302936,1403142.50349747
MUSE_TBR,52,1026036.71410926,1056134.40994122,1113792.432326,1191590.86683382,1277903.09497827,1355127.28765611,1401104.94789402
MUSE_TBR,53,1024178.89288596,1054384.56248449,1112144.00659171,1189873.31472241,1276003.1106337,1353106.83198412,1399037.17393822
MUSE_TBR,54,1022307.78760698,1052626.94922886,1110494.86582398,1188158.04885412,1274101.29826612,1351074.0965616002,1396947.60928194
MUSE_TBR,55,1020430.47168904,1050866.3755275998,1108846.66313367,1186445.12905921,1272199.7582665002,1349036.5189393999,1394848.47540686
MUSE_TBR,56,1018554.23518205,1049107.76581566,1107201.07493345,1184734.61585204,1270300.59225393,1347001.54177626,1392752.00715752
MUSE_TBR,57,1016686.59738301,1047356.17044802,1105559.80288369,1183026.57152592,1268405.90394256,1344976.61118472,1390670.44730507
MUSE_TBR,58,1014836.18358277,1045617.35543716,1103924.7783216,1181321.0781585,1266518.05191226,1342970.04501015,1388617.46890351
MUSE_TBR,59,1013012.28811139,1043897.50479313,1102298.05712238,1179618.22839502,1264639.5203972,1340990.59843718,1386607.47306706
MUSE_TBR,60,1011224.32060942,1042202.84881215,1100681.69186291,1177918.11444416,1262772.76830703,1339046.96141024,1384654.78090551
MUSE_TBR,61,1009481.28675674,1040539.32331259,1099077.62372957,1176220.82772121,1260920.10777014,1337147.33822951,1382772.95799967
MUSE_TBR,62,1007789.9836225001,1038911.37881091,1097487.30022685,1174526.45795149,1259083.24989098,1335297.82128212,1380972.14697305
MUSE_TBR,63,1006156.49373544,1037322.98649811,1095912.01051196,1172835.09398898,1257263.73343952,1333503.95959099,1379261.67360271
MUSE_TBR,64,1004586.76298213,1035778.03007485,1094353.01745648,1171146.82391834,1255463.10023097,1331771.41616243,1377651.15491326
MUSE_TBR,65,1003081.01557099,1034276.58465689,1092810.30544482,1169461.65611236,1253681.37576963,1330100.65137486,1376141.75150307
MUSE_TBR,66,1001625.75956356,1032809.59362988,1091280.7904222999,1167779.40553033,1251914.8660455,1328479.0953906,1374713.16847327
MUSE_TBR,67,1000205.45137629,1031366.65898234,1089760.95212399,1166099.85921241,1250159.3371295,1326892.17689671,1373341.70509319
MUSE_TBR,68,998804.577730059,1029937.41951517,1088247.2912309,1164422.80299611,1248410.54816371,1325325.14385519,1372003.20245094
MUSE_TBR,69,997405.48737768,1028510.07571789,1086735.78410992,1162747.92359314,1246663.56650173,1323760.7684883,1370669.2367526002
MUSE_TBR,70,995987.667654732,1027070.89857804,1085221.70147127,1161074.77521209,1244912.52952655,1322178.50331134,1369305.67010897
MUSE_TBR,71,994530.58345597,1025606.15563345,1083700.31626243,1159402.90522682,1243151.5145873998,1320557.33110165,1367877.30519957
MUSE_TBR,72,993014.226663471,1024102.49378909,1082167.04860415,1157731.87502308,1241374.74449214,1318876.51464502,1366349.16932196
MUSE_TBR,73,991424.8036085641,1022550.76904766,1080618.81243049,1156061.41323234,1239578.30143861,1317121.67042195,1364696.72669148
MUSE_TBR,74,989753.004395212,1020944.89682423,1079053.62251773,1154391.37380315,1237759.68981018,1315283.39760143,1362903.75284176
MUSE_TBR,75,987989.257614336,1019278.68555255,1077469.50050243,1152721.61456265,1235916.51483425,1313352.76428101,1360954.91432108
MUSE_TBR,76,986124.9284236891,1017546.65042138,1075864.75850691,1151052.0170751002,1234046.86612635,1311322.75543354,1358838.26740586
MUSE_TBR,77,984160.574921514,1015749.49666998,1074239.83969906,1149382.61752728,1232151.607878,1309196.55301759,1356559.19393859
MUSE_TBR,78,982100.374462174,1013890.38513167,1072596.04208773,1147713.51533906,1230232.75722921,1306981.69150107,1354130.58781429
MUSE_TBR,79,979948.2101474991,1011972.32073567,1070934.6320705,1146044.80957784,1228292.35550079,1304685.94827992,1351565.90882656
MUSE_TBR,80,977707.537078254,1009998.06420843,1069256.82009683,1144376.61109667,1226332.41691768,1302317.06533294,1348878.64868663
MUSE_TBR,81,975380.9685976179,1007969.86998381,1067563.69502365,1142709.07257273,1224354.83461575,1299882.26706326,1346081.44980131
MUSE_TBR,82,972970.802845452,1005889.82115063,1065856.30765181,1141042.35493253,1222361.46743771,1297388.65107054,1343186.7511170001
MUSE_TBR,83,970479.192206371,1003759.93585043,1064135.69597535,1139376.61805472,1220354.15553832,1294843.24184005,1340206.85036141
MUSE_TBR,84,967907.492413658,1001581.74308863,1062402.74475006,1137712.0086247,1218334.54601423,1292252.35624476,1337152.82633627
MUSE_TBR,85,965255.6483656359,999355.8937386309,1060658.06314826,1136048.64997917,1216303.95403322,1289621.1151083,1334033.72557751
MUSE_TBR,86,962523.286795388,997082.882698661,1058902.22433273,1134386.66232941,1214263.64273135,1286954.41361732,1330858.16235335
MUSE_TBR,87,959709.947653017,994763.2022035,1057135.81365512,1132726.16509753,1212214.87197614,1284257.08137996,1327634.5717471
MUSE_TBR,88,956817.2398250999,992398.70436268,1055359.82984656,1131067.27488678,1210159.32155423,1281535.3958042,1324373.68666561
MUSE_TBR,89,953849.1545903209,989992.763287012,1053575.71224842,1129410.10544896,1208099.07427615,1278796.96606179,1321088.29626888
MUSE_TBR,90,950810.103726633,987549.0058585659,1051784.94882558,1127754.76976734,1206036.16146334,1276049.06066108,1317790.46895053
MUSE_TBR,91,947704.772444505,985071.205731693,1049989.03723093,1126101.37865267,1203972.51343997,1273298.4348618,1314491.27703714
MUSE_TBR,92,944536.958030151,982562.550978544,1048189.26184888,1124450.0273594998,1201909.73100511,1270550.5733141,1311199.59263655
MUSE_TBR,93,941310.090742418,980025.976244532,1046386.79735005,1122800.80207165,1199849.20693869,1267810.13006122,1307922.83073433
MUSE_TBR,94,938028.069985142,977464.676348873,1044582.85894029,1121153.78867208,1197792.28270578,1265081.47146424,1304667.842845
MUSE_TBR,95,934694.285847014,974881.497399485,1042778.52244442,1119509.0636521003,1195740.07638497,1262368.11554866,1301440.0358842
MUSE_TBR,96,931308.828008528,972277.3085464659,1040974.37766549,1117866.87837959,1193693.30482459,1259671.56497933,1298241.36982247
MUSE_TBR,97,927870.063873604,969651.805981162,1039170.29047871,1116226.72368905,1191651.52008128,1256991.66003152,1295071.78688105
MUSE_GM,23,609223.714720698,629042.818362781,662523.910539021,699908.096902291,739809.618621987,780398.220653457,806974.156708805
MUSE_GM,24,607829.171111243,627580.723136677,661000.13083378,698411.20490832,738343.340418753,778856.37622695,805334.535388766
MUSE_GM,25,606437.494017591,626112.238430158,659464.474304012,696915.031301667,736892.1322456241,777324.412031928,803692.679608774
MUSE_GM,26,605048.567092001,624633.443636163,657910.706255028,695418.427840637,735460.653378645,775804.7701361241,802046.040063005
MUSE_GM,27,603662.278458607,623141.180045156,656333.72917142,693920.267035876,734052.3190774941,774298.957582367,800392.112794308
MUSE_GM,28,602278.067481522,621634.94323026,654732.8515580529,692419.479702136,732665.65475157,772805.192745759,798729.158410133
MUSE_GM,29,600895.257050652,620114.99538445,653108.646125456,690915.0196806979,731297.79788415,771320.759794025,797055.6553281159
MUSE_GM,30,599513.183053571,618581.643344178,651461.746456532,689405.850328412,729945.8389316259,769842.9084588741,795370.0875799471
MUSE_GM,31,598130.76809856,617036.599094388,649795.29983514,687890.9823954579,728604.09947488,768367.184521768,793671.626299769
MUSE_GM,32,596745.594639711,615485.149416047,648119.096111305,686369.491496965,727259.4416699009,766884.6685934371,791961.4557993921
MUSE_GM,33,595354.725601338,613932.579330917,646443.430196006,684840.4671912921,725898.1536303429,765386.4717335571,790241.509681602
MUSE_GM,34,593955.2719603471,612382.849874874,644776.604436745,683303.0604318329,724508.907470894,763865.5502986921,788513.793686715
MUSE_GM,35,592545.591346231,610837.019740271,643121.549081904,681756.762517603,723087.234182707,762319.37963552,786779.3825911441
MUSE_GM,36,591126.043063201,609292.637715606,641474.2401679379,680201.5052046521,721637.566703932,760750.967662161,785037.613962921
MUSE_GM,37,589697.565989028,607746.684535126,639829.29227606,678637.310473713,720166.100214362,759164.261796102,783287.23697855
MUSE_GM,38,588261.419651574,606195.875377204,638180.611744664,677064.182142259,718679.811841517,757563.510937345,781526.516942165
MUSE_GM,39,586819.268774515,604636.550038756,636521.165604719,675482.130580546,717186.777702532,755953.462542073,779753.177734659
MUSE_GM,40,585373.971923442,603063.259355148,634840.1428623761,673891.207336292,715699.5021375291,754341.2647009059,777963.394738405
MUSE_GM,41,583928.546752981,601471.091404898,633127.394368683,672291.460910526,714229.7426900909,752733.364957752,776153.1248382691
MUSE_GM,42,582485.701781039,599856.67871807,631375.3837466011,670682.93042722,712786.264574445,751134.198531799,774318.739546658
MUSE_GM,43,581046.776918235,598219.9515386861,629582.805157587,669065.6292093829,711370.653787674,749543.890494311,772458.448265995
MUSE_GM,44,579612.141434953,596562.8423726229,627752.279455347,667439.553551469,709979.965091184,747959.946252393,770571.765362418
MUSE_GM,45,578182.1693135999,594887.2670668879,625886.433848127,665804.702536715,708611.2546048859,746379.899990978,768658.2088962109
MUSE_GM,46,576755.923237788,593196.254394981,623990.697111432,664160.774190515,707257.707204663,744799.163947343,766718.3985962679
MUSE_GM,47,575328.251104982,591495.845403222,622078.529188758,662506.487603868,705901.1347953379,743207.0301114791,764756.451870816
MUSE_GM,48,573892.763824597,589791.5728995961,620163.6439554361,660840.371084849,704522.5835915171,741593.004472383,762777.721831067
MUSE_GM,49,572442.7833667471,588087.741246989,618258.087792524,659160.967441156,703104.991010306,739948.206166863,760787.969933628
MUSE_GM,50,570970.211264586,586388.734112908,616375.1043504861,657466.62834383,701629.451378071,738263.2139796091,758794.4347798959
MUSE_GM,51,569464.657452577,584699.90825063,614531.154887984,655755.358864245,700072.5581809,736526.5619282579,756806.6578347209
MUSE_GM,52,567915.667001633,583026.188582153,612741.947420427,654025.150278336,698411.731632555,734727.318662016,754834.208500386
MUSE_GM,53,566313.245588822,581372.53545649,611022.824588493,652274.05484352,696624.980286203,732854.663502645,752886.150081857
MUSE_GM,54,564652.671929347,579741.27574272,609380.9589571761,650500.967189235,694701.65824425,730903.1209479809,750966.295909694
MUSE_GM,55,562934.388541303,578132.861624555,607816.705153087,648705.6014992871,692640.8828866329,728871.530029375,749073.326482842
MUSE_GM,56,561159.350714847,576549.6755222339,606333.1263980471,646887.713464133,690438.861058146,726756.364327978,747205.342530396
MUSE_GM,57,559329.825652675,574995.620412524,604934.527141873,645047.061045759,688090.520013924,724552.18351631,745358.676841635
MUSE_GM,58,557455.267403341,573468.892251038,603610.021808786,643183.361931911,685608.327473587,722260.8529943491,743519.742414894
MUSE_GM,59,555549.267175043,571962.898227616,602337.337774479,641296.315838756,683017.802112582,719890.375974887,741669.242444793
MUSE_GM,60,553625.4475411379,570468.270591014,601089.515777746,639385.630868214,680349.707781512,717452.320912426,739787.8401247279
MUSE_GM,61,551696.412948634,568970.551332259,599832.542035661,637450.9275017789,677642.429520001,714964.5311520309,737857.36877719
MUSE_GM,62,549772.804927467,567446.04916441,598520.169708965,635491.385401207,674946.989106804,712455.5640489521,735861.3068974371
MUSE_GM,63,547861.136345353,565862.959763625,597098.0625804539,633506.068463233,672322.899454408,709963.90803172,733788.5241668579
MUSE_GM,64,545963.634027691,564183.850198488,595507.8832189289,631494.05548283,669833.840947049,707535.068844558,731633.817834285
MUSE_GM,65,544076.390311884,562380.908045131,593711.253303002,629453.421324211,667518.545590461,705199.8727761641,729398.063122133
MUSE_GM,66,542187.575942446,560458.004689832,591723.4031055439,627379.781465749,665349.93142473,702943.222397811,727087.241511455
MUSE_GM,67,540287.611441539,558429.0049307579,589572.051249821,625268.445637151,663286.4606112479,700736.731722723,724703.535511667
MUSE_GM,68,538368.927123326,556310.791774211,587287.459962499,623114.788365011,661284.047873829,698548.411249495,722246.524224629
MUSE_GM,69,536423.553042293,554121.110525782,584901.4187322439,620913.8618269779,659296.229894354,696344.481252411,719715.575439296
MUSE_GM,70,534441.640759083,551876.720890035,582445.883634084,618660.270908041,657275.327410871,694091.402194872,717111.569761462
MUSE_GM,71,532411.777434125,549591.663646835,579950.310967423,616348.682142347,655176.503041103,691759.217440146,714437.6527489609
MUSE_GM,72,530321.805875775,547276.845366094,577440.3716494429,613974.175408019,652959.981963989,689322.8830536379,711698.9289986859
MUSE_GM,73,528167.171954278,544936.022972109,574925.821996458,611536.38351832,650613.7620052721,686776.767081268,708900.7480685591
MUSE_GM,74,525949.7603402811,542569.047318538,572405.935450314,609038.309460249,648144.9936788221,684127.851140426,706047.544288289
MUSE_GM,75,523671.98736251396,540176.318607084,569880.32006959,606483.019505263,645560.620002853,681382.569198005,703143.17443424
MUSE_GM,76,521337.003222083,537758.9004012829,567349.035912917,603873.942472638,642867.874722094,678547.335559581,700191.343156402
MUSE_GM,77,518951.17392850795,535319.1095782861,564812.071817131,601217.051738476,640079.531533595,675632.720131805,697197.319981189
MUSE_GM,78,516522.191640842,532859.906838791,562269.551112731,598519.298769627,637210.315491134,672650.6818614011,694166.8560479
MUSE_GM,79,514057.74254684104,530384.405554707,559721.792581539,595787.534983033,634274.52205145,669612.756312195,691105.4803588861
MUSE_GM,80,511564.151979985,527898.5990779289,557174.688441721,593028.612453828,631280.10350128,666526.808239528,688020.576444726
MUSE_GM,81,509043.385515686,525418.513393785,554653.290922277,590249.64137845,628213.775630389,663388.517645625,684926.055548789
MUSE_GM,82,506497.014581685,522963.20153073396,552187.5126920929,587457.688821825,625056.713685615,660189.6526044611,681836.256634945
MUSE_GM,83,503927.789046025,520553.697480525,549809.033140192,584659.692415205,621787.956698428,656919.235703967,678763.6110198171
