"ROI_Name","Age","centile_5","centile_10","centile_25","centile_50","centile_75","centile_90","centile_95"
"SPARE_BA",40,24.260666774479,27.7607621178889,33.1793380613903,38.974078451752,45.0673035532289,51.3712910034789,55.8151236238081
"SPARE_BA",41,25.1868141706649,28.6403708456065,34.0268518031067,39.8166860148136,45.889598199487,52.1064226899092,56.4316626174552
"SPARE_BA",42,26.1207170990559,29.5325442612005,34.890966285162,40.6773783018924,46.7323051337073,52.8703437157463,57.089333210043
"SPARE_BA",43,27.0639071171292,30.4381794315006,35.7720079324092,41.5562616937865,47.5952121684117,53.6616412497099,57.784818128737
"SPARE_BA",44,28.0174243109546,31.3577755667284,36.6699747611623,42.4531068382738,48.477782865475,54.4787803373801,58.5150599666688
"SPARE_BA",45,28.9819765413542,32.2915945448463,37.5847081156719,43.3675461863421,49.3793764216182,55.3203046919114,59.2773901414824
"SPARE_BA",46,29.9573490385291,33.2392825593842,38.5156892350962,44.2989306490529,50.2991664500665,56.1849422799767,60.0698562839522
"SPARE_BA",47,30.9424723718819,34.1998638408898,39.4619669567365,45.2462277103096,51.2360035828894,57.071362879065,60.890827841436
"SPARE_BA",48,31.9365273637019,35.1725226233821,40.4226860801485,46.2084897971057,52.1888148303764,57.9782595330326,61.7386344452502
"SPARE_BA",49,32.9395544346646,36.1573884638136,41.3980827002844,47.1860231984867,53.1579523721088,58.9059321247101,62.6133578062594
"SPARE_BA",50,33.9521904516962,37.1551301869432,42.3889095959318,48.1796814839183,54.1443479690004,59.855245587465,63.5156076925851
"SPARE_BA",51,34.9753409047906,38.166471856538,43.3957706376368,49.1900616276287,55.1485653928051,60.8264797246135,64.4451861509394
"SPARE_BA",52,36.0099364660822,39.1919588869142,44.4188817762478,50.2172451781776,56.1705225818309,61.8190525149548,65.4008308064646
"SPARE_BA",53,37.0566448769561,40.2318781622995,45.4581861426998,51.2610115152601,57.2098084622321,62.8320594472026,66.38100398868
"SPARE_BA",54,38.1145164118254,41.2847885913072,46.5116990221158,52.3189791996271,58.2636156617931,63.8620048180705,67.3814898473257
"SPARE_BA",55,39.1815042876502,42.3481208177937,47.5762256036386,53.3874444892482,59.327703981174,64.9038938914447,68.3965738867659
"SPARE_BA",56,40.2558297635582,43.4197061421959,48.6491304117564,54.4633933289236,60.3986606590591,65.9537492951039,69.4217372478042
"SPARE_BA",57,41.336975554184,44.4988608957854,49.7295592009585,55.5458647086813,61.4754066782113,67.010257440792,70.4553940735513
"SPARE_BA",58,42.4246438619959,45.585160934051,50.8169701533064,56.634259048197,62.5572755384989,68.072580405226,71.4964906253099
"SPARE_BA",59,43.5194167987559,46.6791633469894,51.9119467789341,57.729243872784,63.6450129429985,69.1414499760365,72.5456631302011
"SPARE_BA",60,44.6225728820457,47.7821915647659,53.0159377099695,58.8324481750276,64.7404239859155,70.2187637888581,73.6047956396472
"SPARE_BA",61,45.7351029476323,48.8952447787081,54.1300114177984,59.9450624608554,65.8448155281918,71.3058635246829,74.67518098024
"SPARE_BA",62,46.8567769783253,50.0179780970928,55.2537109487304,61.0665688836221,66.9576003371467,72.4020091234365,75.7559030371331
"SPARE_BA",63,47.987092986246,51.149782871008,56.3863129248529,62.1961674666074,68.0778939008096,73.5061648728093,76.8457660223052
"SPARE_BA",64,49.1267883849092,52.2913693452105,57.5285468465762,63.3346618737611,69.2065684497842,74.6191937816634,77.9455621277706
"SPARE_BA",65,50.2778134355128,53.4447369723736,58.6825547875421,64.4844025707007,70.3461786416421,75.7437701494248,79.0579786303893
"SPARE_BA",66,51.4419331375962,54.6117193394201,59.8503165144468,65.6475585211969,71.4990778588903,76.882371277706,80.1855288042567
"SPARE_BA",67,52.6196502238756,55.7928541246936,61.0324246577035,66.8247819997738,72.6659718401845,78.0357337823272,81.3289524024948
"SPARE_BA",68,53.8109718697787,56.9881908372017,62.2289688533681,68.0161845628624,73.8469877007472,79.2040015433197,82.4884060299616
"SPARE_BA",69,55.0120666424104,58.1937598548762,63.4356933382051,69.2171499798149,75.037140022692,80.3818742003338,83.658417604133
"SPARE_BA",70,56.2143048738209,59.4005856266069,64.6429637882019,70.4172496694058,76.2251961433644,81.5574291096143,84.8266835343216
"SPARE_BA",71,57.4091752161564,60.5999012253809,65.8414742391597,71.6064945213467,77.4004771986902,82.7194259214109,85.9816811359711
"SPARE_BA",72,58.5938569799178,61.7890210549342,67.0286111282931,72.7822377573243,78.5603013787359,83.8652451003143,87.120910790943
"SPARE_BA",73,59.7674831499672,62.9673866069616,68.204128092846,73.9444304825046,79.7048161265239,84.9953380523147,88.2451183454878
"SPARE_BA",74,60.9278740603445,64.1330782037437,69.3663194383504,75.0914447922405,80.8324689972284,86.1083541104303,89.3531942536035
"SPARE_BA",75,62.0708168930421,65.2820289145394,70.5111510129126,76.2191338051318,81.938997160288,87.2000476367593,90.4410154139761
"SPARE_BA",76,63.1913484182693,66.4094351852791,71.6338434153777,77.3225760778539,83.0193339749205,88.2653600642864,91.5036581525709
"SPARE_BA",77,64.2819343210547,67.5077486664476,72.7266266147447,78.3936260357334,84.0649551107931,89.2955281771415,92.5323179588764
"SPARE_BA",78,65.3336866215862,68.5679737001623,73.7801627781831,79.422470014796,85.0655686073817,90.2799021283317,93.5162105145158
"SPARE_BA",79,66.3414719115757,69.5851393717438,74.7895291841018,80.4041035106843,86.0160865016765,91.2134283021309,94.4504189635284
"SPARE_BA",80,67.3081075891935,70.5628126317264,75.7591423079889,81.3436244061371,86.9222854956301,92.1027157573253,95.3422715002053
"SPARE_BA",81,68.2376211922735,71.5059029723731,76.6948924146544,82.2476951658809,87.7915956108966,92.9561509837814,96.2009967753872
"SPARE_BA",82,69.1341226845224,72.4194956971066,77.6028971978834,83.1232019921843,88.631664937596,93.7823827502064,97.0361685969886
"SPARE_BA",83,70.0018101176494,73.3088752942899,78.4895356823818,83.9772923775322,89.4504009703799,94.5903737804007,97.8577740790442
"SPARE_BA",84,70.8434343455356,74.1778494128349,79.3595914445924,84.8153645708847,90.2538070277336,95.3870583026918,98.6737317513113
"SPARE_BA",85,71.6577363175528,75.0258934680171,80.2130591929592,85.6376134852498,91.0422692388619,96.1732970796504,99.4855609570638
"SPARE_BA",86,72.4430855582968,75.8520524941118,81.0494043530531,86.4436290716821,91.8154935583596,96.9491719806468,100.293939562677
"SPARE_BA",87,73.200286853069,76.6581960074836,81.8712914186896,87.2364609182849,92.5769052174121,97.7188528525665,101.104009674795
"SPARE_BA",88,73.9319157953853,77.4484107416913,82.6839811307671,88.0219732875526,93.3329615817955,98.4899133923784,101.924746938679
"SPARE_BA",89,74.6397822561825,78.2262912574058,83.4923704690225,88.8056549100673,94.0897335086879,99.2696674424662,102.765129996804
"SPARE_BA",90,75.3228160112983,78.9930760972097,84.2992550849942,89.5908521080221,94.8511106171793,100.063502653912,103.632724122819
"SPARE_AD",50.0807653456537,-2.31042730924087,-2.1178400446298,-1.7960351696036,-1.43848659006777,-1.08093801053193,-0.759133135505727,-0.566545870894659
"SPARE_AD",51.0807653456537,-2.310980980098,-2.11612936588427,-1.79054086195418,-1.42878839601058,-1.06703593006699,-0.741447426136897,-0.54659581192316
"SPARE_AD",52.0807653456537,-2.31162964679154,-2.11448693892466,-1.78507011795495,-1.41906411384038,-1.05305810972582,-0.723641288756112,-0.526498580889229
"SPARE_AD",53.0807653456537,-2.31236914281572,-2.1129084654194,-1.77961841899918,-1.40930898020874,-1.03899954141829,-0.705709494998072,-0.506248817601747
"SPARE_AD",54.0807653456537,-2.31321139484171,-2.11140549080514,-1.77419667349736,-1.39953319574385,-1.02486971799033,-0.687660900682556,-0.485854996645988
"SPARE_AD",55.0807653456537,-2.31420100166974,-2.11002228482756,-1.76884860135944,-1.38977986944821,-1.01071113753698,-0.669537454068855,-0.465358737226676
"SPARE_AD",56.0807653456537,-2.31543135788394,-2.10885190274864,-1.76366669085496,-1.38014085962163,-0.9966150283883,-0.651429816494614,-0.444850361359314
"SPARE_AD",57.0807653456537,-2.31695273747367,-2.10794427296391,-1.7587002929073,-1.37066487557401,-0.982629458240719,-0.63338547818411,-0.424377013674343
"SPARE_AD",58.0807653456537,-2.3187343338372,-2.10726823650016,-1.75391765974601,-1.3613195153384,-0.96872137093079,-0.615370794176645,-0.403904696839609
"SPARE_AD",59.0807653456537,-2.3206870821545,-2.10673436873755,-1.74922876554149,-1.3520140850975,-0.954799404653508,-0.597293801457447,-0.383341088040496
"SPARE_AD",60.0807653456537,-2.32262815108053,-2.10615946899495,-1.74444979246823,-1.34256408133361,-0.940678370198987,-0.578968693672266,-0.362500011586691
"SPARE_AD",61.0807653456537,-2.32436881556948,-2.1053544381746,-1.73939101640402,-1.33277908547697,-0.926167154549924,-0.560203732779347,-0.341189355384465
"SPARE_AD",62.0807653456537,-2.32572907587552,-2.10413889932168,-1.73387143009443,-1.32247738996451,-0.911083349834593,-0.540815880607336,-0.319225704053504
"SPARE_AD",63.0807653456537,-2.32652060427408,-2.10232414364984,-1.7277016880155,-1.3114689418106,-0.895236195605689,-0.520613739971347,-0.296417279347113
"SPARE_AD",64.0807653456537,-2.32653396192858,-2.09970034866249,-1.72067132659161,-1.29954256515423,-0.878413803716848,-0.499384781645972,-0.272551168379877
"SPARE_AD",65.0807653456537,-2.32551891492578,-2.09601689285607,-1.71252907667284,-1.28644627126335,-0.860363465853869,-0.476875649670633,-0.247373627600932
"SPARE_AD",66.0807653456537,-2.3231322652744,-2.09093018782404,-1.70293069748575,-1.27183509453759,-0.840739491589421,-0.452740001251135,-0.220537923800772
"SPARE_AD",67.0807653456537,-2.31908881360692,-2.08415464066519,-1.6915899385517,-1.25542205388197,-0.81925416921224,-0.426689467098746,-0.191755294157022
"SPARE_AD",68.0807653456537,-2.31329753628311,-2.07559883384296,-1.67841472415057,-1.23711434228669,-0.795813960422818,-0.39862985073042,-0.160931148290277
"SPARE_AD",69.0807653456537,-2.30578051266866,-2.06528445622872,-1.66342609065483,-1.2169322711506,-0.770438451646361,-0.368580086072476,-0.128084029632539
"SPARE_AD",70.0807653456537,-2.29679942859531,-2.05347282148296,-1.64688472984317,-1.19513584129649,-0.743386952749807,-0.336798861110016,-0.0934722539976618
"SPARE_AD",71.0807653456537,-2.28664175069661,-2.04045102978621,-1.6290771295692,-1.17201086023834,-0.714944590907485,-0.303570690690467,-0.0573799697800688
"SPARE_AD",72.0807653456537,-2.27553440890667,-2.02644565836545,-1.6102292777017,-1.1477826610252,-0.685336044348713,-0.269119663684961,-0.0200309131437397
"SPARE_AD",73.0807653456537,-2.26364268355634,-2.01162163201896,-1.59050550495965,-1.12261491431082,-0.65472432366199,-0.233608196602687,0.0184128549346902
"SPARE_AD",74.0807653456537,-2.25095377751071,-1.99596578161549,-1.56989202062223,-1.0964931387432,-0.623094256864161,-0.197020495870904,0.0579675000243094
"SPARE_AD",75.0807653456537,-2.23741855862824,-1.97942859381274,-1.54833867437734,-1.06936647629056,-0.590394278203788,-0.159304358768392,0.0986856060471133
"SPARE_AD",76.0807653456537,-2.22300330421184,-1.96197594981451,-1.52581068556459,-1.04119941091336,-0.556588136262132,-0.120422872012214,0.140604482385121
"SPARE_AD",77.0807653456537,-2.20771814050786,-1.94361757694146,-1.50231711491727,-1.01200026271792,-0.521683410518577,-0.0803829484943933,0.183717615072015
"SPARE_AD",78.0807653456537,-2.19174949023923,-1.92453951325351,-1.47804335774032,-0.981953712861726,-0.485864067983132,-0.0393679124699434,0.227842064515772
"SPARE_AD",79.0807653456537,-2.17534127144782,-1.90498529482852,-1.45323231186643,-0.951301950040743,-0.449371588215059,0.00238139474703702,0.272737371366334
"SPARE_AD",80.0807653456537,-2.15878089196429,-1.88524194853985,-1.42817036760603,-0.920330657297798,-0.412490946989566,0.0445806339442566,0.318119577368694
"SPARE_AD",81.0807653456537,-2.14234982264042,-1.86559055643453,-1.40313795733048,-0.889319545167385,-0.375501133004291,0.0869514660997622,0.363710732305646
"SPARE_AD",82.0807653456537,-2.12622630433628,-1.84620893315274,-1.37831218348518,-0.858444924794818,-0.338577666104455,0.129319083563104,0.409336454746641
"SPARE_AD",83.0807653456537,-2.11054385784665,-1.82723015600346,-1.35382538233381,-0.827838309088635,-0.301851235843455,0.171553537826193,0.454867239669383
"SPARE_AD",84.0807653456537,-2.09537558940514,-1.80872687649582,-1.32974944556085,-0.797570745512945,-0.265392045465045,0.213585385469932,0.500234098379245
"SPARE_AD",85.0807653456537,-2.08076038307383,-1.79073751443737,-1.30612201722483,-0.767679016212855,-0.229236015200876,0.255379482011664,0.54540235064812
"SPARE_AD",86.0807653456537,-2.06665812524858,-1.77322147466294,-1.28290169749326,-0.738120827312007,-0.193339957130754,0.296979820038928,0.59041647062456
"SPARE_AD",87.0807653456537,-2.05299460366976,-1.75610405294649,-1.26001296008575,-0.708819739167982,-0.157626518250212,0.338464574610523,0.635355125333798
"SPARE_AD",88.0807653456537,-2.03968040835414,-1.73929534621276,-1.23736507799194,-0.679684109318686,-0.122003140645427,0.379927127575386,0.680312189716768
"SPARE_AD",89.0807653456537,-2.02662532340073,-1.72270464231777,-1.21486650986756,-0.650621475118105,-0.0863764403686528,0.421461692081563,0.725382373164522
"M4_cort_CSF",40,130181.083797455,137203.029874986,151366.550178741,172203.975389743,199781.336455422,231583.696239527,255082.650020962
"M4_cort_CSF",41,131753.526901786,138906.172841189,153234.374125255,174065.647526473,201362.433823614,232639.929371533,255597.201741426
"M4_cort_CSF",42,133364.257658359,140647.550669558,155136.17818948,175950.78986877,202959.281973404,233718.749116664,256153.846592619
"M4_cort_CSF",43,135026.784996678,142439.415899682,157081.336274327,177864.185916491,204569.329433079,234805.941484633,256726.982806567
"M4_cort_CSF",44,136759.550474123,144298.884513498,159084.028379267,179815.656325926,206195.922853984,235895.038525307,257300.931169941
"M4_cort_CSF",45,138582.631030898,146244.592810836,161159.84481187,181816.646606998,207844.912620348,236983.920089031,257866.426211332
"M4_cort_CSF",46,140498.960413,148279.175035938,163311.177057214,183870.564738095,209522.968738745,238084.617593414,258440.157654383
"M4_cort_CSF",47,142487.821327764,150383.404003396,165522.633966635,185969.741138258,211236.077333082,239223.01142617,259064.748936873
"M4_cort_CSF",48,144525.16257426,152535.211284252,167776.894232103,188105.437508994,212989.378147899,240423.21531146,259779.460261184
"M4_cort_CSF",49,146581.5585124,154708.104136996,170054.12880053,190268.886171369,214790.555359221,241714.013172921,260629.147918669
"M4_cort_CSF",50,148624.653064291,156873.318528651,172333.351811097,192451.050971788,216647.105528748,243123.002775631,261656.039103381
"M4_cort_CSF",51,150625.021319973,159004.669747996,174595.170056493,194642.332870633,218561.780138217,244666.469304616,262885.262505986
"M4_cort_CSF",52,152559.359267646,161081.062536036,176823.056809489,196832.458823127,220530.968723921,246346.092688132,264320.482863673
"M4_cort_CSF",53,154404.445208762,163081.556706959,179000.654080825,199011.019107058,222550.224835093,248161.873749491,265963.173963134
"M4_cort_CSF",54,156140.972333839,164989.020974715,181115.029828928,201170.142625928,224616.163753492,250113.029428507,267812.707257667
"M4_cort_CSF",55,157751.13938109,166787.860138669,183154.748556654,203303.203635536,226726.232862403,252199.259827212,269868.841781863
"M4_cort_CSF",56,159217.566147182,168462.638158027,185108.096386233,205402.847423894,228876.616289708,254418.305337253,272128.912871028
"M4_cort_CSF",57,160525.372910886,169999.501886869,186963.438294313,207460.320111085,231060.290376024,256762.020284178,274582.203541822
"M4_cort_CSF",58,161661.952594425,171386.576865653,188710.692563313,209468.113003461,233271.233140729,259222.975833545,277218.570814288
"M4_cort_CSF",59,162649.901188089,172644.499242745,190367.114073946,211439.388849685,235515.552143939,261795.165635103,280021.156272062
"M4_cort_CSF",60,163537.993145263,173817.795948211,191969.66850041,213402.094840397,237808.173471935,264473.965347365,282968.897324773
"M4_cort_CSF",61,164382.003751317,174956.688599142,193558.799514919,215385.402606419,240162.874705688,267250.82902942,286034.87311913
"M4_cort_CSF",62,165251.631975622,176122.76818564,195181.534759471,217419.198336925,242587.151436437,270102.788422048,289171.905224026
"M4_cort_CSF",63,166222.253142766,177382.157347195,196887.606181523,219534.458472942,245088.176590729,273005.170798403,292330.376190712
"M4_cort_CSF",64,167343.194784153,178779.87753425,198715.437574103,221763.928066992,247692.060559462,275974.178635707,295518.601538195
"M4_cort_CSF",65,168638.096469369,180340.360930078,200692.708849564,224142.220376986,250442.855590828,279064.221701603,298798.647231917
"M4_cort_CSF",66,170126.307006121,182084.800900499,202845.720703785,226704.55067285,253387.56292615,282335.828136826,302241.185180479
"M4_cort_CSF",67,171812.169900102,184022.317228105,205193.591013547,229483.835522552,256576.825577753,285861.707573349,305935.948216606
"M4_cort_CSF",68,173695.536926834,186158.679488873,207753.95327405,232513.345194339,260063.645834716,289719.287621515,309978.988331654
"M4_cort_CSF",69,175776.9365335,188498.003369138,210538.093632949,235813.71232698,263880.165329953,293954.573379833,314426.689122364
"M4_cort_CSF",70,178058.537066659,191042.955651557,213549.756089663,239390.065831274,268032.91211418,298575.410115017,319287.755664277
"M4_cort_CSF",71,180535.582055223,193789.072053021,216785.096830018,243239.335907674,272519.557051031,303580.098267746,324560.870406256
"M4_cort_CSF",72,183162.216508248,196690.514027463,220198.164589107,247315.029644127,277292.933050736,308921.17652078,330198.56853825
"M4_cort_CSF",73,185875.872328775,199684.651778033,223725.930097292,251553.01328271,282287.643470613,314532.580763312,336134.619475897
"M4_cort_CSF",74,188630.942946878,202725.365579935,227320.779391073,255902.900384236,287449.859364334,320357.209679376,342309.826075546
"M4_cort_CSF",75,191410.981340382,205794.941181066,230961.738036885,260338.259793925,292746.171770174,326354.224039527,348678.234416895
"M4_cort_CSF",76,194208.177667119,208883.026027065,234632.651319078,264834.042683029,298140.347372725,332475.336958299,355183.252087003
"M4_cort_CSF",77,197066.481743064,212022.398785423,238344.203476909,269371.427139159,303577.271808569,338624.506275976,361700.020829358
