ROI,Age,centile_5,centile_10,centile_25,centile_50,centile_75,centile_90,centile_95
MUSE_TBR,65.29158000000001,942747.6744219741,978247.8911502259,1045460.54053367,1134495.69385134,1231827.45296063,1318224.41019187,1369349.17426323
MUSE_TBR,66.29158000000001,943194.010264522,978608.3180564509,1045620.61798926,1134314.24447933,1231158.44076262,1317011.18156313,1367764.91479816
MUSE_TBR,67.29158000000001,944152.20678404,979362.2531025709,1045937.94300561,1133954.40581391,1229917.72820073,1314856.73800257,1365012.60826398
MUSE_TBR,68.29158000000001,945717.090305971,980590.1960468009,1046467.60293683,1133441.33335782,1228103.19329961,1311739.95552383,1361062.27884637
MUSE_TBR,69.29158000000001,947917.9113998391,982317.4899474321,1047230.79720909,1132797.31548983,1225747.05575268,1307709.60299353,1355975.87300828
MUSE_TBR,70.29158000000001,950615.47603718,984426.7852380159,1048157.53401781,1132026.66494409,1222949.22016489,1302962.34691382,1350012.3184817
MUSE_TBR,71.29158000000001,953601.24239207,986742.9310297971,1049142.17436858,1131127.69684139,1219835.89140406,1297749.30592883,1343501.3129664
MUSE_TBR,72.29158000000001,956369.592385466,988844.1933816341,1049931.18296711,1130087.00801712,1216676.15425356,1292605.61152368,1337141.51492501
MUSE_TBR,73.29158000000001,958248.5776309641,990171.4369970241,1050188.96258432,1128883.30828125,1213812.76114508,1288212.32900452,1331820.12672273
MUSE_TBR,74.29158000000001,958758.393236157,990325.4647449009,1049674.79029358,1127496.49826378,1211478.51943373,1285035.14155184,1328143.870258
MUSE_TBR,75.29158000000001,957666.7183496959,989111.535606549,1048267.72367433,1125908.49555656,1209773.55968756,1283283.33876223,1326388.35221559
MUSE_TBR,76.29158000000001,954835.343649633,986410.890094449,1045889.34428662,1124101.62703968,1208755.90402823,1283089.89484798,1326734.31951377
MUSE_TBR,77.29158000000001,950450.208406862,982371.097411188,1042615.21240119,1122058.62870094,1208311.78050068,1284260.83403142,1328943.14802968
MUSE_TBR,78.29158000000001,944780.2035052229,977207.68729247,1038560.26237686,1119763.88990718,1208289.0618761003,1286530.24378846,1332685.51403883
MUSE_TBR,79.29158000000001,938257.213511316,971274.211554065,1033926.66133616,1117215.39558277,1208461.92970974,1289476.46813779,1337426.19187226
MUSE_TBR,80.29158000000001,931435.049306262,965029.2622286541,1028984.40709238,1114419.44689505,1208535.53876438,1292530.55877735,1342432.4634862
MUSE_TBR,81.29158000000001,924995.7273295029,959045.5837919271,1024083.71398807,1111402.45970922,1208149.75059591,1294965.63508409,1346751.54230762
MUSE_TBR,82.29158000000001,919766.452461085,954026.8010794871,1019669.21866541,1108216.59451122,1206866.78023315,1295859.52954705,1349153.86385335
MUSE_TBR,83.29158000000001,916381.796147108,950519.948088196,1016096.28248416,1104909.39698328,1204326.5970913,1294428.41925159,1348577.2367919
MUSE_TBR,84.29158000000001,914832.438831349,948531.6294529609,1013391.47363661,1101509.85645197,1200524.5525194,1290602.19511511,1344895.6171402
MUSE_TBR,85.29158000000001,914941.044497775,947924.5472049409,1011490.46111905,1098040.90768529,1195560.78988321,1284528.45285255,1338273.39229974
MUSE_TBR,86.29158000000001,916463.9504079309,948500.1696569041,1010281.88239629,1094507.04656965,1189561.54190714,1276432.1132314,1328987.74937151
MUSE_TBR,87.29158000000001,919129.315191195,950032.384378634,1009631.47928132,1090904.30621778,1182672.60331012,1266594.41365578,1317399.61078737
MUSE_TBR,88.29158000000001,922726.470629037,952345.2466157629,1009435.45947554,1087236.51817845,1175029.22103432,1255277.14790874,1303849.12030672
MUSE_TBR,89.29158000000001,927109.750075468,955316.893438355,1009623.78527617,1083516.02562623,1166751.58692214,1242711.44292234,1288639.5755358
MUSE_TBR,90.29158000000001,932083.899781127,958782.841264191,1010099.7648493,1079756.28094735,1158001.71266744,1229217.1944946998,1272196.40825138
MUSE_TBR,91.29158000000001,937347.3256095459,962489.2485473941,1010713.12094844,1075972.68133053,1149016.15813019,1215265.00240025,1255146.6740593
MUSE_TBR,92.29158000000001,942627.361904655,966207.3728477721,1011329.43271864,1072180.07724456,1140007.33175934,1201275.20983277,1238049.39915301
MUSE_TBR,93.29158000000001,947716.620992961,969763.731329363,1011847.1978029,1068389.33194866,1131132.93586053,1187558.55820125,1221316.80452775
MUSE_TBR,94.29158000000001,952459.278654855,973028.8499874771,1012191.79357516,1064609.28240927,1122508.06036688,1174338.43299033,1205243.04370224
MUSE_TBR,95.29158000000001,956760.965178848,975924.760783308,1012318.49725651,1060843.99680318,1114196.52114021,1161737.44535984,1189988.23922997
MUSE_GM,50.291579999999996,446735.69474885,477575.61179168604,528953.278382323,585831.93196366,642515.815387829,693381.8127011929,723759.461348757
MUSE_GM,51.291579999999996,450384.681461858,480309.001923714,530280.177405632,585760.11499436,641200.273171441,691067.0357595329,720897.13789037
MUSE_GM,52.291579999999996,453863.377844625,482919.12707243295,531547.996127026,585683.6233669571,639920.676613953,688815.565935295,718111.105353145
MUSE_GM,53.29158,457133.975333208,485374.047108349,532736.453145971,585597.047968811,638687.833335203,686653.5770597521,715436.983134567
MUSE_GM,54.29158,460154.95917896,487638.73217025603,533823.255685729,585494.343185229,637513.540141004,684609.930474679,712914.202599815
MUSE_GM,55.29158,462886.096320025,489679.099770657,534786.527506015,585369.435049945,636409.34503493,682713.261645033,710582.0880960559
MUSE_GM,56.29158,465314.50776004704,491482.36425205,535615.380421215,585215.6326949,635374.516277047,680969.43433849,708450.929220403
MUSE_GM,57.29158,467447.073510309,493051.34293683706,536307.28502407,585026.232972329,634399.703320783,679367.807384428,706509.744691045
MUSE_GM,58.29158,469298.36163878103,494394.847046439,536862.585171527,584793.607306755,633470.5687542689,677888.9259176521,704736.38704408
MUSE_GM,59.29158,470890.805366679,495527.81945103704,537284.545159189,584509.094557168,632567.457490514,676503.924138461,703096.75534604
MUSE_GM,60.29158,472242.513514585,496461.51767878205,537573.611465983,584161.9346290589,631669.123746585,675182.653838489,701555.592554914
MUSE_GM,61.29158,473364.970043527,497201.155499782,537724.997592408,583736.835123587,630750.313835918,673891.30311394,700074.1331362571
MUSE_GM,62.29158,474269.011865001,497751.41313798795,537733.408852195,583217.809621466,629784.696328077,672594.486550181,698611.679175517
MUSE_GM,63.29158,474973.79149358795,498123.50254187296,537596.810317033,582588.094758395,628740.73117237,671247.3035501221,697115.302790911
MUSE_GM,64.29158000000001,475501.89369449206,498331.560825924,537315.015626833,581831.253589564,627585.350393169,669801.38042496,695527.316378296
MUSE_GM,65.29158000000001,475906.880899596,498416.12185164297,536905.9847734179,580938.968359764,626282.687855216,668194.969958958,693769.9943889971
MUSE_GM,66.29158000000001,476265.13173657603,498437.410319806,536401.575910307,579909.535002794,624795.299995062,666356.5892101839,691750.633153506
MUSE_GM,67.29158000000001,476640.621218024,498447.300570786,535832.131448825,578747.37246348,623099.497914598,664235.328572815,689401.144483214
MUSE_GM,68.29158000000001,477077.96485239896,498484.642030478,535225.966761247,577467.653579791,621195.66317121,661816.7455699721,686697.49521102
MUSE_GM,69.29158000000001,477598.94182798703,498569.95028124604,534601.004475097,576084.568822969,619093.1886467889,659104.870666952,683639.986508873
MUSE_GM,70.29158000000001,478144.03986771795,498657.03218558896,533934.445763053,574602.8382562579,616825.745097972,656160.513395029,680306.108472646
MUSE_GM,71.29158000000001,478628.901962123,498679.08739785897,533190.67240099,573024.103537683,614434.867808334,653063.266936889,676799.16875391
MUSE_GM,72.29158000000001,478888.02212664206,498503.32945123705,532295.382756136,571344.642090784,611993.305716687,649959.741354654,673312.2593777471
MUSE_GM,73.29158000000001,478712.017299431,497960.937173363,531152.664678332,569557.228820342,609590.783701327,647034.1319134521,670089.435177189
MUSE_GM,74.29158000000001,477976.15949949896,496951.011240554,529705.1147087229,567658.4253333671,607284.059057886,644402.952491945,667285.595246279
MUSE_GM,75.29158000000001,476668.734485499,495463.782903564,527947.623465783,565650.610744996,605085.743778276,642090.643068376,664933.550136487
MUSE_GM,76.29158000000001,474802.91566346795,493509.20303275896,525885.702391948,563536.015231382,602996.86874706,640099.242643941,663037.010117005
MUSE_GM,77.29158000000001,472462.955740169,491153.541921951,523554.65359209396,561314.378379404,600980.662231537,638358.55615655,661505.625692967
MUSE_GM,78.29158000000001,469749.686352775,488476.486293276,520997.21702970704,558985.156767421,598991.144957955,636780.066982742,660224.76367706
MUSE_GM,79.29158000000001,466798.64245648397,485586.36799168,518273.30329043104,556550.1088941561,596967.370170151,635242.5525852389,659035.421077373
MUSE_GM,80.29158000000001,463767.983013039,482610.56930181297,515454.608364786,554012.613651915,594837.392791883,633600.116888446,657744.60146028
MUSE_GM,81.29158000000001,460857.187427251,479712.781295784,512638.979245004,551387.993222778,592523.5246775929,631681.862737496,656121.122638921
MUSE_GM,82.29158000000001,458316.24024173705,477101.185152321,509956.571674421,548706.796446449,589941.915889593,629287.266387021,653888.0050692221
MUSE_GM,83.29158000000001,456342.09808324603,474941.546384981,507513.79904321604,545997.790266359,587029.915867501,626258.293763964,650823.655991368
MUSE_GM,84.29158000000001,454969.55384848104,473267.41207331204,505340.111104361,543282.225767264,583795.778670489,622586.4799272079,646906.944442012
MUSE_GM,85.29158000000001,454185.92263094796,472072.83859461296,503440.85979708,540577.610956321,580268.106371008,618308.851860354,642178.94731591
MUSE_GM,86.29158000000001,453913.849037138,471295.963499811,501782.454032596,537885.195780939,576486.446469557,613502.1771375079,636739.847354514
MUSE_GM,87.29158000000001,454047.28304868203,470849.827111604,500313.494748225,535198.688217186,572495.752612872,608262.954534115,630719.498453889
MUSE_GM,88.29158000000001,454487.38203911897,470653.526727351,498986.863996714,532514.464933527,568342.6268167921,602689.131220047,624249.500779764
MUSE_GM,89.29158000000001,455145.562112424,470634.885061048,497761.47300804,529831.819186198,564073.476833864,596875.7944310689,617457.12060247
MUSE_GM,90.29158000000001,455936.96931258205,470725.020066906,496598.702881803,527151.503725475,559735.146458186,590917.629853565,610468.8039736621
MUSE_GM,91.29158000000001,456777.96108121396,470856.779794081,495462.45281452296,524477.573789298,555378.515007379,584914.028496354,603416.134671006
MUSE_GM,92.29158000000001,457597.39617635,470973.318649169,494322.63273440104,521814.328857273,551047.8024275621,578950.45891192,596411.922922102
MUSE_GM,93.29158000000001,458345.327295907,471034.817314578,493158.270495014,519164.884124439,546773.973535053,573086.599178045,589534.865017089
MUSE_GM,94.29158000000001,458985.39755520294,471012.42438840296,491954.347345499,516531.71259804204,542579.547098502,567365.503080574,582841.565587122
MUSE_GM,95.29158000000001,459496.216140098,470889.02984216897,490701.542808485,513915.21130088205,538475.93995853,561809.800188096,576362.029425125
MUSE_WM,50.291579999999996,382487.419340752,400255.39924284705,434280.10321023397,480258.663883688,536716.062965362,598416.570716517,641751.728464675
MUSE_WM,51.291579999999996,383771.45597827603,401493.433313525,435376.95372444205,481050.554393791,536706.937566307,596745.865255659,638424.030346967
MUSE_WM,52.291579999999996,385029.415884929,402707.021315769,436455.048172915,481837.52762684703,536731.07332924,595207.753367544,635351.864397212
MUSE_WM,53.29158,386224.39424847794,403863.92243380204,437492.226943636,482613.200812169,536803.299177102,593838.030983874,632580.731429733
MUSE_WM,54.29158,387314.752648344,404927.96208441706,438463.87815705704,483370.55570372,536939.217003405,592673.416120182,630156.707098527
MUSE_WM,55.29158,388258.249220715,405862.63526729203,439345.396125154,484102.59504344,537153.3546687011,591746.84761725,628119.75072721
MUSE_WM,56.29158,389051.39057359705,406664.44475612295,440132.752529266,484803.252958131,537433.317653254,591030.769656289,626424.756915979
MUSE_WM,57.29158,389721.110093611,407355.666989876,440837.90945096797,485467.605195105,537748.222050927,590457.83668862,624972.786321896
MUSE_WM,58.29158,390319.90706537396,407979.871639624,441485.67671831296,486091.820378294,538054.6408119571,589935.996071296,623633.81625754
MUSE_WM,59.29158,390927.916556809,408603.54336391704,442114.542454602,486673.069761695,538295.897003297,589347.780515008,622246.20466277
MUSE_WM,60.29158,391589.955824596,409263.11285596294,442744.037023775,487206.54228278704,538436.880307368,588625.685740158,620719.547689417
MUSE_WM,61.29158,392267.701983941,409925.000182065,443350.37452735705,487682.975255142,538487.479450351,587800.43087052,619098.130182745
MUSE_WM,62.29158,392914.562912197,410548.968952064,443905.888461056,488092.27950089204,538458.960190746,586904.4852019621,617427.296515261
MUSE_WM,63.29158,393502.938749904,411111.625308755,444393.704334365,488423.15501449397,538341.959887911,585925.186498235,615689.031130666
MUSE_WM,64.29158000000001,394016.418365942,411599.24437822704,444803.057499934,488664.442526439,538119.014386409,584833.043412254,613842.943106955
MUSE_WM,65.29158000000001,394511.527856887,412058.94057895604,445161.32185672,488813.837275471,537750.334894686,583549.655283487,611785.039673173
MUSE_WM,66.29158000000001,395103.86330289603,412586.71098458103,445526.125113261,488876.218439405,537180.5639418421,581963.775760122,609369.963075391
MUSE_WM,67.29158000000001,395887.44240933703,413259.76692552,445943.31109331705,488857.331027139,536374.564929944,580007.723066419,606512.651379441
MUSE_WM,68.29158000000001,396911.77009712,414117.483415746,446435.817000545,488764.08566182,535330.922019897,577682.5180706329,603220.029571125
MUSE_WM,69.29158000000001,398196.004306609,415173.509464011,447010.51605578,488601.60255178204,534063.684815226,575020.775922575,599540.104325495
MUSE_WM,70.29158000000001,399657.802009594,416356.01031476294,447620.70331222296,488366.222060071,532629.8954176711,572145.753659924,595640.024990188
MUSE_WM,71.29158000000001,401179.583395001,417564.41865307296,448202.726193065,488051.58608249796,531096.525156936,569197.7857805371,591706.087106553
MUSE_WM,72.29158000000001,402553.84775127104,418624.313790268,448649.609603144,487648.334458821,529570.254001822,566392.385434083,588019.462513328
MUSE_WM,73.29158000000001,403521.693666484,419319.65621767205,448830.495271001,487145.151078635,528176.324679747,563977.4821270889,584899.976251901
MUSE_WM,74.29158000000001,403881.840487561,419483.019629359,448644.550714421,486533.558148405,527008.778056432,562134.921505117,582578.859420153
MUSE_WM,75.29158000000001,403508.66701021296,419009.587723581,448028.54129916703,485809.471574179,526129.251017414,560980.693096563,581201.554650583
MUSE_WM,76.29158000000001,402316.408621351,417826.187195069,446936.354682664,484969.21494611795,525584.664705659,560605.152039507,580882.605604716
MUSE_WM,77.29158000000001,400357.03941172705,415971.81727368705,445385.47068014,484008.993296218,525354.410931233,560974.029664027,581579.53424009
MUSE_WM,78.29158000000001,397728.20993157703,413521.92870471603,443413.242818926,482925.679443034,525402.928910897,562029.809699211,583224.212169159
MUSE_WM,79.29158000000001,394698.053560091,410695.144305315,441144.186239495,481722.22207783296,525607.84253485,563545.516642787,585530.612704122
MUSE_WM,80.29158000000001,391648.520903876,407808.21209680795,438765.084078818,480405.15180618706,525776.97099104,565155.911468368,588033.257039419
MUSE_WM,81.29158000000001,388988.81662495,405206.309641399,436486.709929294,478985.38271719,525686.949249004,566425.192089219,590170.211772954
MUSE_WM,82.29158000000001,387138.850612555,403250.89466483897,434539.10347732296,477479.395840245,525083.120520912,566838.252866087,591265.8859860239
MUSE_WM,83.29158000000001,386369.74193019705,402183.789429185,433086.31493041705,475901.15901537,523762.903265531,565966.581222644,590745.437848446
MUSE_WM,84.29158000000001,386543.55333132,401903.11625316,432084.201344227,474256.05092953297,521748.18176341796,563816.856426042,588594.0023989129
MUSE_WM,85.29158000000001,387438.124437731,402232.23341031396,431439.15952755604,472547.70547116705,519124.710997209,560524.568403585,584965.802047791
MUSE_WM,86.29158000000001,388857.211755055,403011.481528678,431062.359297924,470779.02966286,515984.89033617295,556248.198219928,580051.508435572
MUSE_WM,87.29158000000001,390628.374998125,404097.794353035,430870.94210544205,468952.81785813795,512426.017021946,551165.385244522,574073.64633923
MUSE_WM,88.29158000000001,392621.038931429,405381.47166174796,430801.23211812705,467078.35469445103,508548.76680802205,545464.84873045,567275.330005727
MUSE_WM,89.29158000000001,394745.735696894,406786.80245054705,430810.648716978,465171.93437757296,504452.139198919,539333.247839426,559901.086316781
MUSE_WM,90.29158000000001,396925.401443439,408248.20342001104,430861.92462118,463248.606641646,500227.682323594,532945.757622743,552182.518233267
MUSE_WM,91.29158000000001,399093.26638949703,409708.39863133704,430921.507784881,461319.72874781,495953.95488661295,526455.511633265,544323.6076245389
MUSE_WM,92.29158000000001,401192.69176024396,411118.83784928,430960.96411198896,459395.073849484,491698.042574648,519993.036588561,536498.087466042
MUSE_WM,93.29158000000001,403171.554756126,412434.53884223604,430952.681477491,457479.435598625,487512.450469788,513662.579018235,528844.990229105
MUSE_WM,94.29158000000001,404986.801124471,413618.28193188604,430873.427907948,455575.343577414,483436.87936905,507543.092567263,521469.17731522
MUSE_WM,95.29158000000001,406609.912175527,414645.186865089,430707.109352216,453683.06075456296,479494.921278705,501682.047796347,514433.50519451
MUSE_VN,50.291579999999996,21671.233255681298,23615.419698819904,27235.4836889479,31868.768816183398,37237.9863369584,42789.2880487564,46475.355755214805
MUSE_VN,51.291579999999996,21526.8397809728,23596.261473178598,27478.1830146219,32494.429191465097,38365.134433279905,44491.0027091435,48586.404255308495
MUSE_VN,52.291579999999996,21341.9799523819,23541.876786772402,27701.5869290312,33132.3702484581,39555.9144960089,46324.997010864696,50883.531679169806
MUSE_VN,53.29158,21110.016875221798,23445.923840997002,27901.1408992521,33782.8202688996,40819.7587203187,48314.443037293,53401.4186429692
MUSE_VN,54.29158,20824.1251232003,23301.685848274,28071.824338600698,34446.0320732064,42167.715584825,50487.0873197308,56182.0817293143
MUSE_VN,55.29158,20478.3941826837,23102.983624841498,28208.6603751036,35122.2583082986,43611.8927401521,52874.3616106925,59273.938689746
MUSE_VN,56.29158,20073.9045468186,22849.506943843502,28310.1147032946,35811.7497101977,45160.4008984622,55500.0597560955,62715.839523340306
MUSE_VN,57.29158,19619.434325191498,22547.6715654673,28378.879176821298,36514.7637581973,46815.5364021867,58375.6604103161,66529.9942031142
MUSE_VN,58.29158,19142.2663930699,22220.6354130342,28428.855645492902,37231.56411914,48561.1812333234,61469.545167537195,70676.2255192509
MUSE_VN,59.29158,18690.7870690058,21911.5049121949,28488.247223424798,37962.4193240568,50354.235879154,64683.13842658231,75014.0157366347
MUSE_VN,60.29158,18316.1958954091,21667.5633783222,28589.847552862404,38707.602659524906,52137.5164008605,67877.7599823456,79338.40831345049
MUSE_VN,61.29158,18063.6316513352,21532.036181783,28765.3596327748,39467.3916679908,53849.285008583895,70896.6947768458,83411.5619902224
MUSE_VN,62.29158,17973.4329002721,21544.589861347198,29045.071383966602,40242.0692899296,55425.8439257921,73573.1202312025,86975.7183349415
MUSE_VN,63.29158,18054.6829036614,21716.0093767003,29439.222468865697,41031.925393646205,56839.4057966896,75827.69388268559,89902.9285629674
MUSE_VN,64.29158000000001,18303.7606644869,22044.4772831276,29948.338152739103,41837.2559570191,58083.2870558103,77636.4813507198,92151.0309233528
MUSE_VN,65.29158000000001,18722.2733611956,22532.090614763598,30574.6431384361,42658.3623821844,59151.6264528521,78981.6772086845,93690.6339819822
MUSE_VN,66.29158000000001,19316.4565557155,23184.3627322863,31321.761987680602,43495.5516270324,60039.8705398806,79852.8633756897,94507.1065779663
